,CBLI
2014-07-25,9.0
2014-07-28,8.600000381469727
2014-07-29,9.199999809265137
2014-07-30,8.800000190734863
2014-07-31,8.800000190734863
2014-08-01,8.600000381469727
2014-08-04,8.800000190734863
2014-08-05,8.399999618530273
2014-08-06,8.0
2014-08-07,7.599999904632568
2014-08-08,8.0
2014-08-11,8.600000381469727
2014-08-12,8.399999618530273
2014-08-13,8.800000190734863
2014-08-14,8.399999618530273
2014-08-15,8.399999618530273
2014-08-18,8.600000381469727
2014-08-19,8.199999809265137
2014-08-20,8.399999618530273
2014-08-21,8.0
2014-08-22,8.399999618530273
2014-08-25,8.199999809265137
2014-08-26,8.399999618530273
2014-08-27,8.399999618530273
2014-08-28,8.399999618530273
2014-08-29,8.0
2014-09-02,8.0
2014-09-03,11.199999809265137
2014-09-04,11.199999809265137
2014-09-05,11.600000381469727
2014-09-08,11.600000381469727
2014-09-09,10.600000381469727
2014-09-10,10.199999809265137
2014-09-11,9.399999618530273
2014-09-12,9.199999809265137
2014-09-15,8.800000190734863
2014-09-16,8.399999618530273
2014-09-17,8.600000381469727
2014-09-18,8.600000381469727
2014-09-19,9.399999618530273
2014-09-22,9.399999618530273
2014-09-23,9.600000381469727
2014-09-24,9.600000381469727
2014-09-25,9.800000190734863
2014-09-26,9.199999809265137
2014-09-29,9.199999809265137
2014-09-30,9.199999809265137
2014-10-01,9.199999809265137
2014-10-02,9.0
2014-10-03,8.800000190734863
2014-10-06,8.199999809265137
2014-10-07,8.199999809265137
2014-10-08,8.800000190734863
2014-10-09,8.399999618530273
2014-10-10,8.399999618530273
2014-10-13,8.0
2014-10-14,7.400000095367432
2014-10-15,7.599999904632568
2014-10-16,8.0
2014-10-17,7.400000095367432
2014-10-20,7.599999904632568
2014-10-21,7.800000190734863
2014-10-22,9.399999618530273
2014-10-23,9.199999809265137
2014-10-24,8.800000190734863
2014-10-27,8.399999618530273
2014-10-28,9.199999809265137
2014-10-29,9.800000190734863
2014-10-30,9.800000190734863
2014-10-31,10.199999809265137
2014-11-03,10.199999809265137
2014-11-04,9.399999618530273
2014-11-05,9.0
2014-11-06,8.399999618530273
2014-11-07,8.800000190734863
2014-11-10,8.600000381469727
2014-11-11,7.599999904632568
2014-11-12,7.599999904632568
2014-11-13,8.0
2014-11-14,8.0
2014-11-17,7.800000190734863
2014-11-18,7.599999904632568
2014-11-19,7.599999904632568
2014-11-20,8.0
2014-11-21,7.800000190734863
2014-11-24,7.800000190734863
2014-11-25,7.599999904632568
2014-11-26,7.599999904632568
2014-11-28,7.0
2014-12-01,7.0
2014-12-02,7.199999809265137
2014-12-03,7.800000190734863
2014-12-04,7.599999904632568
2014-12-05,7.800000190734863
2014-12-08,7.199999809265137
2014-12-09,7.0
2014-12-10,6.800000190734863
2014-12-11,6.599999904632568
2014-12-12,6.800000190734863
2014-12-15,7.0
2014-12-16,7.599999904632568
2014-12-17,7.199999809265137
2014-12-18,7.199999809265137
2014-12-19,6.800000190734863
2014-12-22,7.0
2014-12-23,5.400000095367432
2014-12-24,5.599999904632568
2014-12-26,5.800000190734863
2014-12-29,5.599999904632568
2014-12-30,6.800000190734863
2014-12-31,5.599999904632568
2015-01-02,6.199999809265137
2015-01-05,6.0
2015-01-06,6.0
2015-01-07,6.0
2015-01-08,6.0
2015-01-09,6.0
2015-01-12,6.199999809265137
2015-01-13,5.599999904632568
2015-01-14,5.599999904632568
2015-01-15,5.400000095367432
2015-01-16,5.400000095367432
2015-01-20,5.599999904632568
2015-01-21,5.599999904632568
2015-01-22,4.599999904632568
2015-01-23,5.0
2015-01-26,5.0
2015-01-27,4.800000190734863
2015-01-28,3.7100000381469727
2015-01-29,4.210000038146973
2015-01-30,3.930000066757202
2015-02-02,3.799999952316284
2015-02-03,3.640000104904175
2015-02-04,3.1600000858306885
2015-02-05,3.1500000953674316
2015-02-06,3.1600000858306885
2015-02-09,3.119999885559082
2015-02-10,3.109999895095825
2015-02-11,3.2300000190734863
2015-02-12,3.190000057220459
2015-02-13,3.240000009536743
2015-02-17,3.2899999618530273
2015-02-18,3.549999952316284
2015-02-19,3.4600000381469727
2015-02-20,3.700000047683716
2015-02-23,3.609999895095825
2015-02-24,3.309999942779541
2015-02-25,3.3299999237060547
2015-02-26,3.2899999618530273
2015-02-27,3.380000114440918
2015-03-02,3.5399999618530273
2015-03-03,3.5899999141693115
2015-03-04,3.490000009536743
2015-03-05,3.5299999713897705
2015-03-06,3.5
2015-03-09,3.509999990463257
2015-03-10,3.569999933242798
2015-03-11,3.5999999046325684
2015-03-12,3.5999999046325684
2015-03-13,3.809999942779541
2015-03-16,4.050000190734863
2015-03-17,3.759999990463257
2015-03-18,3.690000057220459
2015-03-19,3.819999933242798
2015-03-20,3.700000047683716
2015-03-23,3.690000057220459
2015-03-24,3.640000104904175
2015-03-25,3.5299999713897705
2015-03-26,3.549999952316284
2015-03-27,3.559999942779541
2015-03-30,3.549999952316284
2015-03-31,3.559999942779541
2015-04-01,3.4800000190734863
2015-04-02,3.630000114440918
2015-04-06,3.5899999141693115
2015-04-07,3.5899999141693115
2015-04-08,3.680000066757202
2015-04-09,3.690000057220459
2015-04-10,3.6700000762939453
2015-04-13,3.549999952316284
2015-04-14,3.450000047683716
2015-04-15,3.380000114440918
2015-04-16,3.240000009536743
2015-04-17,3.240000009536743
2015-04-20,3.2300000190734863
2015-04-21,3.190000057220459
2015-04-22,3.200000047683716
2015-04-23,3.299999952316284
2015-04-24,3.4000000953674316
2015-04-27,3.200000047683716
2015-04-28,3.130000114440918
2015-04-29,3.059999942779541
2015-04-30,3.0199999809265137
2015-05-01,3.0399999618530273
2015-05-04,3.0
2015-05-05,2.740000009536743
2015-05-06,2.4000000953674316
2015-05-07,2.4100000858306885
2015-05-08,2.0399999618530273
2015-05-11,1.9800000190734863
2015-05-12,2.0
2015-05-13,1.9500000476837158
2015-05-14,1.9900000095367432
2015-05-15,1.9900000095367432
2015-05-18,1.9700000286102295
2015-05-19,1.9299999475479126
2015-05-20,2.1500000953674316
2015-05-21,2.0899999141693115
2015-05-22,1.9299999475479126
2015-05-26,3.25
2015-05-27,3.2300000190734863
2015-05-28,3.049999952316284
2015-05-29,2.890000104904175
2015-06-01,2.819999933242798
2015-06-02,2.930000066757202
2015-06-03,2.930000066757202
2015-06-04,2.7899999618530273
2015-06-05,3.0399999618530273
2015-06-08,2.930000066757202
2015-06-09,2.759999990463257
2015-06-10,2.7100000381469727
2015-06-11,2.5199999809265137
2015-06-12,3.299999952316284
2015-06-15,2.9200000762939453
2015-06-16,2.880000114440918
2015-06-17,2.8299999237060547
2015-06-18,2.740000009536743
2015-06-19,2.6500000953674316
2015-06-22,2.7300000190734863
2015-06-23,2.859999895095825
2015-06-24,2.8299999237060547
2015-06-25,5.380000114440918
2015-06-26,5.309999942779541
2015-06-29,4.590000152587891
2015-06-30,4.340000152587891
2015-07-01,3.940000057220459
2015-07-02,3.9000000953674316
2015-07-06,3.700000047683716
2015-07-07,3.740000009536743
2015-07-08,3.5299999713897705
2015-07-09,3.609999895095825
2015-07-10,3.7799999713897705
2015-07-13,4.110000133514404
2015-07-14,3.7799999713897705
2015-07-15,3.7699999809265137
2015-07-16,3.890000104904175
2015-07-17,3.690000057220459
2015-07-20,3.4100000858306885
2015-07-21,4.0
2015-07-22,3.6600000858306885
2015-07-23,3.5799999237060547
2015-07-24,3.7100000381469727
2015-07-27,3.799999952316284
2015-07-28,3.9200000762939453
2015-07-29,3.890000104904175
2015-07-30,4.03000020980835
2015-07-31,3.9600000381469727
2015-08-03,3.8499999046325684
2015-08-04,3.9100000858306885
2015-08-05,3.880000114440918
2015-08-06,3.869999885559082
2015-08-07,4.139999866485596
2015-08-10,4.739999771118164
2015-08-11,4.659999847412109
2015-08-12,3.809999942779541
2015-08-13,3.619999885559082
2015-08-14,3.5399999618530273
2015-08-17,3.7200000286102295
2015-08-18,3.75
2015-08-19,3.859999895095825
2015-08-20,4.050000190734863
2015-08-21,3.809999942779541
2015-08-24,3.5299999713897705
2015-08-25,3.7100000381469727
2015-08-26,3.6700000762939453
2015-08-27,3.740000009536743
2015-08-28,3.799999952316284
2015-08-31,4.059999942779541
2015-09-01,3.9800000190734863
2015-09-02,4.300000190734863
2015-09-03,4.130000114440918
2015-09-04,4.150000095367432
2015-09-08,4.369999885559082
2015-09-09,4.340000152587891
2015-09-10,4.380000114440918
2015-09-11,4.440000057220459
2015-09-14,4.539999961853027
2015-09-15,4.630000114440918
2015-09-16,4.960000038146973
2015-09-17,4.900000095367432
2015-09-18,4.929999828338623
2015-09-21,5.03000020980835
2015-09-22,5.0
2015-09-23,4.96999979019165
2015-09-24,4.869999885559082
2015-09-25,4.460000038146973
2015-09-28,4.28000020980835
2015-09-29,4.21999979019165
2015-09-30,4.340000152587891
2015-10-01,4.369999885559082
2015-10-02,4.480000019073486
2015-10-05,4.630000114440918
2015-10-06,4.449999809265137
2015-10-07,4.449999809265137
2015-10-08,4.460000038146973
2015-10-09,4.53000020980835
2015-10-12,4.570000171661377
2015-10-13,4.449999809265137
2015-10-14,4.429999828338623
2015-10-15,4.480000019073486
2015-10-16,4.389999866485596
2015-10-19,4.449999809265137
2015-10-20,4.340000152587891
2015-10-21,4.179999828338623
2015-10-22,4.210000038146973
2015-10-23,4.130000114440918
2015-10-26,4.079999923706055
2015-10-27,4.019999980926514
2015-10-28,4.139999866485596
2015-10-29,4.110000133514404
2015-10-30,4.019999980926514
2015-11-02,4.070000171661377
2015-11-03,4.090000152587891
2015-11-04,4.099999904632568
2015-11-05,3.9800000190734863
2015-11-06,3.890000104904175
2015-11-09,3.930000066757202
2015-11-10,3.7799999713897705
2015-11-11,3.7699999809265137
2015-11-12,3.7200000286102295
2015-11-13,3.819999933242798
2015-11-16,3.8299999237060547
2015-11-17,3.7899999618530273
2015-11-18,3.819999933242798
2015-11-19,3.799999952316284
2015-11-20,3.890000104904175
2015-11-23,4.079999923706055
2015-11-24,4.039999961853027
2015-11-25,4.03000020980835
2015-11-27,4.130000114440918
2015-11-30,4.210000038146973
2015-12-01,4.119999885559082
2015-12-02,4.010000228881836
2015-12-03,3.9700000286102295
2015-12-04,4.059999942779541
2015-12-07,4.059999942779541
2015-12-08,4.059999942779541
2015-12-09,4.0
2015-12-10,3.9800000190734863
2015-12-11,3.859999895095825
2015-12-14,3.680000066757202
2015-12-15,3.690000057220459
2015-12-16,3.740000009536743
2015-12-17,3.680000066757202
2015-12-18,3.7300000190734863
2015-12-21,3.8399999141693115
2015-12-22,3.7300000190734863
2015-12-23,3.7200000286102295
2015-12-24,3.7200000286102295
2015-12-28,3.5899999141693115
2015-12-29,3.5799999237060547
2015-12-30,3.5
2015-12-31,3.490000009536743
2016-01-04,3.319999933242798
2016-01-05,3.380000114440918
2016-01-06,3.7300000190734863
2016-01-07,3.369999885559082
2016-01-08,3.609999895095825
2016-01-11,3.509999990463257
2016-01-12,3.509999990463257
2016-01-13,3.430000066757202
2016-01-14,3.450000047683716
2016-01-15,3.380000114440918
2016-01-19,3.319999933242798
2016-01-20,3.569999933242798
2016-01-21,3.5999999046325684
2016-01-22,3.809999942779541
2016-01-25,3.799999952316284
2016-01-26,3.8399999141693115
2016-01-27,3.75
2016-01-28,3.690000057220459
2016-01-29,3.7899999618530273
2016-02-01,3.9000000953674316
2016-02-02,3.700000047683716
2016-02-03,3.5399999618530273
2016-02-04,3.569999933242798
2016-02-05,3.4100000858306885
2016-02-08,3.4700000286102295
2016-02-09,3.5899999141693115
2016-02-10,3.5199999809265137
2016-02-11,3.4200000762939453
2016-02-12,3.450000047683716
2016-02-16,3.5
2016-02-17,3.5999999046325684
2016-02-18,3.5199999809265137
2016-02-19,3.5
2016-02-22,3.5199999809265137
2016-02-23,3.4700000286102295
2016-02-24,3.430000066757202
2016-02-25,3.4700000286102295
2016-02-26,3.440000057220459
2016-02-29,3.25
2016-03-01,3.3499999046325684
2016-03-02,3.359999895095825
2016-03-03,3.430000066757202
2016-03-04,3.450000047683716
2016-03-07,3.5299999713897705
2016-03-08,3.5999999046325684
2016-03-09,3.5
2016-03-10,3.5399999618530273
2016-03-11,3.630000114440918
2016-03-14,3.630000114440918
2016-03-15,3.6600000858306885
2016-03-16,2.950000047683716
2016-03-17,2.5399999618530273
2016-03-18,2.5299999713897705
2016-03-21,2.559999942779541
2016-03-22,2.569999933242798
2016-03-23,2.549999952316284
2016-03-24,2.559999942779541
2016-03-28,2.5299999713897705
2016-03-29,2.5899999141693115
2016-03-30,2.5799999237060547
2016-03-31,2.5299999713897705
2016-04-01,2.4700000286102295
2016-04-04,2.4700000286102295
2016-04-05,2.450000047683716
2016-04-06,2.490000009536743
2016-04-07,2.4800000190734863
2016-04-08,2.430000066757202
2016-04-11,2.440000057220459
2016-04-12,2.4000000953674316
2016-04-13,2.4200000762939453
2016-04-14,2.450000047683716
2016-04-15,2.3399999141693115
2016-04-18,2.369999885559082
2016-04-19,2.240000009536743
2016-04-20,2.180000066757202
2016-04-21,2.380000114440918
2016-04-22,2.369999885559082
2016-04-25,2.3499999046325684
2016-04-26,2.309999942779541
2016-04-27,2.359999895095825
2016-04-28,2.4100000858306885
2016-04-29,2.2899999618530273
2016-05-02,2.200000047683716
2016-05-03,1.9500000476837158
2016-05-04,2.0
2016-05-05,2.059999942779541
2016-05-06,2.049999952316284
2016-05-09,2.0899999141693115
2016-05-10,2.0799999237060547
2016-05-11,2.0899999141693115
2016-05-12,2.0999999046325684
2016-05-13,2.0999999046325684
2016-05-16,2.130000114440918
2016-05-17,2.130000114440918
2016-05-18,2.0999999046325684
2016-05-19,2.0999999046325684
2016-05-20,2.140000104904175
2016-05-23,2.069999933242798
2016-05-24,2.1500000953674316
2016-05-25,2.140000104904175
2016-05-26,2.2200000286102295
2016-05-27,2.2100000381469727
2016-05-31,2.240000009536743
2016-06-01,2.180000066757202
2016-06-02,2.190000057220459
2016-06-03,2.130000114440918
2016-06-06,2.0999999046325684
2016-06-07,2.2300000190734863
2016-06-08,2.5899999141693115
2016-06-09,2.5999999046325684
2016-06-10,2.609999895095825
2016-06-13,2.4700000286102295
2016-06-14,2.569999933242798
2016-06-15,2.609999895095825
2016-06-16,2.5799999237060547
2016-06-17,2.509999990463257
2016-06-20,2.5
2016-06-21,2.569999933242798
2016-06-22,2.630000114440918
2016-06-23,2.569999933242798
2016-06-24,2.5199999809265137
2016-06-27,2.630000114440918
2016-06-28,3.140000104904175
2016-06-29,2.9800000190734863
2016-06-30,2.9800000190734863
2016-07-01,3.119999885559082
2016-07-05,3.130000114440918
2016-07-06,3.109999895095825
2016-07-07,3.0299999713897705
2016-07-08,3.0199999809265137
2016-07-11,2.950000047683716
2016-07-12,2.6500000953674316
2016-07-13,2.4700000286102295
2016-07-14,2.4700000286102295
2016-07-15,2.549999952316284
2016-07-18,2.5899999141693115
2016-07-19,2.609999895095825
2016-07-20,2.569999933242798
2016-07-21,2.4000000953674316
2016-07-22,2.4700000286102295
2016-07-25,2.3399999141693115
2016-07-26,2.380000114440918
2016-07-27,2.490000009536743
2016-07-28,2.5199999809265137
2016-07-29,2.4700000286102295
2016-08-01,2.4800000190734863
2016-08-02,2.4000000953674316
2016-08-03,2.369999885559082
2016-08-04,2.3399999141693115
2016-08-05,2.380000114440918
2016-08-08,2.509999990463257
2016-08-09,2.490000009536743
2016-08-10,2.4000000953674316
2016-08-11,2.4100000858306885
2016-08-12,2.5999999046325684
2016-08-15,2.319999933242798
2016-08-16,2.140000104904175
2016-08-17,2.190000057220459
2016-08-18,2.140000104904175
2016-08-19,2.180000066757202
2016-08-22,2.069999933242798
2016-08-23,2.119999885559082
2016-08-24,2.0999999046325684
2016-08-25,2.0899999141693115
2016-08-26,1.9199999570846558
2016-08-29,1.899999976158142
2016-08-30,1.909999966621399
2016-08-31,1.9600000381469727
2016-09-01,1.9900000095367432
2016-09-02,1.8600000143051147
2016-09-06,1.6799999475479126
2016-09-07,1.690000057220459
2016-09-08,1.7599999904632568
2016-09-09,1.7799999713897705
2016-09-12,1.7000000476837158
2016-09-13,1.7000000476837158
2016-09-14,1.7100000381469727
2016-09-15,1.649999976158142
2016-09-16,1.6299999952316284
2016-09-19,1.6699999570846558
2016-09-20,1.7000000476837158
2016-09-21,1.6699999570846558
2016-09-22,1.6100000143051147
2016-09-23,1.7000000476837158
2016-09-26,1.6799999475479126
2016-09-27,1.690000057220459
2016-09-28,1.690000057220459
2016-09-29,1.6200000047683716
2016-09-30,1.649999976158142
2016-10-03,1.6799999475479126
2016-10-04,1.5800000429153442
2016-10-05,1.6299999952316284
2016-10-06,1.600000023841858
2016-10-07,1.590000033378601
2016-10-10,1.6299999952316284
2016-10-11,1.5700000524520874
2016-10-12,1.590000033378601
2016-10-13,1.6399999856948853
2016-10-14,1.600000023841858
2016-10-17,1.5299999713897705
2016-10-18,1.5299999713897705
2016-10-19,1.5299999713897705
2016-10-20,1.559999942779541
2016-10-21,1.559999942779541
2016-10-24,1.600000023841858
2016-10-25,1.5
2016-10-26,1.559999942779541
2016-10-27,1.6799999475479126
2016-10-28,1.5700000524520874
2016-10-31,1.559999942779541
2016-11-01,1.4900000095367432
2016-11-02,1.5199999809265137
2016-11-03,1.4700000286102295
2016-11-04,1.4900000095367432
2016-11-07,1.4900000095367432
2016-11-08,1.5299999713897705
2016-11-09,1.5499999523162842
2016-11-10,1.5499999523162842
2016-11-11,1.5299999713897705
2016-11-14,1.559999942779541
2016-11-15,1.6699999570846558
2016-11-16,1.659999966621399
2016-11-17,1.649999976158142
2016-11-18,1.690000057220459
2016-11-21,1.559999942779541
2016-11-22,1.6200000047683716
2016-11-23,1.5800000429153442
2016-11-25,1.5800000429153442
2016-11-28,1.600000023841858
2016-11-29,1.6100000143051147
2016-11-30,1.600000023841858
2016-12-01,1.590000033378601
2016-12-02,1.600000023841858
2016-12-05,1.6200000047683716
2016-12-06,1.7300000190734863
2016-12-07,1.600000023841858
2016-12-08,1.600000023841858
2016-12-09,1.6100000143051147
2016-12-12,1.6200000047683716
2016-12-13,1.600000023841858
2016-12-14,1.5499999523162842
2016-12-15,1.590000033378601
2016-12-16,1.600000023841858
2016-12-19,1.600000023841858
2016-12-20,1.590000033378601
2016-12-21,1.590000033378601
2016-12-22,1.559999942779541
2016-12-23,1.600000023841858
2016-12-27,1.5700000524520874
2016-12-28,1.5299999713897705
2016-12-29,1.3700000047683716
2016-12-30,1.4199999570846558
2017-01-03,1.4500000476837158
2017-01-04,1.5499999523162842
2017-01-05,1.4600000381469727
2017-01-06,1.4900000095367432
2017-01-09,1.4500000476837158
2017-01-10,1.5299999713897705
2017-01-11,1.6299999952316284
2017-01-12,1.600000023841858
2017-01-13,1.5499999523162842
2017-01-17,1.5499999523162842
2017-01-18,1.5499999523162842
2017-01-19,1.5199999809265137
2017-01-20,1.5299999713897705
2017-01-23,1.5399999618530273
2017-01-24,1.6399999856948853
2017-01-25,1.7400000095367432
2017-01-26,1.659999966621399
2017-01-27,1.7000000476837158
2017-01-30,1.690000057220459
2017-01-31,1.7200000286102295
2017-02-01,1.7300000190734863
2017-02-02,1.7300000190734863
2017-02-03,1.8300000429153442
2017-02-06,1.8799999952316284
2017-02-07,1.75
2017-02-08,1.8899999856948853
2017-02-09,1.8700000047683716
2017-02-10,1.7899999618530273
2017-02-13,1.809999942779541
2017-02-14,1.909999966621399
2017-02-15,1.940000057220459
2017-02-16,1.8600000143051147
2017-02-17,2.0
2017-02-21,1.9600000381469727
2017-02-22,1.7699999809265137
2017-02-23,1.6200000047683716
2017-02-24,1.649999976158142
2017-02-27,1.7000000476837158
2017-02-28,1.7000000476837158
2017-03-01,1.6299999952316284
2017-03-02,1.6699999570846558
2017-03-03,1.6699999570846558
2017-03-06,1.6699999570846558
2017-03-07,1.659999966621399
2017-03-08,1.6799999475479126
2017-03-09,1.690000057220459
2017-03-10,1.6299999952316284
2017-03-13,1.6299999952316284
2017-03-14,1.6200000047683716
2017-03-15,1.5700000524520874
2017-03-16,1.5700000524520874
2017-03-17,1.600000023841858
2017-03-20,1.600000023841858
2017-03-21,1.4600000381469727
2017-03-22,1.5499999523162842
2017-03-23,1.5399999618530273
2017-03-24,1.5199999809265137
2017-03-27,1.559999942779541
2017-03-28,1.6200000047683716
2017-03-29,1.6200000047683716
2017-03-30,1.590000033378601
2017-03-31,1.600000023841858
2017-04-03,1.5800000429153442
2017-04-04,1.590000033378601
2017-04-05,1.559999942779541
2017-04-06,1.5800000429153442
2017-04-07,1.6200000047683716
2017-04-10,1.5700000524520874
2017-04-11,1.5
2017-04-12,1.5299999713897705
2017-04-13,1.559999942779541
2017-04-17,4.800000190734863
2017-04-18,3.490000009536743
2017-04-19,5.099999904632568
2017-04-20,4.269999980926514
2017-04-21,4.0
2017-04-24,3.940000057220459
2017-04-25,3.75
2017-04-26,3.640000104904175
2017-04-27,3.609999895095825
2017-04-28,3.5299999713897705
2017-05-01,3.5999999046325684
2017-05-02,3.3299999237060547
2017-05-03,3.069999933242798
2017-05-04,3.0299999713897705
2017-05-05,3.0899999141693115
2017-05-08,2.869999885559082
2017-05-09,3.009999990463257
2017-05-10,3.359999895095825
2017-05-11,3.1600000858306885
2017-05-12,3.4700000286102295
2017-05-15,3.390000104904175
2017-05-16,3.4200000762939453
2017-05-17,3.5199999809265137
2017-05-18,3.3499999046325684
2017-05-19,3.430000066757202
2017-05-22,3.549999952316284
2017-05-23,4.139999866485596
2017-05-24,3.75
2017-05-25,3.809999942779541
2017-05-26,3.7200000286102295
2017-05-30,3.6600000858306885
2017-05-31,4.119999885559082
2017-06-01,4.039999961853027
2017-06-02,3.950000047683716
2017-06-05,3.819999933242798
2017-06-06,3.799999952316284
2017-06-07,3.6600000858306885
2017-06-08,3.559999942779541
2017-06-09,3.509999990463257
2017-06-12,3.4000000953674316
2017-06-13,3.369999885559082
2017-06-14,3.390000104904175
2017-06-15,3.3299999237060547
2017-06-16,3.2699999809265137
2017-06-19,3.319999933242798
2017-06-20,3.359999895095825
2017-06-21,3.3299999237060547
2017-06-22,3.359999895095825
2017-06-23,3.380000114440918
2017-06-26,3.3299999237060547
2017-06-27,3.3299999237060547
2017-06-28,3.2899999618530273
2017-06-29,3.0
2017-06-30,2.950000047683716
2017-07-03,2.8399999141693115
2017-07-05,2.809999942779541
2017-07-06,2.9000000953674316
2017-07-07,2.809999942779541
2017-07-10,2.5299999713897705
2017-07-11,2.700000047683716
2017-07-12,2.7100000381469727
2017-07-13,2.700000047683716
2017-07-14,2.7300000190734863
2017-07-17,2.700000047683716
2017-07-18,2.819999933242798
2017-07-19,2.759999990463257
2017-07-20,2.7799999713897705
2017-07-21,2.630000114440918
2017-07-24,2.6500000953674316
2017-07-25,2.6500000953674316
2017-07-26,2.740000009536743
2017-07-27,2.630000114440918
2017-07-28,2.549999952316284
2017-07-31,2.619999885559082
2017-08-01,2.549999952316284
2017-08-02,2.4100000858306885
2017-08-03,2.4800000190734863
2017-08-04,2.4600000381469727
2017-08-07,2.5199999809265137
2017-08-08,2.5999999046325684
2017-08-09,2.990000009536743
2017-08-10,2.990000009536743
2017-08-11,2.8299999237060547
2017-08-14,2.700000047683716
2017-08-15,2.7300000190734863
2017-08-16,2.7899999618530273
2017-08-17,2.7200000286102295
2017-08-18,2.7300000190734863
2017-08-21,2.6700000762939453
2017-08-22,2.75
2017-08-23,2.740000009536743
2017-08-24,2.740000009536743
2017-08-25,2.7300000190734863
2017-08-28,2.609999895095825
2017-08-29,2.7100000381469727
2017-08-30,2.809999942779541
2017-08-31,2.700000047683716
2017-09-01,2.6500000953674316
2017-09-05,2.8499999046325684
2017-09-06,2.859999895095825
2017-09-07,2.880000114440918
2017-09-08,3.0
2017-09-11,2.9700000286102295
2017-09-12,3.049999952316284
2017-09-13,3.0799999237060547
2017-09-14,3.049999952316284
2017-09-15,2.9000000953674316
2017-09-18,3.0399999618530273
2017-09-19,3.0399999618530273
2017-09-20,3.25
2017-09-21,3.2300000190734863
2017-09-22,3.2799999713897705
2017-09-25,3.4600000381469727
2017-09-26,3.440000057220459
2017-09-27,3.4100000858306885
2017-09-28,3.2200000286102295
2017-09-29,3.440000057220459
2017-10-02,3.4800000190734863
2017-10-03,3.3499999046325684
2017-10-04,3.390000104904175
2017-10-05,3.369999885559082
2017-10-06,3.490000009536743
2017-10-09,3.4600000381469727
2017-10-10,3.5199999809265137
2017-10-11,3.490000009536743
2017-10-12,3.309999942779541
2017-10-13,3.190000057220459
2017-10-16,3.1700000762939453
2017-10-17,3.190000057220459
2017-10-18,3.2699999809265137
2017-10-19,3.190000057220459
2017-10-20,3.0999999046325684
2017-10-23,3.130000114440918
2017-10-24,3.069999933242798
2017-10-25,3.2200000286102295
2017-10-26,3.180000066757202
2017-10-27,2.950000047683716
2017-10-30,3.1500000953674316
2017-10-31,2.9800000190734863
2017-11-01,2.950000047683716
2017-11-02,2.9200000762939453
2017-11-03,2.8399999141693115
2017-11-06,2.75
2017-11-07,2.7100000381469727
2017-11-08,2.759999990463257
2017-11-09,2.740000009536743
2017-11-10,2.7300000190734863
2017-11-13,2.6600000858306885
2017-11-14,2.390000104904175
2017-11-15,2.3399999141693115
2017-11-16,2.259999990463257
2017-11-17,2.3499999046325684
2017-11-20,2.509999990463257
2017-11-21,2.5299999713897705
2017-11-22,2.509999990463257
2017-11-24,2.630000114440918
2017-11-27,2.4600000381469727
2017-11-28,2.509999990463257
2017-11-29,2.5999999046325684
2017-11-30,2.430000066757202
2017-12-01,2.5899999141693115
2017-12-04,2.5
2017-12-05,2.509999990463257
2017-12-06,2.390000104904175
2017-12-07,2.509999990463257
2017-12-08,2.6600000858306885
2017-12-11,2.7799999713897705
2017-12-12,3.0
2017-12-13,3.200000047683716
2017-12-14,3.380000114440918
2017-12-15,3.299999952316284
2017-12-18,3.5
2017-12-19,3.3299999237060547
2017-12-20,3.680000066757202
2017-12-21,4.099999904632568
2017-12-22,3.799999952316284
2017-12-26,4.039999961853027
2017-12-27,4.0
2017-12-28,4.03000020980835
2017-12-29,4.010000228881836
2018-01-02,3.859999895095825
2018-01-03,4.050000190734863
2018-01-04,4.090000152587891
2018-01-05,4.139999866485596
2018-01-08,4.039999961853027
2018-01-09,4.150000095367432
2018-01-10,4.079999923706055
2018-01-11,4.039999961853027
2018-01-12,3.890000104904175
2018-01-16,3.880000114440918
2018-01-17,3.7899999618530273
2018-01-18,3.819999933242798
2018-01-19,3.740000009536743
2018-01-22,3.759999990463257
2018-01-23,3.7300000190734863
2018-01-24,3.799999952316284
2018-01-25,3.75
2018-01-26,3.6600000858306885
2018-01-29,3.509999990463257
2018-01-30,3.2100000381469727
2018-01-31,3.569999933242798
2018-02-01,3.4700000286102295
2018-02-02,3.4100000858306885
2018-02-05,3.490000009536743
2018-02-06,3.2899999618530273
2018-02-07,3.5999999046325684
2018-02-08,3.490000009536743
2018-02-09,3.3299999237060547
2018-02-12,3.25
2018-02-13,3.299999952316284
2018-02-14,3.3499999046325684
2018-02-15,3.450000047683716
2018-02-16,3.369999885559082
2018-02-20,3.240000009536743
2018-02-21,3.3299999237060547
2018-02-22,3.3399999141693115
2018-02-23,3.259999990463257
2018-02-26,3.2699999809265137
2018-02-27,3.490000009536743
2018-02-28,3.5899999141693115
2018-03-01,3.4100000858306885
2018-03-02,3.569999933242798
2018-03-05,3.5999999046325684
2018-03-06,3.4600000381469727
2018-03-07,3.4000000953674316
2018-03-08,3.5
2018-03-09,3.450000047683716
2018-03-12,3.369999885559082
2018-03-13,3.369999885559082
2018-03-14,3.430000066757202
2018-03-15,3.4700000286102295
2018-03-16,3.2699999809265137
2018-03-19,3.2899999618530273
2018-03-20,3.319999933242798
2018-03-21,3.2799999713897705
2018-03-22,3.240000009536743
2018-03-23,3.190000057220459
2018-03-26,3.190000057220459
2018-03-27,3.1500000953674316
