,TSCO
1998-07-17,1.59375
1998-07-20,1.5625
1998-07-21,1.625
1998-07-22,1.609375
1998-07-23,1.5859379768371582
1998-07-24,1.5859379768371582
1998-07-27,1.550781011581421
1998-07-28,1.5546879768371582
1998-07-29,1.546875
1998-07-30,1.53125
1998-07-31,1.53125
1998-08-03,1.53125
1998-08-04,1.4765629768371582
1998-08-05,1.4375
1998-08-06,1.4375
1998-08-07,1.4765629768371582
1998-08-10,1.578125
1998-08-11,1.59375
1998-08-12,1.5703129768371582
1998-08-13,1.546875
1998-08-14,1.542968988418579
1998-08-17,1.542968988418579
1998-08-18,1.546875
1998-08-19,1.550781011581421
1998-08-20,1.53125
1998-08-21,1.542968988418579
1998-08-24,1.546875
1998-08-25,1.53125
1998-08-26,1.5
1998-08-27,1.453125
1998-08-28,1.3828129768371582
1998-08-31,1.234375
1998-09-01,1.125
1998-09-02,1.238281011581421
1998-09-03,1.28125
1998-09-04,1.28125
1998-09-08,1.28125
1998-09-09,1.1875
1998-09-10,1.1640629768371582
1998-09-11,1.234375
1998-09-14,1.1875
1998-09-15,1.171875
1998-09-16,1.1796879768371582
1998-09-17,1.25
1998-09-18,1.28125
1998-09-21,1.253906011581421
1998-09-22,1.2421879768371582
1998-09-23,1.265625
1998-09-24,1.2597659826278687
1998-09-25,1.25
1998-09-28,1.15625
1998-09-29,1.15625
1998-09-30,1.234375
1998-10-01,1.2421879768371582
1998-10-02,1.3046879768371582
1998-10-05,1.28125
1998-10-06,1.2734379768371582
1998-10-07,1.265625
1998-10-08,1.265625
1998-10-09,1.296875
1998-10-12,1.296875
1998-10-13,1.21875
1998-10-14,1.25
1998-10-15,1.4609379768371582
1998-10-16,1.4375
1998-10-19,1.5
1998-10-20,1.46875
1998-10-21,1.425781011581421
1998-10-22,1.5
1998-10-23,1.5
1998-10-26,1.515625
1998-10-27,1.59375
1998-10-28,1.6015629768371582
1998-10-29,1.5859379768371582
1998-10-30,1.546875
1998-11-02,1.4765629768371582
1998-11-03,1.5625
1998-11-04,1.527343988418579
1998-11-05,1.46875
1998-11-06,1.59375
1998-11-09,1.59375
1998-11-10,1.5703129768371582
1998-11-11,1.59375
1998-11-12,1.53125
1998-11-13,1.5
1998-11-16,1.5859379768371582
1998-11-17,1.59375
1998-11-18,1.59375
1998-11-19,1.6875
1998-11-20,1.609375
1998-11-23,1.6015629768371582
1998-11-24,1.6484379768371582
1998-11-25,1.6328129768371582
1998-11-27,1.671875
1998-11-30,1.640625
1998-12-01,1.59375
1998-12-02,1.582031011581421
1998-12-03,1.566406011581421
1998-12-04,1.5703129768371582
1998-12-07,1.515625
1998-12-08,1.53125
1998-12-09,1.5546879768371582
1998-12-10,1.3046879768371582
1998-12-11,1.359375
1998-12-14,1.25
1998-12-15,1.265625
1998-12-16,1.25
1998-12-17,1.40625
1998-12-18,1.433593988418579
1998-12-21,1.390625
1998-12-22,1.3125
1998-12-23,1.34375
1998-12-24,1.3417969942092896
1998-12-28,1.421875
1998-12-29,1.4453129768371582
1998-12-30,1.4375
1998-12-31,1.5
1999-01-04,1.3125
1999-01-05,1.390625
1999-01-06,1.46875
1999-01-07,1.4296879768371582
1999-01-08,1.449218988418579
1999-01-11,1.5
1999-01-12,1.4921879768371582
1999-01-13,1.46875
1999-01-14,1.46875
1999-01-15,1.53125
1999-01-19,1.625
1999-01-20,1.625
1999-01-21,1.625
1999-01-22,1.6015629768371582
1999-01-25,1.65625
1999-01-26,1.644531011581421
1999-01-27,1.6328129768371582
1999-01-28,1.6953129768371582
1999-01-29,1.71875
1999-02-01,1.671875
1999-02-02,1.625
1999-02-03,1.6484379768371582
1999-02-04,1.6484379768371582
1999-02-05,1.609375
1999-02-08,1.65625
1999-02-09,1.65625
1999-02-10,1.640625
1999-02-11,1.6171879768371582
1999-02-12,1.5625
1999-02-16,1.640625
1999-02-17,1.640625
1999-02-18,1.6640629768371582
1999-02-19,1.71875
1999-02-22,1.828125
1999-02-23,1.828125
1999-02-24,1.75
1999-02-25,1.7421879768371582
1999-02-26,1.7265629768371582
1999-03-01,1.7109379768371582
1999-03-02,1.671875
1999-03-03,1.5625
1999-03-04,1.535156011581421
1999-03-05,1.5546879768371582
1999-03-08,1.582031011581421
1999-03-09,1.5703129768371582
1999-03-10,1.5390629768371582
1999-03-11,1.546875
1999-03-12,1.558593988418579
1999-03-15,1.5625
1999-03-16,1.609375
1999-03-17,1.6875
1999-03-18,1.5859379768371582
1999-03-19,1.625
1999-03-22,1.6640629768371582
1999-03-23,1.6640629768371582
1999-03-24,1.6015629768371582
1999-03-25,1.609375
1999-03-26,1.5625
1999-03-29,1.5625
1999-03-30,1.5859379768371582
1999-03-31,1.597656011581421
1999-04-01,1.6015629768371582
1999-04-05,1.621093988418579
1999-04-06,1.625
1999-04-07,1.65625
1999-04-08,1.6875
1999-04-09,1.6640629768371582
1999-04-12,1.628906011581421
1999-04-13,1.65625
1999-04-14,1.59375
1999-04-15,1.59375
1999-04-16,1.59375
1999-04-19,1.59375
1999-04-20,1.625
1999-04-21,1.703125
1999-04-22,1.7890629768371582
1999-04-23,1.8203129768371582
1999-04-26,1.7734379768371582
1999-04-27,1.75
1999-04-28,1.7421879768371582
1999-04-29,1.7265629768371582
1999-04-30,1.71875
1999-05-03,1.7578129768371582
1999-05-04,1.765625
1999-05-05,1.761718988418579
1999-05-06,1.753906011581421
1999-05-07,1.75
1999-05-10,1.7578129768371582
1999-05-11,1.753906011581421
1999-05-12,1.847656011581421
1999-05-13,1.84375
1999-05-14,1.832031011581421
1999-05-17,1.828125
1999-05-18,1.7949219942092896
1999-05-19,1.8203129768371582
1999-05-20,1.8203129768371582
1999-05-21,1.8046879768371582
1999-05-24,1.807616949081421
1999-05-25,1.8046879768371582
1999-05-26,1.792968988418579
1999-05-27,1.7822270393371582
1999-05-28,1.859375
1999-06-01,1.78125
1999-06-02,1.625
1999-06-03,1.734375
1999-06-04,1.8515629768371582
1999-06-07,1.734375
1999-06-08,1.7792969942092896
1999-06-09,1.734375
1999-06-10,1.734375
1999-06-11,1.7109379768371582
1999-06-14,1.714843988418579
1999-06-15,1.683593988418579
1999-06-16,1.734375
1999-06-17,1.6796879768371582
1999-06-18,1.6855469942092896
1999-06-21,1.71875
1999-06-22,1.6875
1999-06-23,1.6015629768371582
1999-06-24,1.6171879768371582
1999-06-25,1.6171879768371582
1999-06-28,1.6796879768371582
1999-06-29,1.683593988418579
1999-06-30,1.707031011581421
1999-07-01,1.6484379768371582
1999-07-02,1.6171879768371582
1999-07-06,1.609375
1999-07-07,1.4921879768371582
1999-07-08,1.484375
1999-07-09,1.46875
1999-07-12,1.4140629768371582
1999-07-13,1.371093988418579
1999-07-14,1.5234379768371582
1999-07-15,1.652343988418579
1999-07-16,1.660156011581421
1999-07-19,1.640625
1999-07-20,1.65625
1999-07-21,1.6484379768371582
1999-07-22,1.1875
1999-07-23,1.21875
1999-07-26,1.2109379768371582
1999-07-27,1.1796879768371582
1999-07-28,1.199218988418579
1999-07-29,1.2109379768371582
1999-07-30,1.21875
1999-08-02,1.21875
1999-08-03,1.203125
1999-08-04,1.152343988418579
1999-08-05,1.125
1999-08-06,1.125
1999-08-09,1.109375
1999-08-10,1.144531011581421
1999-08-11,1.2265629768371582
1999-08-12,1.2109379768371582
1999-08-13,1.2109379768371582
1999-08-16,1.222656011581421
1999-08-17,1.1875
1999-08-18,1.203125
1999-08-19,1.1953129768371582
1999-08-20,1.15625
1999-08-23,1.1953129768371582
1999-08-24,1.2109379768371582
1999-08-25,1.203125
1999-08-26,1.2109379768371582
1999-08-27,1.2109379768371582
1999-08-30,1.238281011581421
1999-08-31,1.2890629768371582
1999-09-01,1.328125
1999-09-02,1.3984379768371582
1999-09-03,1.390625
1999-09-07,1.34375
1999-09-08,1.355468988418579
1999-09-09,1.34375
1999-09-10,1.28125
1999-09-13,1.28125
1999-09-14,1.25
1999-09-15,1.25
1999-09-16,1.21875
1999-09-17,1.2421879768371582
1999-09-20,1.21875
1999-09-21,1.2109379768371582
1999-09-22,1.2109379768371582
1999-09-23,1.207031011581421
1999-09-24,1.1894530057907104
1999-09-27,1.175781011581421
1999-09-28,1.1796879768371582
1999-09-29,1.1875
1999-09-30,1.1875
1999-10-01,1.171875
1999-10-04,1.1796879768371582
1999-10-05,1.171875
1999-10-06,1.1484379768371582
1999-10-07,1.0917969942092896
1999-10-08,1.109375
1999-10-11,1.0859379768371582
1999-10-12,1.078125
1999-10-13,1.089843988418579
1999-10-14,1.078125
1999-10-15,1.0703129768371582
1999-10-18,1.03125
1999-10-19,1.0546879768371582
1999-10-20,1.03125
1999-10-21,1.0859379768371582
1999-10-22,1.0859379768371582
1999-10-25,1.0234379768371582
1999-10-26,1.0703129768371582
1999-10-27,1.1015629768371582
1999-10-28,1.1640629768371582
1999-10-29,1.25
1999-11-01,1.25
1999-11-02,1.234375
1999-11-03,1.3046879768371582
1999-11-04,1.2421879768371582
1999-11-05,1.1875
1999-11-08,1.191406011581421
1999-11-09,1.1171879768371582
1999-11-10,1.125
1999-11-11,1.136718988418579
1999-11-12,1.125
1999-11-15,1.21875
1999-11-16,1.203125
1999-11-17,1.160156011581421
1999-11-18,1.1484379768371582
1999-11-19,1.1171879768371582
1999-11-22,1.089843988418579
1999-11-23,1.074218988418579
1999-11-24,1.074218988418579
1999-11-26,1.078125
1999-11-29,1.078125
1999-11-30,1.058593988418579
1999-12-01,1.0546879768371582
1999-12-02,0.9570310115814209
1999-12-03,0.984375
1999-12-06,0.953125
1999-12-07,0.8632810115814209
1999-12-08,0.8671879768371582
1999-12-09,0.875
1999-12-10,0.890625
1999-12-13,0.8984379768371582
1999-12-14,0.890625
1999-12-15,0.8652340173721313
1999-12-16,0.890625
1999-12-17,0.8828129768371582
1999-12-20,0.8945310115814209
1999-12-21,0.890625
1999-12-22,0.8945310115814209
1999-12-23,0.9140629768371582
1999-12-27,0.9296879768371582
1999-12-28,0.875
1999-12-29,0.953125
1999-12-30,0.984375
1999-12-31,1.0
2000-01-03,0.9921879768371582
2000-01-04,0.9707030057907104
2000-01-05,0.9765629768371582
2000-01-06,0.9609379768371582
2000-01-07,0.984375
2000-01-10,0.9375
2000-01-11,0.9453129768371582
2000-01-12,1.0
2000-01-13,0.984375
2000-01-14,1.015625
2000-01-18,1.003906011581421
2000-01-19,0.9589840173721313
2000-01-20,0.984375
2000-01-21,0.953125
2000-01-24,0.9257810115814209
2000-01-25,0.9140629768371582
2000-01-26,0.9375
2000-01-27,1.066406011581421
2000-01-28,1.03125
2000-01-31,1.125
2000-02-01,1.1015629768371582
2000-02-02,1.0078129768371582
2000-02-03,0.9921879768371582
2000-02-04,1.015625
2000-02-07,1.0703129768371582
2000-02-08,1.074218988418579
2000-02-09,1.0703129768371582
2000-02-10,1.09375
2000-02-11,1.109375
2000-02-14,1.046875
2000-02-15,1.0390629768371582
2000-02-16,1.0390629768371582
2000-02-17,1.046875
2000-02-18,1.03125
2000-02-22,1.03125
2000-02-23,1.015625
2000-02-24,1.0234379768371582
2000-02-25,1.0546879768371582
2000-02-28,1.0859379768371582
2000-02-29,1.125
2000-03-01,1.1796879768371582
2000-03-02,1.125
2000-03-03,1.109375
2000-03-06,1.140625
2000-03-07,1.097656011581421
2000-03-08,1.109375
2000-03-09,1.0859379768371582
2000-03-10,1.109375
2000-03-13,1.128906011581421
2000-03-14,1.0703129768371582
2000-03-15,1.125
2000-03-16,1.207031011581421
2000-03-17,1.171875
2000-03-20,1.203125
2000-03-21,1.234375
2000-03-22,1.25
2000-03-23,1.277343988418579
2000-03-24,1.2109379768371582
2000-03-27,1.2109379768371582
2000-03-28,1.230468988418579
2000-03-29,1.21875
2000-03-30,1.25
2000-03-31,1.28125
2000-04-03,1.28125
2000-04-04,1.285156011581421
2000-04-05,1.2890629768371582
2000-04-06,1.296875
2000-04-07,1.3359379768371582
2000-04-10,1.285156011581421
2000-04-11,1.359375
2000-04-12,1.3359379768371582
2000-04-13,1.234375
2000-04-14,1.234375
2000-04-17,1.1875
2000-04-18,1.25
2000-04-19,1.2109379768371582
2000-04-20,1.21875
2000-04-24,1.1953129768371582
2000-04-25,1.21875
2000-04-26,1.25
2000-04-27,1.246093988418579
2000-04-28,1.03125
2000-05-01,1.0546879768371582
2000-05-02,1.058593988418579
2000-05-03,1.058593988418579
2000-05-04,1.125
2000-05-05,1.1796879768371582
2000-05-08,1.1640629768371582
2000-05-09,1.175781011581421
2000-05-10,1.125
2000-05-11,1.097656011581421
2000-05-12,1.09375
2000-05-15,1.113281011581421
2000-05-16,1.125
2000-05-17,1.097656011581421
2000-05-18,1.0859379768371582
2000-05-19,1.019531011581421
2000-05-22,1.050781011581421
2000-05-23,1.0546879768371582
2000-05-24,1.03125
2000-05-25,0.9765629768371582
2000-05-26,1.03125
2000-05-30,1.0234379768371582
2000-05-31,0.9453129768371582
2000-06-01,0.9414060115814209
2000-06-02,0.9472659826278687
2000-06-05,0.96875
2000-06-06,0.9921879768371582
2000-06-07,0.9960939884185791
2000-06-08,0.9765629768371582
2000-06-09,0.9179689884185791
2000-06-12,0.90625
2000-06-13,0.9101560115814209
2000-06-14,0.9375
2000-06-15,0.859375
2000-06-16,0.8867189884185791
2000-06-19,0.8632810115814209
2000-06-20,0.859375
2000-06-21,0.8671879768371582
2000-06-22,0.890625
2000-06-23,0.8476560115814209
2000-06-26,0.8359379768371582
2000-06-27,0.78125
2000-06-28,0.8320310115814209
2000-06-29,0.90625
2000-06-30,1.035156011581421
2000-07-03,0.9726560115814209
2000-07-05,0.890625
2000-07-06,0.8867189884185791
2000-07-07,0.8476560115814209
2000-07-10,0.875
2000-07-11,0.875
2000-07-12,0.90625
2000-07-13,0.9296879768371582
2000-07-14,0.9257810115814209
2000-07-17,0.890625
2000-07-18,0.921875
2000-07-19,0.90625
2000-07-20,0.90625
2000-07-21,0.8671879768371582
2000-07-24,0.90625
2000-07-25,0.9648439884185791
2000-07-26,0.9375
2000-07-27,0.9296879768371582
2000-07-28,0.9140629768371582
2000-07-31,0.9140629768371582
2000-08-01,0.890625
2000-08-02,0.890625
2000-08-03,0.8984379768371582
2000-08-04,0.890625
2000-08-07,0.9023439884185791
2000-08-08,0.890625
2000-08-09,0.90625
2000-08-10,0.8984379768371582
2000-08-11,0.9101560115814209
2000-08-14,0.8984379768371582
2000-08-15,0.9101560115814209
2000-08-16,0.90625
2000-08-17,0.9023439884185791
2000-08-18,0.875
2000-08-21,0.8789060115814209
2000-08-22,0.8671879768371582
2000-08-23,0.8710939884185791
2000-08-24,0.8789060115814209
2000-08-25,0.875
2000-08-28,0.8476560115814209
2000-08-29,0.8007810115814209
2000-08-30,0.8164060115814209
2000-08-31,0.8125
2000-09-01,0.8085939884185791
2000-09-05,0.8359379768371582
2000-09-06,0.8359379768371582
2000-09-07,0.828125
2000-09-08,0.8359379768371582
2000-09-11,0.8125
2000-09-12,0.8085939884185791
2000-09-13,0.8085939884185791
2000-09-14,0.8476560115814209
2000-09-15,0.828125
2000-09-18,0.796875
2000-09-19,0.7148439884185791
2000-09-20,0.71875
2000-09-21,0.7148439884185791
2000-09-22,0.671875
2000-09-25,0.671875
2000-09-26,0.6328129768371582
2000-09-27,0.65625
2000-09-28,0.6835939884185791
2000-09-29,0.6875
2000-10-02,0.6601560115814209
2000-10-03,0.671875
2000-10-04,0.6640629768371582
2000-10-05,0.65625
2000-10-06,0.6445310115814209
2000-10-09,0.6640629768371582
2000-10-10,0.6445310115814209
2000-10-11,0.6328129768371582
2000-10-12,0.6328129768371582
2000-10-13,0.6328129768371582
2000-10-16,0.6132810115814209
2000-10-17,0.5546879768371582
2000-10-18,0.5507810115814209
2000-10-19,0.5742189884185791
2000-10-20,0.5703129768371582
2000-10-23,0.5859379768371582
2000-10-24,0.5585939884185791
2000-10-25,0.5625
2000-10-26,0.578125
2000-10-27,0.5625
2000-10-30,0.5546879768371582
2000-10-31,0.5664060115814209
2000-11-01,0.5625
2000-11-02,0.5273439884185791
2000-11-03,0.5429689884185791
2000-11-06,0.5429689884185791
2000-11-07,0.5585939884185791
2000-11-08,0.5585939884185791
2000-11-09,0.5546879768371582
2000-11-10,0.5703129768371582
2000-11-13,0.53125
2000-11-14,0.5195310115814209
2000-11-15,0.5585939884185791
2000-11-16,0.5039060115814209
2000-11-17,0.5078129768371582
2000-11-20,0.5
2000-11-21,0.44335898756980896
2000-11-22,0.4570310115814209
2000-11-24,0.4960939884185791
2000-11-27,0.4882810115814209
2000-11-28,0.4765630066394806
2000-11-29,0.4765630066394806
2000-11-30,0.4648439884185791
2000-12-01,0.4609380066394806
2000-12-04,0.46875
2000-12-05,0.4609380066394806
2000-12-06,0.4726560115814209
2000-12-07,0.4882810115814209
2000-12-08,0.4882810115814209
2000-12-11,0.4921880066394806
2000-12-12,0.49414101243019104
2000-12-13,0.4921880066394806
2000-12-14,0.5078129768371582
2000-12-15,0.515625
2000-12-18,0.47851601243019104
2000-12-19,0.4765630066394806
2000-12-20,0.4765630066394806
2000-12-21,0.4921880066394806
2000-12-22,0.5039060115814209
2000-12-26,0.48632800579071045
2000-12-27,0.48632800579071045
2000-12-28,0.5273439884185791
2000-12-29,0.53125
2001-01-02,0.5351560115814209
2001-01-03,0.5625
2001-01-04,0.6054689884185791
2001-01-05,0.5625
2001-01-08,0.5429689884185791
2001-01-09,0.5859379768371582
2001-01-10,0.59375
2001-01-11,0.6640629768371582
2001-01-12,0.7421879768371582
2001-01-16,0.78125
2001-01-17,0.8125
2001-01-18,0.8046879768371582
2001-01-19,0.8046879768371582
2001-01-22,0.8242189884185791
2001-01-23,0.8242189884185791
2001-01-24,0.84375
2001-01-25,0.8867189884185791
2001-01-26,0.90625
2001-01-29,0.9140629768371582
2001-01-30,0.90625
2001-01-31,0.921875
2001-02-01,0.9257810115814209
2001-02-02,0.90625
2001-02-05,0.8828129768371582
2001-02-06,0.8867189884185791
2001-02-07,0.8789060115814209
2001-02-08,0.8789060115814209
2001-02-09,0.8789060115814209
2001-02-12,0.8828129768371582
2001-02-13,0.8789060115814209
2001-02-14,0.8828129768371582
2001-02-15,0.875
2001-02-16,0.875
2001-02-20,0.8828129768371582
2001-02-21,0.8710939884185791
2001-02-22,0.890625
2001-02-23,0.875
2001-02-26,0.9023439884185791
2001-02-27,0.9023439884185791
2001-02-28,0.9023439884185791
2001-03-01,0.9140629768371582
2001-03-02,0.921875
2001-03-05,0.9296879768371582
2001-03-06,0.9140629768371582
2001-03-07,0.90625
2001-03-08,0.90625
2001-03-09,0.8945310115814209
2001-03-12,0.8828129768371582
2001-03-13,0.8945310115814209
2001-03-14,0.8789060115814209
2001-03-15,0.875
2001-03-16,0.8789060115814209
2001-03-19,0.8789060115814209
2001-03-20,0.875
2001-03-21,0.859375
2001-03-22,0.8515629768371582
2001-03-23,0.8554689884185791
2001-03-26,0.8671879768371582
2001-03-27,0.8554689884185791
2001-03-28,0.8867189884185791
2001-03-29,0.875
2001-03-30,0.875
2001-04-02,0.8789060115814209
2001-04-03,0.8710939884185791
2001-04-04,0.8828129768371582
2001-04-05,0.8710939884185791
2001-04-06,0.8710939884185791
2001-04-09,0.875
2001-04-10,0.8706250190734863
2001-04-11,0.8806250095367432
2001-04-12,0.8743749856948853
2001-04-16,0.871874988079071
2001-04-17,0.8700000047683716
2001-04-18,0.8812500238418579
2001-04-19,0.8806250095367432
2001-04-20,0.8799999952316284
2001-04-23,0.875
2001-04-24,0.8687499761581421
2001-04-25,0.875
2001-04-26,0.893750011920929
2001-04-27,0.940625011920929
2001-04-30,0.949999988079071
2001-05-01,1.0
2001-05-02,1.0256249904632568
2001-05-03,0.9925000071525574
2001-05-04,1.006250023841858
2001-05-07,1.011875033378601
2001-05-08,1.006250023841858
2001-05-09,1.0031249523162842
2001-05-10,0.9624999761581421
2001-05-11,0.9993749856948853
2001-05-14,1.006250023841858
2001-05-15,0.9850000143051147
2001-05-16,0.9937499761581421
2001-05-17,1.015625
2001-05-18,1.0006250143051147
2001-05-21,0.9862499833106995
2001-05-22,0.971875011920929
2001-05-23,0.9725000262260437
2001-05-24,0.9681249856948853
2001-05-25,0.9731249809265137
2001-05-29,0.9649999737739563
2001-05-30,0.9587500095367432
2001-05-31,0.9712499976158142
2001-06-01,0.9906250238418579
2001-06-04,0.9881250262260437
2001-06-05,0.9806249737739563
2001-06-06,0.9737499952316284
2001-06-07,1.0
2001-06-08,1.0031249523162842
2001-06-11,1.0012500286102295
2001-06-12,0.9975000023841858
2001-06-13,0.9962499737739563
2001-06-14,0.9987499713897705
2001-06-15,1.0
2001-06-18,0.9931250214576721
2001-06-19,0.987500011920929
2001-06-20,0.9706249833106995
2001-06-21,0.981249988079071
2001-06-22,1.0
2001-06-25,1.0068750381469727
2001-06-26,1.0075000524520874
2001-06-27,1.0112500190734863
2001-06-28,0.9987499713897705
2001-06-29,0.9993749856948853
2001-07-02,0.981249988079071
2001-07-03,0.984375
2001-07-05,1.0
2001-07-06,0.987500011920929
2001-07-09,1.0187499523162842
2001-07-10,0.9781249761581421
2001-07-11,0.965624988079071
2001-07-12,0.953125
2001-07-13,0.9681249856948853
2001-07-16,0.9750000238418579
2001-07-17,1.15625
2001-07-18,1.334375023841858
2001-07-19,1.4418749809265137
2001-07-20,1.2899999618530273
2001-07-23,1.290624976158142
2001-07-24,1.375
2001-07-25,1.384374976158142
2001-07-26,1.390625
2001-07-27,1.368749976158142
2001-07-30,1.3781249523162842
2001-07-31,1.375
2001-08-01,1.337499976158142
2001-08-02,1.3718750476837158
2001-08-03,1.353124976158142
2001-08-06,1.3312499523162842
2001-08-07,1.3468749523162842
2001-08-08,1.296875
2001-08-09,1.2687499523162842
2001-08-10,1.265625
2001-08-13,1.3718750476837158
2001-08-14,1.3224999904632568
2001-08-15,1.34375
2001-08-16,1.34375
2001-08-17,1.3406250476837158
2001-08-20,1.34375
2001-08-21,1.2662500143051147
2001-08-22,1.296875
2001-08-23,1.290624976158142
2001-08-24,1.287500023841858
2001-08-27,1.3487499952316284
2001-08-28,1.4031250476837158
2001-08-29,1.4668749570846558
2001-08-30,1.46875
2001-08-31,1.493749976158142
2001-09-04,1.46875
2001-09-05,1.431249976158142
2001-09-06,1.4131250381469727
2001-09-07,1.300624966621399
2001-09-10,1.277500033378601
2001-09-17,1.234375
2001-09-18,1.236875057220459
2001-09-19,1.1799999475479126
2001-09-20,1.1749999523162842
2001-09-21,1.118749976158142
2001-09-24,1.183750033378601
2001-09-25,1.131250023841858
2001-09-26,1.1100000143051147
2001-09-27,1.0625
2001-09-28,1.1868749856948853
2001-10-01,1.1218750476837158
2001-10-02,1.2200000286102295
2001-10-03,1.3468749523162842
2001-10-04,1.375
2001-10-05,1.4056249856948853
2001-10-08,1.3668750524520874
2001-10-09,1.412500023841858
2001-10-10,1.4500000476837158
2001-10-11,1.5625
2001-10-12,1.600000023841858
2001-10-15,1.6593749523162842
2001-10-16,1.6737500429153442
2001-10-17,1.71875
2001-10-18,1.703125
2001-10-19,1.6512500047683716
2001-10-22,1.756250023841858
2001-10-23,1.75
2001-10-24,1.7612500190734863
2001-10-25,1.7581249475479126
2001-10-26,1.7312500476837158
2001-10-29,1.7312500476837158
2001-10-30,1.7112499475479126
2001-10-31,1.6875
2001-11-01,1.696874976158142
2001-11-02,1.665624976158142
2001-11-05,1.6862499713897705
2001-11-06,1.730625033378601
2001-11-07,1.7443749904632568
2001-11-08,1.850000023841858
2001-11-09,1.878749966621399
2001-11-12,2.0062499046325684
2001-11-13,1.9537500143051147
2001-11-14,1.9249999523162842
2001-11-15,1.7531249523162842
2001-11-16,1.6775000095367432
2001-11-19,1.678125023841858
2001-11-20,1.803125023841858
2001-11-21,1.6918749809265137
2001-11-23,1.7387499809265137
2001-11-26,1.8156249523162842
2001-11-27,1.7843749523162842
2001-11-28,1.736875057220459
2001-11-29,1.753749966621399
2001-11-30,1.834375023841858
2001-12-03,1.931249976158142
2001-12-04,1.953125
2001-12-05,1.96875
2001-12-06,1.953125
2001-12-07,1.9375
2001-12-10,1.84375
2001-12-11,1.8487499952316284
2001-12-12,1.859375
2001-12-13,1.8706250190734863
2001-12-14,1.9118750095367432
2001-12-17,1.9343750476837158
2001-12-18,2.106250047683716
2001-12-19,1.9375
