,ANDE
2003-09-05,4.466667175292969
2003-09-08,4.676667213439941
2003-09-09,4.690000057220459
2003-09-10,4.733333110809326
2003-09-11,4.769999980926514
2003-09-12,4.789999961853027
2003-09-15,4.769999980926514
2003-09-16,4.926667213439941
2003-09-17,4.966667175292969
2003-09-18,5.059999942779541
2003-09-19,5.1066670417785645
2003-09-22,5.050000190734863
2003-09-23,5.056666851043701
2003-09-24,5.0833330154418945
2003-09-25,5.079999923706055
2003-09-26,5.0233330726623535
2003-09-29,5.113333225250244
2003-09-30,5.079999923706055
2003-10-01,5.0366668701171875
2003-10-02,5.079999923706055
2003-10-03,5.170000076293945
2003-10-06,5.199999809265137
2003-10-07,5.263332843780518
2003-10-08,5.256667137145996
2003-10-09,5.316667079925537
2003-10-10,5.243332862854004
2003-10-13,5.266666889190674
2003-10-14,5.266666889190674
2003-10-15,5.3333330154418945
2003-10-16,5.369999885559082
2003-10-17,5.3333330154418945
2003-10-20,5.329999923706055
2003-10-21,5.349999904632568
2003-10-22,5.366666793823242
2003-10-23,5.426667213439941
2003-10-24,5.336667060852051
2003-10-27,5.383333206176758
2003-10-28,5.400000095367432
2003-10-29,5.413332939147949
2003-10-30,5.4033331871032715
2003-10-31,5.360000133514404
2003-11-03,5.323332786560059
2003-11-04,5.366666793823242
2003-11-05,5.383333206176758
2003-11-06,5.380000114440918
2003-11-07,5.3566670417785645
2003-11-10,5.366666793823242
2003-11-11,5.466667175292969
2003-11-12,5.443333148956299
2003-11-13,5.50333309173584
2003-11-14,5.546667098999023
2003-11-17,5.5366668701171875
2003-11-18,5.466667175292969
2003-11-19,5.453332901000977
2003-11-20,5.443333148956299
2003-11-21,5.460000038146973
2003-11-24,5.453332901000977
2003-11-25,5.5966668128967285
2003-11-26,5.46999979019165
2003-11-28,5.5966668128967285
2003-12-01,5.733333110809326
2003-12-02,5.733333110809326
2003-12-03,5.75333309173584
2003-12-04,5.75
2003-12-05,5.706666946411133
2003-12-08,5.559999942779541
2003-12-09,5.563333034515381
2003-12-10,5.5966668128967285
2003-12-11,5.599999904632568
2003-12-12,5.6433329582214355
2003-12-15,5.6066670417785645
2003-12-16,5.25
2003-12-17,5.0833330154418945
2003-12-18,5.25
2003-12-19,5.300000190734863
2003-12-22,5.099999904632568
2003-12-23,5.2866668701171875
2003-12-24,5.2733330726623535
2003-12-26,5.230000019073486
2003-12-29,5.3333330154418945
2003-12-30,5.336667060852051
2003-12-31,5.323332786560059
2004-01-02,5.186666965484619
2004-01-05,5.25333309173584
2004-01-06,5.329999923706055
2004-01-07,5.283332824707031
2004-01-08,5.25
2004-01-09,5.260000228881836
2004-01-12,5.283332824707031
2004-01-13,5.329999923706055
2004-01-14,5.283332824707031
2004-01-15,5.329999923706055
2004-01-16,5.433332920074463
2004-01-20,5.466667175292969
2004-01-21,5.46999979019165
2004-01-22,5.493332862854004
2004-01-23,6.0366668701171875
2004-01-26,6.206666946411133
2004-01-27,6.266666889190674
2004-01-28,6.183332920074463
2004-01-29,6.086667060852051
2004-01-30,6.033332824707031
2004-02-02,6.0233330726623535
2004-02-03,6.1666669845581055
2004-02-04,6.193333148956299
2004-02-05,6.400000095367432
2004-02-06,6.3333330154418945
2004-02-09,6.3933329582214355
2004-02-10,6.566667079925537
2004-02-11,6.483333110809326
2004-02-12,6.570000171661377
2004-02-13,6.516666889190674
2004-02-17,6.506667137145996
2004-02-18,6.539999961853027
2004-02-19,6.506667137145996
2004-02-20,6.4166669845581055
2004-02-23,6.383333206176758
2004-02-24,6.383333206176758
2004-02-25,6.449999809265137
2004-02-26,6.493332862854004
2004-02-27,6.49666690826416
2004-03-01,6.50333309173584
2004-03-02,6.556666851043701
2004-03-03,6.579999923706055
2004-03-04,6.599999904632568
2004-03-05,6.556666851043701
2004-03-08,6.590000152587891
2004-03-09,6.663332939147949
2004-03-10,6.579999923706055
2004-03-11,6.550000190734863
2004-03-12,6.483333110809326
2004-03-15,6.590000152587891
2004-03-16,6.49666690826416
2004-03-17,6.599999904632568
2004-03-18,6.619999885559082
2004-03-19,6.599999904632568
2004-03-22,6.49666690826416
2004-03-23,6.563333034515381
2004-03-24,6.493332862854004
2004-03-25,6.366666793823242
2004-03-26,6.363333225250244
2004-03-29,6.396667003631592
2004-03-30,6.25
2004-03-31,6.266666889190674
2004-04-01,6.446667194366455
2004-04-02,6.4633331298828125
2004-04-05,6.483333110809326
2004-04-06,6.52666711807251
2004-04-07,6.3333330154418945
2004-04-08,6.456666946411133
2004-04-12,6.493332862854004
2004-04-13,6.50333309173584
2004-04-14,6.516666889190674
2004-04-15,6.3933329582214355
2004-04-16,6.423333168029785
2004-04-19,6.300000190734863
2004-04-20,6.320000171661377
2004-04-21,6.25
2004-04-22,6.269999980926514
2004-04-23,6.260000228881836
2004-04-26,6.329999923706055
2004-04-27,6.300000190734863
2004-04-28,6.283332824707031
2004-04-29,6.300000190734863
2004-04-30,6.323332786560059
2004-05-03,6.303332805633545
2004-05-04,6.28000020980835
2004-05-05,6.283332824707031
2004-05-06,6.073332786560059
2004-05-07,6.063333034515381
2004-05-10,5.8466668128967285
2004-05-11,5.816667079925537
2004-05-12,5.663332939147949
2004-05-13,5.6433329582214355
2004-05-14,5.516666889190674
2004-05-17,5.449999809265137
2004-05-18,5.4166669845581055
2004-05-19,5.446667194366455
2004-05-20,5.599999904632568
2004-05-21,5.873332977294922
2004-05-24,5.8333330154418945
2004-05-25,5.783332824707031
2004-05-26,5.849999904632568
2004-05-27,5.829999923706055
2004-05-28,5.75333309173584
2004-06-01,5.7133331298828125
2004-06-02,5.840000152587891
2004-06-03,5.826666831970215
2004-06-04,5.633333206176758
2004-06-07,5.553332805633545
2004-06-08,5.639999866485596
2004-06-09,5.706666946411133
2004-06-10,5.6533331871032715
2004-06-14,5.650000095367432
2004-06-15,5.576666831970215
2004-06-16,5.5833330154418945
2004-06-17,5.633333206176758
2004-06-18,5.659999847412109
2004-06-21,5.673333168029785
2004-06-22,5.603332996368408
2004-06-23,5.599999904632568
2004-06-24,5.599999904632568
2004-06-25,5.619999885559082
2004-06-28,5.616666793823242
2004-06-29,5.760000228881836
2004-06-30,5.6433329582214355
2004-07-01,5.659999847412109
2004-07-02,5.659999847412109
2004-07-06,5.6433329582214355
2004-07-07,5.616666793823242
2004-07-08,5.616666793823242
2004-07-09,5.616666793823242
2004-07-12,5.633333206176758
2004-07-13,5.6533331871032715
2004-07-14,5.646667003631592
2004-07-15,5.676667213439941
2004-07-16,5.670000076293945
2004-07-19,5.646667003631592
2004-07-20,5.623332977294922
2004-07-21,5.646667003631592
2004-07-22,5.626667022705078
2004-07-23,5.616666793823242
2004-07-26,5.5833330154418945
2004-07-27,5.5833330154418945
2004-07-28,5.5833330154418945
2004-07-29,5.570000171661377
2004-07-30,5.5833330154418945
2004-08-02,5.563333034515381
2004-08-03,5.5366668701171875
2004-08-04,5.516666889190674
2004-08-05,5.703332901000977
2004-08-06,5.703332901000977
2004-08-09,5.699999809265137
2004-08-10,5.78000020980835
2004-08-11,5.703332901000977
2004-08-12,5.800000190734863
2004-08-13,5.789999961853027
2004-08-16,5.75
2004-08-17,5.75333309173584
2004-08-18,5.760000228881836
2004-08-19,5.75
2004-08-20,5.813333034515381
2004-08-23,5.823332786560059
2004-08-24,5.866666793823242
2004-08-25,5.829999923706055
2004-08-26,5.883333206176758
2004-08-27,5.883333206176758
2004-08-30,5.886666774749756
2004-08-31,5.900000095367432
2004-09-01,5.929999828338623
2004-09-02,6.0
2004-09-03,5.920000076293945
2004-09-07,5.920000076293945
2004-09-08,5.956666946411133
2004-09-09,5.99666690826416
2004-09-10,6.006667137145996
2004-09-13,6.066667079925537
2004-09-14,6.033332824707031
2004-09-15,6.343332767486572
2004-09-16,6.409999847412109
2004-09-17,6.590000152587891
2004-09-20,6.699999809265137
2004-09-21,6.626667022705078
2004-09-22,6.933332920074463
2004-09-23,6.989999771118164
2004-09-24,6.989999771118164
2004-09-27,6.699999809265137
2004-09-28,6.936666965484619
2004-09-29,7.073332786560059
2004-09-30,6.949999809265137
2004-10-01,7.0
2004-10-04,7.050000190734863
2004-10-05,7.0233330726623535
2004-10-06,7.130000114440918
2004-10-07,8.133333206176758
2004-10-08,8.123332977294922
2004-10-11,7.99666690826416
2004-10-12,7.949999809265137
2004-10-13,7.909999847412109
2004-10-14,8.3100004196167
2004-10-15,8.180000305175781
2004-10-18,8.466667175292969
2004-10-19,8.09000015258789
2004-10-20,8.043333053588867
2004-10-21,7.99666690826416
2004-10-22,7.4166669845581055
2004-10-25,7.486667156219482
2004-10-26,7.466667175292969
2004-10-27,7.233333110809326
2004-10-28,7.50333309173584
2004-10-29,7.820000171661377
2004-11-01,8.100000381469727
2004-11-02,8.329999923706055
2004-11-03,8.273332595825195
2004-11-04,7.783332824707031
2004-11-05,7.8333330154418945
2004-11-08,8.266667366027832
2004-11-09,8.236666679382324
2004-11-10,8.09000015258789
2004-11-11,7.873332977294922
2004-11-12,7.956666946411133
2004-11-15,7.946667194366455
2004-11-16,7.949999809265137
2004-11-17,7.946667194366455
2004-11-18,7.813333034515381
2004-11-19,7.75333309173584
2004-11-22,7.3333330154418945
2004-11-23,7.400000095367432
2004-11-24,7.306666851043701
2004-11-26,7.316667079925537
2004-11-29,7.316667079925537
2004-11-30,7.626667022705078
2004-12-01,7.533332824707031
2004-12-02,7.5
2004-12-03,7.756667137145996
2004-12-06,7.8933329582214355
2004-12-07,7.5966668128967285
2004-12-08,8.369999885559082
2004-12-09,8.283332824707031
2004-12-10,8.566666603088379
2004-12-13,8.633333206176758
2004-12-14,8.683333396911621
2004-12-15,8.539999961853027
2004-12-16,8.66333293914795
2004-12-17,8.66333293914795
2004-12-20,8.566666603088379
2004-12-21,8.366666793823242
2004-12-22,8.483332633972168
2004-12-23,8.433333396911621
2004-12-27,8.393333435058594
2004-12-28,8.476667404174805
2004-12-29,8.333333015441895
2004-12-30,8.5
2004-12-31,8.5
2005-01-03,8.333333015441895
2005-01-04,8.333333015441895
2005-01-05,8.25
2005-01-06,8.396666526794434
2005-01-07,8.25
2005-01-10,8.273332595825195
2005-01-11,8.233332633972168
2005-01-12,8.239999771118164
2005-01-13,8.25
2005-01-14,8.243332862854004
2005-01-18,8.133333206176758
2005-01-19,8.170000076293945
2005-01-20,8.113332748413086
2005-01-21,8.279999732971191
2005-01-24,8.333333015441895
2005-01-25,9.333333015441895
2005-01-26,9.34333324432373
2005-01-27,9.0
2005-01-28,8.516667366027832
2005-01-31,8.449999809265137
2005-02-01,8.5
2005-02-02,9.30666732788086
2005-02-03,9.866666793823242
2005-02-04,10.016667366027832
2005-02-07,10.826666831970215
2005-02-08,10.623332977294922
2005-02-09,10.5600004196167
2005-02-10,10.566666603088379
2005-02-11,9.733332633972168
2005-02-14,9.826666831970215
2005-02-15,9.966667175292969
2005-02-16,10.426667213439941
2005-02-17,10.180000305175781
2005-02-18,10.373332977294922
2005-02-22,10.473333358764648
2005-02-23,10.279999732971191
2005-02-24,10.166666984558105
2005-02-25,10.166666984558105
2005-02-28,10.533332824707031
2005-03-01,10.66333293914795
2005-03-02,10.756667137145996
2005-03-03,10.50333309173584
2005-03-04,10.619999885559082
2005-03-07,10.6899995803833
2005-03-08,10.710000038146973
2005-03-09,10.673333168029785
2005-03-10,10.40666675567627
2005-03-11,10.59000015258789
2005-03-14,10.876667022705078
2005-03-15,10.966667175292969
2005-03-16,10.583333015441895
2005-03-17,10.6899995803833
2005-03-18,10.833333015441895
2005-03-21,10.296667098999023
2005-03-22,10.493332862854004
2005-03-23,10.226667404174805
2005-03-24,10.329999923706055
2005-03-28,10.133333206176758
2005-03-29,10.010000228881836
2005-03-30,10.006667137145996
2005-03-31,10.333333015441895
2005-04-01,10.823332786560059
2005-04-04,10.666666984558105
2005-04-05,10.666666984558105
2005-04-06,10.573332786560059
2005-04-07,10.25333309173584
2005-04-08,10.239999771118164
2005-04-11,10.41333293914795
2005-04-12,10.5
2005-04-13,10.239999771118164
2005-04-14,9.366666793823242
2005-04-15,9.513333320617676
2005-04-18,9.4399995803833
2005-04-19,9.34333324432373
2005-04-20,9.5
2005-04-21,9.743332862854004
2005-04-22,9.743332862854004
2005-04-25,9.466667175292969
2005-04-26,9.390000343322754
2005-04-27,9.216667175292969
2005-04-28,9.166666984558105
2005-04-29,9.010000228881836
2005-05-02,9.133333206176758
2005-05-03,9.896666526794434
2005-05-04,9.899999618530273
2005-05-05,9.920000076293945
2005-05-06,9.706666946411133
2005-05-09,9.446666717529297
2005-05-10,9.989999771118164
2005-05-11,9.803333282470703
2005-05-12,10.020000457763672
2005-05-13,10.0
2005-05-16,9.716667175292969
2005-05-17,9.74666690826416
2005-05-18,9.819999694824219
2005-05-19,9.9399995803833
2005-05-20,9.733332633972168
2005-05-23,10.0
2005-05-24,10.08666706085205
2005-05-25,10.166666984558105
2005-05-26,10.539999961853027
2005-05-27,10.666666984558105
2005-05-31,10.933333396911621
2005-06-01,10.619999885559082
2005-06-02,10.666666984558105
2005-06-03,10.920000076293945
2005-06-06,10.933333396911621
2005-06-07,10.979999542236328
2005-06-08,10.99666690826416
2005-06-09,11.166666984558105
2005-06-10,11.09000015258789
2005-06-13,11.300000190734863
2005-06-14,11.199999809265137
2005-06-15,11.49666690826416
2005-06-16,11.563332557678223
2005-06-17,11.616666793823242
2005-06-20,11.600000381469727
2005-06-21,11.566666603088379
2005-06-22,11.55666732788086
2005-06-23,11.583333015441895
2005-06-24,11.493332862854004
2005-06-27,11.5600004196167
2005-06-28,11.666666984558105
2005-06-29,12.0
2005-06-30,11.936667442321777
2005-07-01,12.199999809265137
2005-07-05,11.566666603088379
2005-07-06,11.506667137145996
2005-07-07,12.216667175292969
2005-07-08,12.526666641235352
2005-07-11,13.050000190734863
2005-07-12,12.966667175292969
2005-07-13,13.30666732788086
2005-07-14,12.883333206176758
2005-07-15,13.333333015441895
2005-07-18,13.34333324432373
2005-07-19,13.256667137145996
2005-07-20,13.359999656677246
2005-07-21,13.266667366027832
2005-07-22,13.720000267028809
2005-07-25,13.916666984558105
2005-07-26,13.973333358764648
2005-07-27,13.916666984558105
2005-07-28,13.800000190734863
2005-07-29,13.869999885559082
2005-08-01,13.286666870117188
2005-08-02,13.949999809265137
2005-08-03,13.09000015258789
2005-08-04,13.180000305175781
2005-08-05,13.143333435058594
2005-08-08,13.050000190734863
2005-08-09,13.49666690826416
2005-08-10,13.026666641235352
2005-08-11,13.00333309173584
2005-08-12,12.783332824707031
2005-08-15,12.670000076293945
2005-08-16,12.023332595825195
2005-08-17,11.859999656677246
2005-08-18,11.9399995803833
2005-08-19,12.399999618530273
2005-08-22,12.1899995803833
2005-08-23,12.423333168029785
2005-08-24,12.326666831970215
2005-08-25,12.183333396911621
2005-08-26,11.813332557678223
2005-08-29,11.239999771118164
2005-08-30,11.0600004196167
2005-08-31,10.020000457763672
2005-09-01,10.183333396911621
2005-09-02,10.619999885559082
2005-09-06,10.75333309173584
2005-09-07,11.0
2005-09-08,10.946666717529297
2005-09-09,10.983332633972168
2005-09-12,10.933333396911621
2005-09-13,11.0600004196167
2005-09-14,10.006667137145996
2005-09-15,9.850000381469727
2005-09-16,9.369999885559082
2005-09-19,9.223333358764648
2005-09-20,9.243332862854004
2005-09-21,9.3100004196167
2005-09-22,9.473333358764648
2005-09-23,9.513333320617676
2005-09-26,9.726667404174805
2005-09-27,9.680000305175781
2005-09-28,9.483332633972168
2005-09-29,9.513333320617676
2005-09-30,9.760000228881836
2005-10-03,9.80666732788086
2005-10-04,9.873332977294922
2005-10-05,9.063332557678223
2005-10-06,9.066666603088379
2005-10-07,9.216667175292969
2005-10-10,9.293333053588867
2005-10-11,8.863332748413086
2005-10-12,8.966667175292969
2005-10-13,9.103333473205566
2005-10-14,9.16333293914795
2005-10-17,9.329999923706055
2005-10-18,9.396666526794434
2005-10-19,9.779999732971191
2005-10-20,9.640000343322754
2005-10-21,9.55666732788086
2005-10-24,9.973333358764648
2005-10-25,9.989999771118164
2005-10-26,10.08666706085205
2005-10-27,9.776666641235352
2005-10-28,10.976667404174805
2005-10-31,11.616666793823242
2005-11-01,11.666666984558105
2005-11-02,12.403332710266113
2005-11-03,11.94333267211914
2005-11-04,11.729999542236328
2005-11-07,12.199999809265137
2005-11-08,12.783332824707031
2005-11-09,13.229999542236328
2005-11-10,13.173333168029785
2005-11-11,13.113332748413086
2005-11-14,13.686667442321777
2005-11-15,13.466667175292969
2005-11-16,13.30666732788086
2005-11-17,13.8100004196167
2005-11-18,13.770000457763672
2005-11-21,13.476667404174805
2005-11-22,13.513333320617676
2005-11-23,13.633333206176758
2005-11-25,13.760000228881836
2005-11-28,13.420000076293945
2005-11-29,13.529999732971191
2005-11-30,13.716667175292969
2005-12-01,13.993332862854004
2005-12-02,13.636667251586914
2005-12-05,13.550000190734863
2005-12-06,13.733332633972168
2005-12-07,13.783332824707031
2005-12-08,13.833333015441895
2005-12-09,14.380000114440918
2005-12-12,13.883333206176758
2005-12-13,13.856666564941406
2005-12-14,14.180000305175781
2005-12-15,14.260000228881836
2005-12-16,14.283332824707031
2005-12-19,14.40666675567627
2005-12-20,14.739999771118164
2005-12-21,14.680000305175781
2005-12-22,14.723333358764648
2005-12-23,14.573332786560059
2005-12-27,14.543333053588867
2005-12-28,14.716667175292969
2005-12-29,14.523332595825195
2005-12-30,14.359999656677246
2006-01-03,14.319999694824219
2006-01-04,14.289999961853027
2006-01-05,14.643333435058594
2006-01-06,15.850000381469727
2006-01-09,15.890000343322754
2006-01-10,15.829999923706055
2006-01-11,15.736666679382324
2006-01-12,15.526666641235352
2006-01-13,15.479999542236328
2006-01-17,15.359999656677246
2006-01-18,15.149999618530273
2006-01-19,15.283332824707031
2006-01-20,15.079999923706055
2006-01-23,15.266667366027832
2006-01-24,15.640000343322754
2006-01-25,15.720000267028809
2006-01-26,16.07666778564453
2006-01-27,16.209999084472656
2006-01-30,16.166667938232422
2006-01-31,16.316667556762695
2006-02-01,17.44333267211914
2006-02-02,16.80666732788086
2006-02-03,16.92333221435547
2006-02-06,17.540000915527344
2006-02-07,17.586666107177734
2006-02-08,18.416667938232422
2006-02-09,18.360000610351562
2006-02-10,18.266666412353516
2006-02-13,18.476667404174805
2006-02-14,18.666667938232422
2006-02-15,18.969999313354492
2006-02-16,19.663333892822266
2006-02-17,19.75
2006-02-21,20.083332061767578
2006-02-22,19.373332977294922
2006-02-23,19.136667251586914
2006-02-24,19.399999618530273
2006-02-27,19.32666778564453
2006-02-28,18.75
2006-03-01,19.856666564941406
2006-03-02,19.48666763305664
2006-03-03,18.873332977294922
2006-03-06,18.543333053588867
2006-03-07,18.19333267211914
2006-03-08,18.246667861938477
2006-03-09,19.440000534057617
2006-03-10,19.666667938232422
2006-03-13,19.89666748046875
2006-03-14,20.176666259765625
2006-03-15,20.469999313354492
2006-03-16,20.893333435058594
2006-03-17,21.270000457763672
2006-03-20,22.110000610351562
2006-03-21,21.766666412353516
2006-03-22,22.26333236694336
2006-03-23,21.93666648864746
2006-03-24,22.766666412353516
2006-03-27,22.799999237060547
2006-03-28,23.96666717529297
2006-03-29,25.75666618347168
2006-03-30,26.64666748046875
2006-03-31,26.07666778564453
2006-04-03,26.0
2006-04-04,26.729999542236328
2006-04-05,29.426666259765625
2006-04-06,28.583332061767578
2006-04-07,29.656667709350586
2006-04-10,28.700000762939453
2006-04-11,27.649999618530273
2006-04-12,29.1299991607666
2006-04-13,28.916667938232422
2006-04-17,30.46666717529297
2006-04-18,30.639999389648438
2006-04-19,30.983333587646484
2006-04-20,30.64666748046875
2006-04-21,31.163333892822266
2006-04-24,34.366668701171875
2006-04-25,35.900001525878906
2006-04-26,38.34333419799805
2006-04-27,36.97999954223633
2006-04-28,34.83333206176758
2006-05-01,37.79999923706055
2006-05-02,39.18333435058594
2006-05-03,40.69333267211914
2006-05-04,36.93333435058594
2006-05-05,36.733333587646484
2006-05-08,39.79666519165039
2006-05-09,38.426666259765625
2006-05-10,39.22666549682617
2006-05-11,38.959999084472656
2006-05-12,37.06999969482422
2006-05-15,38.03333282470703
2006-05-16,37.49333190917969
2006-05-17,34.88999938964844
2006-05-18,30.766666412353516
2006-05-19,31.18666648864746
2006-05-22,29.75
2006-05-23,32.616668701171875
2006-05-24,32.40666580200195
2006-05-25,33.53666687011719
2006-05-26,33.643333435058594
2006-05-30,34.42333221435547
2006-05-31,34.426666259765625
2006-06-01,34.83000183105469
2006-06-02,35.36000061035156
2006-06-05,33.63999938964844
2006-06-06,31.81333351135254
2006-06-07,31.066667556762695
2006-06-08,30.15333366394043
2006-06-09,29.89666748046875
2006-06-12,27.139999389648438
2006-06-13,25.1200008392334
2006-06-14,25.666667938232422
2006-06-15,25.299999237060547
2006-06-16,24.983333587646484
2006-06-19,24.126667022705078
2006-06-20,24.3700008392334
2006-06-21,24.793333053588867
2006-06-22,25.729999542236328
2006-06-23,25.56333351135254
2006-06-26,26.043333053588867
2006-06-27,25.190000534057617
2006-06-28,27.549999237060547
2006-06-29,27.67333221435547
2006-06-30,27.739999771118164
2006-07-03,28.540000915527344
2006-07-05,27.99333381652832
2006-07-06,27.946666717529297
2006-07-07,27.066667556762695
2006-07-10,30.553333282470703
2006-07-11,31.18000030517578
2006-07-12,30.31999969482422
2006-07-13,28.399999618530273
2006-07-14,27.393333435058594
2006-07-17,26.80666732788086
2006-07-18,26.746667861938477
2006-07-19,27.64666748046875
2006-07-20,26.246667861938477
2006-07-21,25.593332290649414
2006-07-24,24.713333129882812
2006-07-25,24.979999542236328
2006-07-26,24.399999618530273
2006-07-27,25.706666946411133
2006-07-28,25.426666259765625
2006-07-31,24.920000076293945
2006-08-01,25.113332748413086
2006-08-02,25.086666107177734
2006-08-03,26.0
2006-08-04,25.626667022705078
2006-08-07,26.073333740234375
2006-08-08,24.793333053588867
2006-08-09,24.926666259765625
2006-08-10,24.266666412353516
2006-08-11,24.593332290649414
2006-08-14,22.84666633605957
2006-08-15,23.82666778564453
2006-08-16,23.866666793823242
2006-08-17,23.293333053588867
2006-08-18,24.333332061767578
2006-08-21,23.953332901000977
2006-08-22,24.833332061767578
2006-08-23,25.739999771118164
2006-08-24,25.959999084472656
2006-08-25,26.31999969482422
2006-08-28,26.49333381652832
2006-08-29,26.413333892822266
2006-08-30,26.50666618347168
2006-08-31,27.34000015258789
2006-09-01,27.726667404174805
2006-09-05,28.459999084472656
2006-09-06,26.453332901000977
2006-09-07,25.82666778564453
2006-09-08,25.206666946411133
2006-09-11,24.47333335876465
2006-09-12,24.979999542236328
2006-09-13,25.5
2006-09-14,25.360000610351562
2006-09-15,24.96666717529297
2006-09-18,25.399999618530273
2006-09-19,24.80666732788086
2006-09-20,24.633333206176758
2006-09-21,23.84666633605957
2006-09-22,22.65333366394043
2006-09-25,21.586666107177734
2006-09-26,22.200000762939453
2006-09-27,22.406667709350586
2006-09-28,21.96666717529297
2006-09-29,22.766666412353516
2006-10-02,22.0
2006-10-03,21.066667556762695
2006-10-04,21.860000610351562
2006-10-05,23.093332290649414
2006-10-06,22.280000686645508
2006-10-09,23.32666778564453
2006-10-10,23.760000228881836
2006-10-11,23.579999923706055
2006-10-12,24.020000457763672
2006-10-13,24.586666107177734
2006-10-16,25.226667404174805
2006-10-17,24.746667861938477
2006-10-18,24.3799991607666
2006-10-19,25.53333282470703
2006-10-20,25.426666259765625
2006-10-23,24.959999084472656
2006-10-24,24.99333381652832
2006-10-25,25.239999771118164
2006-10-26,25.586666107177734
2006-10-27,24.933332443237305
2006-10-30,24.886667251586914
2006-10-31,23.96666717529297
2006-11-01,22.386667251586914
2006-11-02,23.246667861938477
2006-11-03,22.593332290649414
2006-11-06,23.106666564941406
2006-11-07,23.399999618530273
2006-11-08,24.766666412353516
2006-11-09,25.84000015258789
2006-11-10,25.600000381469727
2006-11-13,25.52666664123535
2006-11-14,26.479999542236328
2006-11-15,27.15333366394043
2006-11-16,27.453332901000977
2006-11-17,27.073333740234375
2006-11-20,27.446666717529297
2006-11-21,28.18666648864746
2006-11-22,27.126667022705078
2006-11-24,27.046667098999023
2006-11-27,26.1200008392334
2006-11-28,26.260000228881836
2006-11-29,27.600000381469727
2006-11-30,27.46666717529297
2006-12-01,26.613332748413086
2006-12-04,26.65333366394043
2006-12-05,26.606666564941406
2006-12-06,26.233333587646484
2006-12-07,25.49333381652832
2006-12-08,25.633333206176758
2006-12-11,25.786666870117188
2006-12-12,25.18666648864746
2006-12-13,25.97333335876465
2006-12-14,26.600000381469727
2006-12-15,26.6200008392334
2006-12-18,26.106666564941406
2006-12-19,26.706666946411133
2006-12-20,26.866666793823242
2006-12-21,26.579999923706055
2006-12-22,26.666667938232422
2006-12-26,27.1200008392334
2006-12-27,28.286666870117188
2006-12-28,27.959999084472656
2006-12-29,28.260000228881836
2007-01-03,26.80666732788086
2007-01-04,26.760000228881836
2007-01-05,25.68666648864746
2007-01-08,25.933332443237305
2007-01-09,25.14666748046875
2007-01-10,25.459999084472656
2007-01-11,25.899999618530273
2007-01-12,25.333332061767578
2007-01-16,25.200000762939453
2007-01-17,26.433332443237305
2007-01-18,26.066667556762695
2007-01-19,26.03333282470703
2007-01-22,27.020000457763672
2007-01-23,27.559999465942383
2007-01-24,26.459999084472656
2007-01-25,25.200000762939453
2007-01-26,25.226667404174805
2007-01-29,26.14666748046875
2007-01-30,25.613332748413086
2007-01-31,26.50666618347168
2007-02-01,27.053333282470703
2007-02-02,27.273332595825195
2007-02-05,27.873332977294922
2007-02-06,27.899999618530273
2007-02-07,29.786666870117188
2007-02-08,29.733333587646484
2007-02-09,27.079999923706055
2007-02-12,26.546667098999023
2007-02-13,26.540000915527344
2007-02-14,26.166667938232422
2007-02-15,26.553333282470703
2007-02-16,26.639999389648438
2007-02-20,27.093332290649414
2007-02-21,27.540000915527344
2007-02-22,28.00666618347168
2007-02-23,28.073333740234375
2007-02-26,28.833332061767578
2007-02-27,28.14666748046875
2007-02-28,28.053333282470703
2007-03-01,28.200000762939453
2007-03-02,27.67333221435547
2007-03-05,27.1200008392334
2007-03-06,27.773332595825195
2007-03-07,27.920000076293945
2007-03-08,28.100000381469727
2007-03-09,28.133333206176758
2007-03-12,28.31999969482422
2007-03-13,27.066667556762695
2007-03-14,27.266666412353516
2007-03-15,26.799999237060547
2007-03-16,26.639999389648438
2007-03-19,26.98666763305664
2007-03-20,27.433332443237305
2007-03-21,28.360000610351562
2007-03-22,28.200000762939453
2007-03-23,28.47333335876465
2007-03-26,29.433332443237305
2007-03-27,29.559999465942383
2007-03-28,29.48666763305664
2007-03-29,28.940000534057617
2007-03-30,29.600000381469727
2007-04-02,29.053333282470703
2007-04-03,29.5
2007-04-04,29.726667404174805
2007-04-05,29.3799991607666
2007-04-09,29.459999084472656
2007-04-10,28.84000015258789
2007-04-11,28.066667556762695
2007-04-12,28.19333267211914
2007-04-13,28.47333335876465
2007-04-16,28.733333587646484
2007-04-17,29.100000381469727
2007-04-18,28.899999618530273
2007-04-19,28.31333351135254
2007-04-20,28.906667709350586
2007-04-23,29.520000457763672
2007-04-24,29.02666664123535
2007-04-25,29.793333053588867
2007-04-26,31.18000030517578
2007-04-27,31.34666633605957
2007-04-30,30.96666717529297
2007-05-01,30.393333435058594
2007-05-02,30.81999969482422
2007-05-03,28.280000686645508
2007-05-04,28.666667938232422
2007-05-07,27.766666412353516
2007-05-08,27.333332061767578
2007-05-09,27.15999984741211
2007-05-10,26.666667938232422
2007-05-11,26.446666717529297
2007-05-14,26.1200008392334
2007-05-15,26.213333129882812
2007-05-16,26.073333740234375
2007-05-17,25.52666664123535
2007-05-18,26.17333221435547
2007-05-21,27.100000381469727
2007-05-22,27.233333587646484
2007-05-23,26.833332061767578
2007-05-24,26.30666732788086
2007-05-25,26.366666793823242
2007-05-29,26.113332748413086
