,ENTG
2015-09-30,13.1899995803833
2015-10-01,12.979999542236328
2015-10-02,13.300000190734863
2015-10-05,13.729999542236328
2015-10-06,13.770000457763672
2015-10-07,13.880000114440918
2015-10-08,13.84000015258789
2015-10-09,13.920000076293945
2015-10-12,13.819999694824219
2015-10-13,13.680000305175781
2015-10-14,13.8100004196167
2015-10-15,13.989999771118164
2015-10-16,13.949999809265137
2015-10-19,13.960000038146973
2015-10-20,14.020000457763672
2015-10-21,13.890000343322754
2015-10-22,12.949999809265137
2015-10-23,12.819999694824219
2015-10-26,12.609999656677246
2015-10-27,12.369999885559082
2015-10-28,12.880000114440918
2015-10-29,12.729999542236328
2015-10-30,12.829999923706055
2015-11-02,12.899999618530273
2015-11-03,13.029999732971191
2015-11-04,13.029999732971191
2015-11-05,13.0
2015-11-06,13.079999923706055
2015-11-09,13.170000076293945
2015-11-10,13.069999694824219
2015-11-11,13.0600004196167
2015-11-12,12.609999656677246
2015-11-13,12.609999656677246
2015-11-16,12.8100004196167
2015-11-17,12.739999771118164
2015-11-18,13.050000190734863
2015-11-19,13.109999656677246
2015-11-20,13.1899995803833
2015-11-23,13.100000381469727
2015-11-24,13.270000457763672
2015-11-25,13.539999961853027
2015-11-27,13.579999923706055
2015-11-30,13.619999885559082
2015-12-01,13.699999809265137
2015-12-02,13.729999542236328
2015-12-03,13.289999961853027
2015-12-04,13.680000305175781
2015-12-07,13.420000076293945
2015-12-08,13.34000015258789
2015-12-09,13.489999771118164
2015-12-10,13.579999923706055
2015-12-11,13.1899995803833
2015-12-14,13.039999961853027
2015-12-15,13.470000267028809
2015-12-16,13.739999771118164
2015-12-17,13.600000381469727
2015-12-18,13.210000038146973
2015-12-21,13.579999923706055
2015-12-22,13.760000228881836
2015-12-23,13.770000457763672
2015-12-24,13.720000267028809
2015-12-28,13.6899995803833
2015-12-29,13.760000228881836
2015-12-30,13.539999961853027
2015-12-31,13.270000457763672
2016-01-04,12.779999732971191
2016-01-05,12.760000228881836
2016-01-06,12.399999618530273
2016-01-07,11.800000190734863
2016-01-08,11.460000038146973
2016-01-11,11.600000381469727
2016-01-12,11.420000076293945
2016-01-13,10.979999542236328
2016-01-14,11.260000228881836
2016-01-15,10.890000343322754
2016-01-19,10.619999885559082
2016-01-20,10.75
2016-01-21,10.600000381469727
2016-01-22,11.180000305175781
2016-01-25,11.130000114440918
2016-01-26,11.359999656677246
2016-01-27,11.210000038146973
2016-01-28,11.109999656677246
2016-01-29,11.65999984741211
2016-02-01,11.399999618530273
2016-02-02,11.109999656677246
2016-02-03,11.430000305175781
2016-02-04,11.5
2016-02-05,11.069999694824219
2016-02-08,11.239999771118164
2016-02-09,11.699999809265137
2016-02-10,11.520000457763672
2016-02-11,11.529999732971191
2016-02-12,11.649999618530273
2016-02-16,12.0
2016-02-17,12.010000228881836
2016-02-18,12.119999885559082
2016-02-19,12.109999656677246
2016-02-22,12.119999885559082
2016-02-23,12.079999923706055
2016-02-24,12.199999809265137
2016-02-25,12.260000228881836
2016-02-26,12.359999656677246
2016-02-29,12.359999656677246
2016-03-01,12.550000190734863
2016-03-02,12.630000114440918
2016-03-03,12.770000457763672
2016-03-04,12.979999542236328
2016-03-07,12.949999809265137
2016-03-08,12.619999885559082
2016-03-09,12.8100004196167
2016-03-10,12.720000267028809
2016-03-11,12.920000076293945
2016-03-14,12.800000190734863
2016-03-15,12.640000343322754
2016-03-16,12.729999542236328
2016-03-17,13.0600004196167
2016-03-18,13.079999923706055
2016-03-21,13.25
2016-03-22,13.300000190734863
2016-03-23,13.100000381469727
2016-03-24,12.989999771118164
2016-03-28,12.84000015258789
2016-03-29,13.489999771118164
2016-03-30,13.569999694824219
2016-03-31,13.619999885559082
2016-04-01,13.460000038146973
2016-04-04,13.260000228881836
2016-04-05,13.170000076293945
2016-04-06,13.289999961853027
2016-04-07,13.069999694824219
2016-04-08,13.050000190734863
2016-04-11,13.239999771118164
2016-04-12,13.1899995803833
2016-04-13,13.520000457763672
2016-04-14,13.5600004196167
2016-04-15,13.550000190734863
2016-04-18,13.680000305175781
2016-04-19,13.649999618530273
2016-04-20,13.520000457763672
2016-04-21,13.520000457763672
2016-04-22,13.680000305175781
2016-04-25,13.699999809265137
2016-04-26,13.770000457763672
2016-04-27,13.899999618530273
2016-04-28,13.510000228881836
2016-04-29,13.289999961853027
2016-05-02,13.609999656677246
2016-05-03,13.579999923706055
2016-05-04,13.479999542236328
2016-05-05,13.100000381469727
2016-05-06,13.170000076293945
2016-05-09,13.220000267028809
2016-05-10,13.319999694824219
2016-05-11,13.149999618530273
2016-05-12,12.90999984741211
2016-05-13,12.960000038146973
2016-05-16,13.149999618530273
2016-05-17,12.84000015258789
2016-05-18,13.220000267028809
2016-05-19,13.109999656677246
2016-05-20,13.5
2016-05-23,13.529999732971191
2016-05-24,13.850000381469727
2016-05-25,13.989999771118164
2016-05-26,13.979999542236328
2016-05-27,14.260000228881836
2016-05-31,14.260000228881836
2016-06-01,14.390000343322754
2016-06-02,14.489999771118164
2016-06-03,14.399999618530273
2016-06-06,14.4399995803833
2016-06-07,14.59000015258789
2016-06-08,14.739999771118164
2016-06-09,14.6899995803833
2016-06-10,14.34000015258789
2016-06-13,14.180000305175781
2016-06-14,14.170000076293945
2016-06-15,14.210000038146973
2016-06-16,14.260000228881836
2016-06-17,14.270000457763672
2016-06-20,14.380000114440918
2016-06-21,14.350000381469727
2016-06-22,14.329999923706055
2016-06-23,14.739999771118164
2016-06-24,13.90999984741211
2016-06-27,13.520000457763672
2016-06-28,13.739999771118164
2016-06-29,14.029999732971191
2016-06-30,14.470000267028809
2016-07-01,14.5
2016-07-05,14.15999984741211
2016-07-06,14.1899995803833
2016-07-07,14.1899995803833
2016-07-08,14.6899995803833
2016-07-11,14.960000038146973
2016-07-12,14.979999542236328
2016-07-13,14.989999771118164
2016-07-14,15.050000190734863
2016-07-15,15.0
2016-07-18,14.960000038146973
2016-07-19,14.890000343322754
2016-07-20,14.949999809265137
2016-07-21,14.720000267028809
2016-07-22,14.760000228881836
2016-07-25,14.890000343322754
2016-07-26,15.220000267028809
2016-07-27,16.950000762939453
2016-07-28,16.8700008392334
2016-07-29,17.09000015258789
2016-08-01,16.969999313354492
2016-08-02,16.799999237060547
2016-08-03,16.770000457763672
2016-08-04,16.670000076293945
2016-08-05,17.09000015258789
2016-08-08,17.1299991607666
2016-08-09,17.139999389648438
2016-08-10,16.920000076293945
2016-08-11,16.940000534057617
2016-08-12,17.030000686645508
2016-08-15,17.079999923706055
2016-08-16,16.719999313354492
2016-08-17,16.790000915527344
2016-08-18,17.030000686645508
2016-08-19,17.309999465942383
2016-08-22,17.100000381469727
2016-08-23,17.56999969482422
2016-08-24,17.43000030517578
2016-08-25,17.309999465942383
2016-08-26,17.3700008392334
2016-08-29,17.510000228881836
2016-08-30,17.420000076293945
2016-08-31,17.040000915527344
2016-09-01,17.280000686645508
2016-09-02,17.270000457763672
2016-09-06,17.100000381469727
2016-09-07,17.229999542236328
2016-09-08,17.0
2016-09-09,16.40999984741211
2016-09-12,16.6299991607666
2016-09-13,16.239999771118164
2016-09-14,16.110000610351562
2016-09-15,16.350000381469727
2016-09-16,16.43000030517578
2016-09-19,16.59000015258789
2016-09-20,16.850000381469727
2016-09-21,17.079999923706055
2016-09-22,17.3799991607666
2016-09-23,17.170000076293945
2016-09-26,16.940000534057617
2016-09-27,17.030000686645508
2016-09-28,17.209999084472656
2016-09-29,17.170000076293945
2016-09-30,17.420000076293945
2016-10-03,17.200000762939453
2016-10-04,17.15999984741211
2016-10-05,17.5
2016-10-06,17.5
2016-10-07,17.139999389648438
2016-10-10,16.989999771118164
2016-10-11,16.479999542236328
2016-10-12,16.520000457763672
2016-10-13,16.3700008392334
2016-10-14,16.40999984741211
2016-10-17,16.299999237060547
2016-10-18,16.31999969482422
2016-10-19,16.43000030517578
2016-10-20,16.200000762939453
2016-10-21,16.15999984741211
2016-10-24,16.219999313354492
2016-10-25,16.3700008392334
2016-10-26,15.609999656677246
2016-10-27,16.190000534057617
2016-10-28,16.049999237060547
2016-10-31,15.899999618530273
2016-11-01,15.600000381469727
2016-11-02,15.800000190734863
2016-11-03,15.800000190734863
2016-11-04,15.649999618530273
2016-11-07,16.299999237060547
2016-11-08,16.299999237060547
2016-11-09,16.850000381469727
2016-11-10,17.200000762939453
2016-11-11,17.950000762939453
2016-11-14,17.75
2016-11-15,18.25
2016-11-16,18.25
2016-11-17,18.350000381469727
2016-11-18,18.450000762939453
2016-11-21,18.5
2016-11-22,18.25
2016-11-23,18.200000762939453
2016-11-25,18.350000381469727
2016-11-28,18.25
2016-11-29,18.149999618530273
2016-11-30,17.950000762939453
2016-12-01,17.399999618530273
2016-12-02,17.549999237060547
2016-12-05,17.799999237060547
2016-12-06,17.799999237060547
2016-12-07,17.950000762939453
2016-12-08,18.350000381469727
2016-12-09,18.350000381469727
2016-12-12,18.0
2016-12-13,18.549999237060547
2016-12-14,18.200000762939453
2016-12-15,18.549999237060547
2016-12-16,18.0
2016-12-19,18.200000762939453
2016-12-20,18.450000762939453
2016-12-21,18.399999618530273
2016-12-22,18.100000381469727
2016-12-23,18.149999618530273
2016-12-27,18.25
2016-12-28,17.899999618530273
2016-12-29,18.049999237060547
2016-12-30,17.899999618530273
2017-01-03,18.100000381469727
2017-01-04,18.450000762939453
2017-01-05,18.399999618530273
2017-01-06,18.25
2017-01-09,18.100000381469727
2017-01-10,18.25
2017-01-11,18.950000762939453
2017-01-12,18.450000762939453
2017-01-13,18.950000762939453
2017-01-17,18.200000762939453
2017-01-18,18.399999618530273
2017-01-19,18.200000762939453
2017-01-20,18.25
2017-01-23,18.549999237060547
2017-01-24,19.0
2017-01-25,19.200000762939453
2017-01-26,18.950000762939453
2017-01-27,19.049999237060547
2017-01-30,18.899999618530273
2017-01-31,18.75
2017-02-01,18.799999237060547
2017-02-02,19.450000762939453
2017-02-03,19.600000381469727
2017-02-06,19.399999618530273
2017-02-07,19.649999618530273
2017-02-08,19.729999542236328
2017-02-09,20.200000762939453
2017-02-10,20.950000762939453
2017-02-13,21.350000381469727
2017-02-14,21.600000381469727
2017-02-15,21.799999237060547
2017-02-16,21.75
2017-02-17,21.950000762939453
2017-02-21,22.149999618530273
2017-02-22,22.299999237060547
2017-02-23,21.75
2017-02-24,21.75
2017-02-27,21.75
2017-02-28,21.200000762939453
2017-03-01,21.799999237060547
2017-03-02,21.549999237060547
2017-03-03,21.200000762939453
2017-03-06,21.299999237060547
2017-03-07,21.350000381469727
2017-03-08,21.049999237060547
2017-03-09,21.25
2017-03-10,21.350000381469727
2017-03-13,22.049999237060547
2017-03-14,21.799999237060547
2017-03-15,22.200000762939453
2017-03-16,22.43000030517578
2017-03-17,23.350000381469727
2017-03-20,23.299999237060547
2017-03-21,22.649999618530273
2017-03-22,22.75
2017-03-23,22.799999237060547
2017-03-24,22.75
2017-03-27,22.950000762939453
2017-03-28,23.049999237060547
2017-03-29,22.799999237060547
2017-03-30,23.0
2017-03-31,23.399999618530273
2017-04-03,23.350000381469727
2017-04-04,23.299999237060547
2017-04-05,23.0
2017-04-06,23.399999618530273
2017-04-07,23.5
2017-04-10,23.25
2017-04-11,23.299999237060547
2017-04-12,22.899999618530273
2017-04-13,22.549999237060547
2017-04-17,22.850000381469727
2017-04-18,23.049999237060547
2017-04-19,23.100000381469727
2017-04-20,23.899999618530273
2017-04-21,23.899999618530273
2017-04-24,24.049999237060547
2017-04-25,24.25
2017-04-26,24.5
2017-04-27,25.399999618530273
2017-04-28,24.799999237060547
2017-05-01,25.299999237060547
2017-05-02,25.100000381469727
2017-05-03,25.049999237060547
2017-05-04,24.899999618530273
2017-05-05,24.75
2017-05-08,24.350000381469727
2017-05-09,24.450000762939453
2017-05-10,24.399999618530273
2017-05-11,24.350000381469727
2017-05-12,23.950000762939453
2017-05-15,24.25
2017-05-16,24.75
2017-05-17,23.200000762939453
2017-05-18,23.700000762939453
2017-05-19,23.350000381469727
2017-05-22,24.299999237060547
2017-05-23,24.25
2017-05-24,24.350000381469727
2017-05-25,24.149999618530273
2017-05-26,23.950000762939453
2017-05-30,24.200000762939453
2017-05-31,24.700000762939453
2017-06-01,25.25
2017-06-02,25.899999618530273
2017-06-05,26.049999237060547
2017-06-06,26.25
2017-06-07,26.399999618530273
2017-06-08,26.649999618530273
2017-06-09,25.799999237060547
2017-06-12,24.899999618530273
2017-06-13,24.899999618530273
2017-06-14,24.5
2017-06-15,24.0
2017-06-16,24.049999237060547
2017-06-19,24.149999618530273
2017-06-20,23.75
2017-06-21,23.600000381469727
2017-06-22,23.5
2017-06-23,23.399999618530273
2017-06-26,23.100000381469727
2017-06-27,22.450000762939453
2017-06-28,23.399999618530273
2017-06-29,22.049999237060547
2017-06-30,21.950000762939453
2017-07-03,21.950000762939453
2017-07-05,22.149999618530273
2017-07-06,22.149999618530273
2017-07-07,22.5
2017-07-10,22.399999618530273
2017-07-11,23.25
2017-07-12,23.850000381469727
2017-07-13,24.100000381469727
2017-07-14,24.549999237060547
2017-07-17,24.93000030517578
2017-07-18,25.200000762939453
2017-07-19,25.850000381469727
2017-07-20,25.899999618530273
2017-07-21,25.850000381469727
2017-07-24,25.799999237060547
2017-07-25,25.649999618530273
2017-07-26,25.850000381469727
2017-07-27,26.600000381469727
2017-07-28,26.450000762939453
2017-07-31,26.100000381469727
2017-08-01,26.299999237060547
2017-08-02,25.25
2017-08-03,25.100000381469727
2017-08-04,24.649999618530273
2017-08-07,25.149999618530273
2017-08-08,24.850000381469727
2017-08-09,24.700000762939453
2017-08-10,23.850000381469727
2017-08-11,24.399999618530273
2017-08-14,24.700000762939453
2017-08-15,24.450000762939453
2017-08-16,24.450000762939453
2017-08-17,23.450000762939453
2017-08-18,23.799999237060547
2017-08-21,23.850000381469727
2017-08-22,24.350000381469727
2017-08-23,24.399999618530273
2017-08-24,24.5
2017-08-25,24.399999618530273
2017-08-28,24.5
2017-08-29,24.700000762939453
2017-08-30,25.350000381469727
2017-08-31,25.450000762939453
2017-09-01,25.950000762939453
2017-09-05,25.75
2017-09-06,26.350000381469727
2017-09-07,26.649999618530273
2017-09-08,25.450000762939453
2017-09-11,26.549999237060547
2017-09-12,27.0
2017-09-13,27.200000762939453
2017-09-14,27.350000381469727
2017-09-15,27.350000381469727
2017-09-18,27.649999618530273
2017-09-19,27.950000762939453
2017-09-20,27.450000762939453
2017-09-21,27.600000381469727
2017-09-22,27.850000381469727
2017-09-25,27.450000762939453
2017-09-26,27.350000381469727
2017-09-27,28.350000381469727
2017-09-28,28.399999618530273
2017-09-29,28.850000381469727
2017-10-02,29.25
2017-10-03,29.200000762939453
2017-10-04,29.149999618530273
2017-10-05,28.649999618530273
2017-10-06,28.950000762939453
2017-10-09,28.850000381469727
2017-10-10,28.549999237060547
2017-10-11,29.0
2017-10-12,29.299999237060547
2017-10-13,29.649999618530273
2017-10-16,29.950000762939453
2017-10-17,29.950000762939453
2017-10-18,30.5
2017-10-19,30.200000762939453
2017-10-20,30.149999618530273
2017-10-23,30.149999618530273
2017-10-24,30.350000381469727
2017-10-25,30.100000381469727
2017-10-26,32.0
2017-10-27,32.29999923706055
2017-10-30,32.099998474121094
2017-10-31,32.75
2017-11-01,31.6299991607666
2017-11-02,31.799999237060547
2017-11-03,32.400001525878906
2017-11-06,32.79999923706055
2017-11-07,32.54999923706055
2017-11-08,32.5
2017-11-09,31.299999237060547
2017-11-10,31.600000381469727
2017-11-13,31.700000762939453
2017-11-14,30.950000762939453
2017-11-15,30.75
2017-11-16,31.450000762939453
2017-11-17,31.25
2017-11-20,31.700000762939453
2017-11-21,32.599998474121094
2017-11-22,31.950000762939453
2017-11-24,32.20000076293945
2017-11-27,32.099998474121094
2017-11-28,32.150001525878906
2017-11-29,29.799999237060547
2017-11-30,30.299999237060547
2017-12-01,29.899999618530273
2017-12-04,28.799999237060547
2017-12-05,29.100000381469727
2017-12-06,29.149999618530273
2017-12-07,30.399999618530273
2017-12-08,29.5
2017-12-11,29.850000381469727
2017-12-12,29.549999237060547
2017-12-13,29.5
2017-12-14,30.0
2017-12-15,31.25
2017-12-18,31.450000762939453
2017-12-19,31.0
2017-12-20,31.049999237060547
2017-12-21,30.649999618530273
2017-12-22,30.850000381469727
2017-12-26,30.399999618530273
2017-12-27,30.649999618530273
2017-12-28,30.799999237060547
2017-12-29,30.450000762939453
2018-01-02,31.649999618530273
2018-01-03,31.700000762939453
2018-01-04,32.25
2018-01-05,32.75
2018-01-08,33.400001525878906
2018-01-09,32.599998474121094
2018-01-10,32.349998474121094
2018-01-11,32.5
2018-01-12,32.5
2018-01-16,32.29999923706055
2018-01-17,33.45000076293945
2018-01-18,33.95000076293945
2018-01-19,34.54999923706055
2018-01-22,34.58000183105469
2018-01-23,35.0
2018-01-24,34.650001525878906
2018-01-25,34.04999923706055
2018-01-26,34.5
2018-01-29,34.0
2018-01-30,33.349998474121094
2018-01-31,32.54999923706055
2018-02-01,33.0
2018-02-02,32.349998474121094
2018-02-05,30.899999618530273
2018-02-06,32.650001525878906
2018-02-07,31.600000381469727
2018-02-08,29.649999618530273
2018-02-09,30.799999237060547
2018-02-12,31.100000381469727
2018-02-13,31.149999618530273
2018-02-14,32.29999923706055
2018-02-15,33.099998474121094
2018-02-16,33.04999923706055
2018-02-20,33.650001525878906
2018-02-21,32.79999923706055
2018-02-22,33.0
2018-02-23,33.75
2018-02-26,34.349998474121094
2018-02-27,33.70000076293945
2018-02-28,33.20000076293945
2018-03-01,33.04999923706055
2018-03-02,33.650001525878906
2018-03-05,34.0
2018-03-06,35.150001525878906
2018-03-07,35.599998474121094
2018-03-08,35.849998474121094
2018-03-09,36.54999923706055
2018-03-12,36.400001525878906
2018-03-13,35.95000076293945
2018-03-14,36.150001525878906
2018-03-15,36.150001525878906
2018-03-16,36.099998474121094
2018-03-19,36.5
2018-03-20,36.25
2018-03-21,37.849998474121094
2018-03-22,36.70000076293945
2018-03-23,35.849998474121094
2018-03-26,37.599998474121094
2018-03-27,35.349998474121094
2018-03-28,34.099998474121094
2018-03-29,34.79999923706055
2018-04-02,33.45000076293945
2018-04-03,34.25
2018-04-04,34.849998474121094
2018-04-05,34.70000076293945
2018-04-06,33.70000076293945
2018-04-09,34.599998474121094
2018-04-10,35.95000076293945
2018-04-11,36.04999923706055
2018-04-12,36.79999923706055
2018-04-13,36.79999923706055
2018-04-16,36.900001525878906
2018-04-17,37.70000076293945
2018-04-18,37.150001525878906
2018-04-19,34.650001525878906
2018-04-20,33.75
2018-04-23,33.54999923706055
2018-04-24,33.25
2018-04-25,33.29999923706055
2018-04-26,33.400001525878906
2018-04-27,32.599998474121094
2018-04-30,32.20000076293945
2018-05-01,32.79999923706055
2018-05-02,32.79999923706055
2018-05-03,32.70000076293945
2018-05-04,33.5
2018-05-07,34.029998779296875
2018-05-08,35.0
2018-05-09,35.45000076293945
2018-05-10,36.04999923706055
2018-05-11,35.599998474121094
2018-05-14,36.04999923706055
2018-05-15,35.849998474121094
2018-05-16,36.5
2018-05-17,36.849998474121094
2018-05-18,34.20000076293945
2018-05-21,34.79999923706055
2018-05-22,34.849998474121094
2018-05-23,35.0
2018-05-24,34.900001525878906
2018-05-25,34.70000076293945
2018-05-29,34.95000076293945
2018-05-30,35.349998474121094
2018-05-31,35.099998474121094
2018-06-01,36.04999923706055
2018-06-04,36.75
2018-06-05,37.25
2018-06-06,37.75
2018-06-07,37.75
2018-06-08,37.900001525878906
2018-06-11,38.099998474121094
2018-06-12,38.849998474121094
2018-06-13,38.70000076293945
2018-06-14,38.849998474121094
2018-06-15,38.279998779296875
2018-06-18,37.349998474121094
2018-06-19,36.599998474121094
2018-06-20,36.20000076293945
2018-06-21,35.900001525878906
2018-06-22,35.349998474121094
2018-06-25,34.45000076293945
2018-06-26,34.79999923706055
2018-06-27,33.70000076293945
2018-06-28,33.95000076293945
2018-06-29,33.900001525878906
2018-07-02,34.45000076293945
2018-07-03,34.04999923706055
2018-07-05,35.099998474121094
2018-07-06,34.849998474121094
2018-07-09,35.54999923706055
2018-07-10,35.400001525878906
2018-07-11,33.849998474121094
2018-07-12,34.900001525878906
2018-07-13,35.04999923706055
2018-07-16,35.349998474121094
2018-07-17,36.5
2018-07-18,37.79999923706055
2018-07-19,37.900001525878906
2018-07-20,37.849998474121094
2018-07-23,37.900001525878906
2018-07-24,37.54999923706055
2018-07-25,37.70000076293945
2018-07-26,36.25
2018-07-27,35.20000076293945
2018-07-30,34.70000076293945
2018-07-31,35.150001525878906
2018-08-01,35.25
2018-08-02,35.900001525878906
2018-08-03,36.0
2018-08-06,36.54999923706055
2018-08-07,36.25
2018-08-08,36.45000076293945
2018-08-09,36.099998474121094
2018-08-10,34.79999923706055
2018-08-13,34.95000076293945
2018-08-14,35.04999923706055
2018-08-15,33.75
2018-08-16,33.5
2018-08-17,32.400001525878906
2018-08-20,32.349998474121094
2018-08-21,32.75
2018-08-22,33.150001525878906
2018-08-23,33.20000076293945
2018-08-24,33.5
2018-08-27,34.04999923706055
2018-08-28,34.099998474121094
2018-08-29,34.04999923706055
2018-08-30,33.75
2018-08-31,33.900001525878906
2018-09-04,33.099998474121094
2018-09-05,33.099998474121094
2018-09-06,30.3799991607666
2018-09-07,31.399999618530273
2018-09-10,31.600000381469727
2018-09-11,31.5
2018-09-12,29.700000762939453
2018-09-13,30.049999237060547
2018-09-14,30.600000381469727
2018-09-17,29.850000381469727
2018-09-18,29.5
2018-09-19,29.25
2018-09-20,29.600000381469727
2018-09-21,29.950000762939453
2018-09-24,30.200000762939453
2018-09-25,29.450000762939453
2018-09-26,28.950000762939453
2018-09-27,28.700000762939453
2018-09-28,28.950000762939453
2018-10-01,29.239999771118164
2018-10-02,28.90999984741211
2018-10-03,29.110000610351562
2018-10-04,28.200000762939453
2018-10-05,28.030000686645508
2018-10-08,27.5
2018-10-09,27.139999389648438
2018-10-10,26.579999923706055
2018-10-11,25.739999771118164
2018-10-12,26.3700008392334
2018-10-15,26.31999969482422
2018-10-16,27.700000762939453
2018-10-17,27.979999542236328
2018-10-18,27.1200008392334
2018-10-19,26.670000076293945
2018-10-22,26.770000457763672
2018-10-23,26.81999969482422
2018-10-24,24.75
2018-10-25,25.3700008392334
2018-10-26,24.84000015258789
2018-10-29,25.520000457763672
2018-10-30,26.719999313354492
2018-10-31,26.540000915527344
2018-11-01,28.149999618530273
2018-11-02,28.309999465942383
2018-11-05,27.299999237060547
2018-11-06,27.360000610351562
2018-11-07,27.81999969482422
2018-11-08,27.690000534057617
2018-11-09,26.770000457763672
2018-11-12,25.729999542236328
2018-11-13,26.229999542236328
2018-11-14,26.280000686645508
2018-11-15,27.389999389648438
2018-11-16,27.280000686645508
2018-11-19,26.219999313354492
2018-11-20,27.260000228881836
2018-11-21,27.280000686645508
2018-11-23,27.5
2018-11-26,28.270000457763672
2018-11-27,27.829999923706055
2018-11-28,29.139999389648438
2018-11-29,28.940000534057617
2018-11-30,29.399999618530273
2018-12-03,30.290000915527344
2018-12-04,28.549999237060547
2018-12-06,27.860000610351562
2018-12-07,26.700000762939453
2018-12-10,26.719999313354492
2018-12-11,26.209999084472656
2018-12-12,26.75
2018-12-13,26.639999389648438
2018-12-14,26.0
2018-12-17,25.760000228881836
2018-12-18,25.969999313354492
2018-12-19,25.09000015258789
2018-12-20,25.40999984741211
2018-12-21,25.0
2018-12-24,24.440000534057617
2018-12-26,26.0
2018-12-27,26.700000762939453
2018-12-28,27.469999313354492
2018-12-31,27.899999618530273
2019-01-02,29.639999389648438
2019-01-03,27.43000030517578
2019-01-04,28.719999313354492
2019-01-07,29.040000915527344
2019-01-08,27.969999313354492
2019-01-09,28.940000534057617
2019-01-10,29.09000015258789
2019-01-11,29.260000228881836
2019-01-14,28.690000534057617
2019-01-15,28.700000762939453
2019-01-16,28.93000030517578
2019-01-17,29.329999923706055
2019-01-18,30.040000915527344
2019-01-22,29.510000228881836
2019-01-23,29.579999923706055
2019-01-24,30.90999984741211
2019-01-25,31.31999969482422
2019-01-28,33.15999984741211
2019-01-29,33.41999816894531
2019-01-30,33.709999084472656
2019-01-31,33.04999923706055
2019-02-01,33.380001068115234
2019-02-04,33.63999938964844
2019-02-05,33.33000183105469
2019-02-06,34.04999923706055
2019-02-07,33.310001373291016
2019-02-08,33.5
2019-02-11,33.61000061035156
2019-02-12,34.13999938964844
2019-02-13,33.90999984741211
2019-02-14,34.209999084472656
2019-02-15,34.18000030517578
2019-02-19,34.36000061035156
2019-02-20,35.38999938964844
2019-02-21,35.599998474121094
2019-02-22,36.349998474121094
2019-02-25,37.04999923706055
2019-02-26,37.72999954223633
2019-02-27,36.720001220703125
2019-02-28,35.33000183105469
2019-03-01,36.220001220703125
2019-03-04,36.61000061035156
2019-03-05,36.41999816894531
2019-03-06,35.380001068115234
2019-03-07,34.95000076293945
2019-03-08,35.040000915527344
2019-03-11,35.5099983215332
2019-03-12,35.43000030517578
2019-03-13,35.290000915527344
2019-03-14,35.34000015258789
2019-03-15,35.34000015258789
2019-03-18,35.15999984741211
2019-03-19,35.189998626708984
2019-03-20,34.599998474121094
2019-03-21,35.869998931884766
2019-03-22,34.63999938964844
2019-03-25,34.68000030517578
2019-03-26,35.2599983215332
2019-03-27,34.709999084472656
2019-03-28,34.90999984741211
2019-03-29,35.689998626708984
2019-04-01,36.779998779296875
2019-04-02,36.709999084472656
2019-04-03,37.52000045776367
2019-04-04,37.47999954223633
2019-04-05,37.880001068115234
2019-04-08,38.65999984741211
2019-04-09,39.18000030517578
2019-04-10,39.36000061035156
2019-04-11,39.279998779296875
2019-04-12,40.220001220703125
2019-04-15,39.77000045776367
2019-04-16,39.83000183105469
2019-04-17,40.349998474121094
2019-04-18,40.61000061035156
2019-04-22,40.689998626708984
2019-04-23,40.689998626708984
2019-04-24,40.86000061035156
2019-04-25,38.97999954223633
2019-04-26,39.709999084472656
2019-04-29,40.45000076293945
2019-04-30,40.86000061035156
2019-05-01,40.619998931884766
2019-05-02,40.97999954223633
2019-05-03,41.9900016784668
2019-05-06,40.88999938964844
2019-05-07,40.380001068115234
2019-05-08,40.0
2019-05-09,39.689998626708984
2019-05-10,39.08000183105469
2019-05-13,37.06999969482422
2019-05-14,37.88999938964844
2019-05-15,38.290000915527344
2019-05-16,37.810001373291016
2019-05-17,37.040000915527344
2019-05-20,36.150001525878906
2019-05-21,36.279998779296875
2019-05-22,35.93000030517578
2019-05-23,35.2400016784668
2019-05-24,34.90999984741211
2019-05-28,34.310001373291016
2019-05-29,34.29999923706055
2019-05-30,34.5
2019-05-31,34.34000015258789
2019-06-03,34.650001525878906
2019-06-04,35.13999938964844
2019-06-05,35.439998626708984
2019-06-06,35.58000183105469
2019-06-07,35.439998626708984
2019-06-10,37.189998626708984
2019-06-11,37.31999969482422
2019-06-12,35.970001220703125
2019-06-13,37.5
2019-06-14,36.790000915527344
2019-06-17,35.72999954223633
2019-06-18,37.18000030517578
2019-06-19,37.130001068115234
2019-06-20,38.5
2019-06-21,37.810001373291016
2019-06-24,37.279998779296875
2019-06-25,37.40999984741211
2019-06-26,37.70000076293945
2019-06-27,38.04999923706055
2019-06-28,37.31999969482422
2019-07-01,38.279998779296875
2019-07-02,37.689998626708984
2019-07-03,36.599998474121094
2019-07-05,36.2599983215332
2019-07-08,35.47999954223633
2019-07-09,35.65999984741211
2019-07-10,36.06999969482422
2019-07-11,35.93000030517578
2019-07-12,36.650001525878906
2019-07-15,36.59000015258789
2019-07-16,36.38999938964844
2019-07-17,37.279998779296875
2019-07-18,38.029998779296875
2019-07-19,38.04999923706055
2019-07-22,38.720001220703125
2019-07-23,39.720001220703125
2019-07-24,42.13999938964844
2019-07-25,43.060001373291016
2019-07-26,43.97999954223633
2019-07-29,44.869998931884766
2019-07-30,44.290000915527344
