,FCFS
2006-08-22,18.09000015258789
2006-08-23,18.200000762939453
2006-08-24,17.90999984741211
2006-08-25,17.739999771118164
2006-08-28,19.229999542236328
2006-08-29,20.1200008392334
2006-08-30,20.709999084472656
2006-08-31,20.829999923706055
2006-09-01,20.889999389648438
2006-09-05,20.450000762939453
2006-09-06,20.389999389648438
2006-09-07,20.200000762939453
2006-09-08,20.040000915527344
2006-09-11,19.770000457763672
2006-09-12,20.56999969482422
2006-09-13,20.719999313354492
2006-09-14,20.5
2006-09-15,21.15999984741211
2006-09-18,21.209999084472656
2006-09-19,20.81999969482422
2006-09-20,21.190000534057617
2006-09-21,21.049999237060547
2006-09-22,20.8799991607666
2006-09-25,21.15999984741211
2006-09-26,21.700000762939453
2006-09-27,21.360000610351562
2006-09-28,20.860000610351562
2006-09-29,20.59000015258789
2006-10-02,20.170000076293945
2006-10-03,19.65999984741211
2006-10-04,20.18000030517578
2006-10-05,20.079999923706055
2006-10-06,20.209999084472656
2006-10-09,20.600000381469727
2006-10-10,20.6200008392334
2006-10-11,20.209999084472656
2006-10-12,20.649999618530273
2006-10-13,21.760000228881836
2006-10-16,22.399999618530273
2006-10-17,22.3700008392334
2006-10-18,21.850000381469727
2006-10-19,21.790000915527344
2006-10-20,21.420000076293945
2006-10-23,21.420000076293945
2006-10-24,21.420000076293945
2006-10-25,21.959999084472656
2006-10-26,22.31999969482422
2006-10-27,22.170000076293945
2006-10-30,21.8799991607666
2006-10-31,21.610000610351562
2006-11-01,21.209999084472656
2006-11-02,21.1200008392334
2006-11-03,21.270000457763672
2006-11-06,22.149999618530273
2006-11-07,22.3700008392334
2006-11-08,21.84000015258789
2006-11-09,21.229999542236328
2006-11-10,21.520000457763672
2006-11-13,21.56999969482422
2006-11-14,21.489999771118164
2006-11-15,21.190000534057617
2006-11-16,21.040000915527344
2006-11-17,21.059999465942383
2006-11-20,20.760000228881836
2006-11-21,20.8799991607666
2006-11-22,21.020000457763672
2006-11-24,20.920000076293945
2006-11-27,20.739999771118164
2006-11-28,20.56999969482422
2006-11-29,20.739999771118164
2006-11-30,20.43000030517578
2006-12-01,20.280000686645508
2006-12-04,20.68000030517578
2006-12-05,20.450000762939453
2006-12-06,20.030000686645508
2006-12-07,20.93000030517578
2006-12-08,20.899999618530273
2006-12-11,20.700000762939453
2006-12-12,20.959999084472656
2006-12-13,21.360000610351562
2006-12-14,21.510000228881836
2006-12-15,21.690000534057617
2006-12-18,22.110000610351562
2006-12-19,21.8700008392334
2006-12-20,22.139999389648438
2006-12-21,22.739999771118164
2006-12-22,22.729999542236328
2006-12-26,23.15999984741211
2006-12-27,23.530000686645508
2006-12-28,26.1200008392334
2006-12-29,25.8700008392334
2007-01-03,25.219999313354492
2007-01-04,24.790000915527344
2007-01-05,23.649999618530273
2007-01-08,23.8799991607666
2007-01-09,23.68000030517578
2007-01-10,23.600000381469727
2007-01-11,23.709999084472656
2007-01-12,23.81999969482422
2007-01-16,23.610000610351562
2007-01-17,23.170000076293945
2007-01-18,22.579999923706055
2007-01-19,22.3799991607666
2007-01-22,22.6200008392334
2007-01-23,23.520000457763672
2007-01-24,23.649999618530273
2007-01-25,22.709999084472656
2007-01-26,22.790000915527344
2007-01-29,22.770000457763672
2007-01-30,23.219999313354492
2007-01-31,23.479999542236328
2007-02-01,23.510000228881836
2007-02-02,23.719999313354492
2007-02-05,23.43000030517578
2007-02-06,23.389999389648438
2007-02-07,23.110000610351562
2007-02-08,23.489999771118164
2007-02-09,23.65999984741211
2007-02-12,23.540000915527344
2007-02-13,23.639999389648438
2007-02-14,24.020000457763672
2007-02-15,23.93000030517578
2007-02-16,24.149999618530273
2007-02-20,24.6200008392334
2007-02-21,24.649999618530273
2007-02-22,24.43000030517578
2007-02-23,24.020000457763672
2007-02-26,23.739999771118164
2007-02-27,22.049999237060547
2007-02-28,22.479999542236328
2007-03-01,22.15999984741211
2007-03-02,21.1200008392334
2007-03-05,20.360000610351562
2007-03-06,21.040000915527344
2007-03-07,21.229999542236328
2007-03-08,20.8799991607666
2007-03-09,21.489999771118164
2007-03-12,20.75
2007-03-13,20.360000610351562
2007-03-14,20.780000686645508
2007-03-15,21.299999237060547
2007-03-16,21.100000381469727
2007-03-19,21.450000762939453
2007-03-20,21.420000076293945
2007-03-21,22.579999923706055
2007-03-22,22.6299991607666
2007-03-23,22.690000534057617
2007-03-26,22.049999237060547
2007-03-27,22.170000076293945
2007-03-28,21.719999313354492
2007-03-29,21.690000534057617
2007-03-30,22.280000686645508
2007-04-02,21.8799991607666
2007-04-03,22.06999969482422
2007-04-04,21.93000030517578
2007-04-05,21.690000534057617
2007-04-09,21.459999084472656
2007-04-10,21.719999313354492
2007-04-11,21.780000686645508
2007-04-12,21.790000915527344
2007-04-13,21.799999237060547
2007-04-16,22.709999084472656
2007-04-17,23.049999237060547
2007-04-18,23.299999237060547
2007-04-19,24.059999465942383
2007-04-20,24.020000457763672
2007-04-23,24.06999969482422
2007-04-24,23.450000762939453
2007-04-25,24.18000030517578
2007-04-26,23.979999542236328
2007-04-27,23.68000030517578
2007-04-30,22.979999542236328
2007-05-01,22.889999389648438
2007-05-02,23.200000762939453
2007-05-03,23.049999237060547
2007-05-04,22.950000762939453
2007-05-07,22.93000030517578
2007-05-08,22.600000381469727
2007-05-09,22.559999465942383
2007-05-10,22.389999389648438
2007-05-11,22.709999084472656
2007-05-14,22.780000686645508
2007-05-15,21.780000686645508
2007-05-16,21.950000762939453
2007-05-17,21.809999465942383
2007-05-18,22.020000457763672
2007-05-21,23.190000534057617
2007-05-22,24.06999969482422
2007-05-23,24.350000381469727
2007-05-24,24.43000030517578
2007-05-25,24.420000076293945
2007-05-29,24.850000381469727
2007-05-30,24.920000076293945
2007-05-31,24.93000030517578
2007-06-01,25.229999542236328
2007-06-04,25.3799991607666
2007-06-05,24.959999084472656
2007-06-06,24.770000457763672
2007-06-07,24.6200008392334
2007-06-08,25.579999923706055
2007-06-11,24.649999618530273
2007-06-12,24.100000381469727
2007-06-13,25.15999984741211
2007-06-14,25.270000457763672
2007-06-15,25.030000686645508
2007-06-18,24.93000030517578
2007-06-19,24.739999771118164
2007-06-20,24.739999771118164
2007-06-21,24.540000915527344
2007-06-22,24.600000381469727
2007-06-25,24.6299991607666
2007-06-26,24.770000457763672
2007-06-27,24.3700008392334
2007-06-28,23.579999923706055
2007-06-29,23.440000534057617
2007-07-02,23.530000686645508
2007-07-03,23.809999465942383
2007-07-05,23.09000015258789
2007-07-06,23.6299991607666
2007-07-09,23.360000610351562
2007-07-10,22.84000015258789
2007-07-11,22.790000915527344
2007-07-12,23.420000076293945
2007-07-13,23.260000228881836
2007-07-16,22.290000915527344
2007-07-17,22.68000030517578
2007-07-18,23.700000762939453
2007-07-19,24.06999969482422
2007-07-20,23.459999084472656
2007-07-23,23.399999618530273
2007-07-24,22.959999084472656
2007-07-25,23.299999237060547
2007-07-26,22.479999542236328
2007-07-27,22.709999084472656
2007-07-30,22.440000534057617
2007-07-31,21.790000915527344
2007-08-01,21.059999465942383
2007-08-02,21.600000381469727
2007-08-03,20.829999923706055
2007-08-06,21.239999771118164
2007-08-07,21.100000381469727
2007-08-08,21.860000610351562
2007-08-09,21.440000534057617
2007-08-10,21.360000610351562
2007-08-13,21.799999237060547
2007-08-14,20.84000015258789
2007-08-15,20.3799991607666
2007-08-16,21.59000015258789
2007-08-17,22.010000228881836
2007-08-20,21.6299991607666
2007-08-21,22.260000228881836
2007-08-22,22.190000534057617
2007-08-23,21.729999542236328
2007-08-24,22.06999969482422
2007-08-27,22.020000457763672
2007-08-28,21.110000610351562
2007-08-29,21.25
2007-08-30,21.360000610351562
2007-08-31,21.420000076293945
2007-09-04,21.90999984741211
2007-09-05,21.649999618530273
2007-09-06,21.729999542236328
2007-09-07,21.15999984741211
2007-09-10,21.100000381469727
2007-09-11,21.6200008392334
2007-09-12,21.450000762939453
2007-09-13,21.860000610351562
2007-09-14,21.440000534057617
2007-09-17,20.790000915527344
2007-09-18,21.489999771118164
2007-09-19,22.079999923706055
2007-09-20,22.260000228881836
2007-09-21,22.93000030517578
2007-09-24,22.850000381469727
2007-09-25,22.959999084472656
2007-09-26,23.739999771118164
2007-09-27,23.8700008392334
2007-09-28,23.450000762939453
2007-10-01,24.260000228881836
2007-10-02,24.770000457763672
2007-10-03,24.549999237060547
2007-10-04,24.1299991607666
2007-10-05,24.540000915527344
2007-10-08,24.549999237060547
2007-10-09,25.149999618530273
2007-10-10,24.3799991607666
2007-10-11,24.06999969482422
2007-10-12,24.809999465942383
2007-10-15,23.93000030517578
2007-10-16,23.920000076293945
2007-10-17,20.989999771118164
2007-10-18,20.700000762939453
2007-10-19,20.149999618530273
2007-10-22,19.860000610351562
2007-10-23,19.559999465942383
2007-10-24,18.68000030517578
2007-10-25,18.940000534057617
2007-10-26,19.760000228881836
2007-10-29,19.6200008392334
2007-10-30,19.360000610351562
2007-10-31,19.65999984741211
2007-11-01,19.100000381469727
2007-11-02,19.0
2007-11-05,18.549999237060547
2007-11-06,18.59000015258789
2007-11-07,16.68000030517578
2007-11-08,17.149999618530273
2007-11-09,16.90999984741211
2007-11-12,16.700000762939453
2007-11-13,17.100000381469727
2007-11-14,16.56999969482422
2007-11-15,16.25
2007-11-16,16.799999237060547
2007-11-19,16.170000076293945
2007-11-20,16.479999542236328
2007-11-21,16.100000381469727
2007-11-23,16.760000228881836
2007-11-26,16.079999923706055
2007-11-27,16.010000228881836
2007-11-28,16.670000076293945
2007-11-29,16.639999389648438
2007-11-30,17.0
2007-12-03,16.399999618530273
2007-12-04,16.3799991607666
2007-12-05,16.010000228881836
2007-12-06,16.450000762939453
2007-12-07,16.360000610351562
2007-12-10,16.969999313354492
2007-12-11,16.15999984741211
2007-12-12,16.059999465942383
2007-12-13,16.25
2007-12-14,15.949999809265137
2007-12-17,15.020000457763672
2007-12-18,14.899999618530273
2007-12-19,14.5600004196167
2007-12-20,14.489999771118164
2007-12-21,15.420000076293945
2007-12-24,15.680000305175781
2007-12-26,15.760000228881836
2007-12-27,14.460000038146973
2007-12-28,14.430000305175781
2007-12-31,14.680000305175781
2008-01-02,14.15999984741211
2008-01-03,13.90999984741211
2008-01-04,12.960000038146973
2008-01-07,13.4399995803833
2008-01-08,13.09000015258789
2008-01-09,13.260000228881836
2008-01-10,13.579999923706055
2008-01-11,13.229999542236328
2008-01-14,13.630000114440918
2008-01-15,13.40999984741211
2008-01-16,13.680000305175781
2008-01-17,13.399999618530273
2008-01-18,13.65999984741211
2008-01-22,13.90999984741211
2008-01-23,9.279999732971191
2008-01-24,10.3100004196167
2008-01-25,9.949999809265137
2008-01-28,9.520000457763672
2008-01-29,9.6899995803833
2008-01-30,10.1899995803833
2008-01-31,10.010000228881836
2008-02-01,10.149999618530273
2008-02-04,9.760000228881836
2008-02-05,9.3100004196167
2008-02-06,9.5
2008-02-07,9.5600004196167
2008-02-08,9.569999694824219
2008-02-11,9.180000305175781
2008-02-12,9.119999885559082
2008-02-13,9.4399995803833
2008-02-14,9.0
2008-02-15,8.90999984741211
2008-02-19,9.15999984741211
2008-02-20,9.149999618530273
2008-02-21,9.069999694824219
2008-02-22,9.180000305175781
2008-02-25,9.390000343322754
2008-02-26,9.739999771118164
2008-02-27,9.529999732971191
2008-02-28,9.399999618530273
2008-02-29,9.350000381469727
2008-03-03,9.079999923706055
2008-03-04,8.680000305175781
2008-03-05,8.489999771118164
2008-03-06,8.0600004196167
2008-03-07,7.78000020980835
2008-03-10,7.539999961853027
2008-03-11,8.050000190734863
2008-03-12,8.229999542236328
2008-03-13,8.529999732971191
2008-03-14,8.220000267028809
2008-03-17,9.3100004196167
2008-03-18,10.399999618530273
2008-03-19,9.9399995803833
2008-03-20,10.34000015258789
2008-03-24,10.970000267028809
2008-03-25,10.920000076293945
2008-03-26,10.800000190734863
2008-03-27,10.630000114440918
2008-03-28,10.460000038146973
2008-03-31,10.329999923706055
2008-04-01,11.210000038146973
2008-04-02,12.109999656677246
2008-04-03,11.770000457763672
2008-04-04,11.970000267028809
2008-04-07,12.600000381469727
2008-04-08,12.819999694824219
2008-04-09,12.819999694824219
2008-04-10,13.119999885559082
2008-04-11,13.34000015258789
2008-04-14,12.630000114440918
2008-04-15,12.789999961853027
2008-04-16,12.779999732971191
2008-04-17,13.270000457763672
2008-04-18,13.239999771118164
2008-04-21,12.979999542236328
2008-04-22,14.220000267028809
2008-04-23,15.180000305175781
2008-04-24,15.579999923706055
2008-04-25,16.010000228881836
2008-04-28,15.720000267028809
2008-04-29,15.859999656677246
2008-04-30,14.84000015258789
2008-05-01,15.520000457763672
2008-05-02,15.850000381469727
2008-05-05,15.239999771118164
2008-05-06,15.5
2008-05-07,15.010000228881836
2008-05-08,15.0
2008-05-09,15.079999923706055
2008-05-12,16.59000015258789
2008-05-13,14.979999542236328
2008-05-14,14.9399995803833
2008-05-15,15.449999809265137
2008-05-16,15.050000190734863
2008-05-19,15.270000457763672
2008-05-20,15.470000267028809
2008-05-21,15.199999809265137
2008-05-22,15.390000343322754
2008-05-23,15.069999694824219
2008-05-27,15.449999809265137
2008-05-28,15.300000190734863
2008-05-29,15.149999618530273
2008-05-30,15.390000343322754
2008-06-02,15.210000038146973
2008-06-03,14.979999542236328
2008-06-04,15.010000228881836
2008-06-05,16.8799991607666
2008-06-06,16.610000610351562
2008-06-09,16.469999313354492
2008-06-10,16.18000030517578
2008-06-11,15.720000267028809
2008-06-12,16.299999237060547
2008-06-13,16.030000686645508
2008-06-16,16.43000030517578
2008-06-17,16.459999084472656
2008-06-18,16.399999618530273
2008-06-19,16.25
2008-06-20,16.219999313354492
2008-06-23,15.84000015258789
2008-06-24,15.739999771118164
2008-06-25,16.1299991607666
2008-06-26,15.760000228881836
2008-06-27,15.920000076293945
2008-06-30,14.989999771118164
2008-07-01,15.470000267028809
2008-07-02,15.050000190734863
2008-07-03,15.0
2008-07-07,15.350000381469727
2008-07-08,16.670000076293945
2008-07-09,16.56999969482422
2008-07-10,16.540000915527344
2008-07-11,17.809999465942383
2008-07-14,18.020000457763672
2008-07-15,18.280000686645508
2008-07-16,19.889999389648438
2008-07-17,19.229999542236328
2008-07-18,18.889999389648438
2008-07-21,18.5
2008-07-22,18.950000762939453
2008-07-23,18.700000762939453
2008-07-24,18.559999465942383
2008-07-25,18.799999237060547
2008-07-28,19.06999969482422
2008-07-29,19.350000381469727
2008-07-30,19.280000686645508
2008-07-31,19.06999969482422
2008-08-01,19.329999923706055
2008-08-04,19.010000228881836
2008-08-05,19.389999389648438
2008-08-06,19.15999984741211
2008-08-07,19.010000228881836
2008-08-08,19.329999923706055
2008-08-11,19.829999923706055
2008-08-12,19.399999618530273
2008-08-13,19.049999237060547
2008-08-14,19.049999237060547
2008-08-15,19.020000457763672
2008-08-18,18.200000762939453
2008-08-19,17.0
2008-08-20,18.079999923706055
2008-08-21,17.6299991607666
2008-08-22,18.049999237060547
2008-08-25,17.6299991607666
2008-08-26,17.760000228881836
2008-08-27,18.1200008392334
2008-08-28,18.81999969482422
2008-08-29,18.530000686645508
2008-09-02,18.34000015258789
2008-09-03,18.770000457763672
2008-09-04,17.809999465942383
2008-09-05,18.040000915527344
2008-09-08,18.239999771118164
2008-09-09,17.639999389648438
2008-09-10,18.440000534057617
2008-09-11,18.350000381469727
2008-09-12,18.010000228881836
2008-09-15,17.34000015258789
2008-09-16,17.84000015258789
2008-09-17,17.290000915527344
2008-09-18,17.100000381469727
2008-09-19,16.450000762939453
2008-09-22,15.779999732971191
2008-09-23,15.550000190734863
2008-09-24,14.979999542236328
2008-09-25,15.0
2008-09-26,15.350000381469727
2008-09-29,14.729999542236328
2008-09-30,15.0
2008-10-01,15.630000114440918
2008-10-02,15.079999923706055
2008-10-03,16.1200008392334
2008-10-06,15.8100004196167
2008-10-07,15.739999771118164
2008-10-08,15.069999694824219
2008-10-09,14.84000015258789
2008-10-10,15.180000305175781
2008-10-13,16.600000381469727
2008-10-14,15.770000457763672
2008-10-15,14.529999732971191
2008-10-16,15.3100004196167
2008-10-17,14.770000457763672
2008-10-20,15.100000381469727
2008-10-21,15.859999656677246
2008-10-22,15.319999694824219
2008-10-23,15.029999732971191
2008-10-24,14.75
2008-10-27,13.539999961853027
2008-10-28,14.430000305175781
2008-10-29,14.430000305175781
2008-10-30,15.119999885559082
2008-10-31,15.369999885559082
2008-11-03,15.34000015258789
2008-11-04,16.030000686645508
2008-11-05,15.119999885559082
2008-11-06,14.930000305175781
2008-11-07,15.109999656677246
2008-11-10,14.15999984741211
2008-11-11,14.050000190734863
2008-11-12,13.65999984741211
2008-11-13,14.59000015258789
2008-11-14,13.779999732971191
2008-11-17,13.4399995803833
2008-11-18,13.100000381469727
2008-11-19,12.449999809265137
2008-11-20,12.300000190734863
2008-11-21,13.890000343322754
2008-11-24,14.600000381469727
2008-11-25,15.0600004196167
2008-11-26,15.359999656677246
2008-11-28,15.420000076293945
2008-12-01,13.989999771118164
2008-12-02,14.600000381469727
2008-12-03,15.6899995803833
2008-12-04,16.1200008392334
2008-12-05,17.360000610351562
2008-12-08,17.940000534057617
2008-12-09,17.18000030517578
2008-12-10,17.6200008392334
2008-12-11,16.84000015258789
2008-12-12,17.93000030517578
2008-12-15,17.520000457763672
2008-12-16,18.450000762939453
2008-12-17,18.959999084472656
2008-12-18,18.84000015258789
2008-12-19,18.059999465942383
2008-12-22,18.049999237060547
2008-12-23,17.81999969482422
2008-12-24,17.670000076293945
2008-12-26,18.049999237060547
2008-12-29,18.0
2008-12-30,18.0
2008-12-31,19.059999465942383
2009-01-02,19.209999084472656
2009-01-05,18.1299991607666
2009-01-06,18.450000762939453
2009-01-07,15.680000305175781
2009-01-08,16.34000015258789
2009-01-09,16.420000076293945
2009-01-12,16.31999969482422
2009-01-13,17.149999618530273
2009-01-14,16.43000030517578
2009-01-15,16.780000686645508
2009-01-16,16.979999542236328
2009-01-20,16.3700008392334
2009-01-21,15.609999656677246
2009-01-22,15.0
2009-01-23,15.5
2009-01-26,15.239999771118164
2009-01-27,16.75
2009-01-28,18.18000030517578
2009-01-29,17.139999389648438
2009-01-30,16.81999969482422
2009-02-02,17.649999618530273
2009-02-03,17.270000457763672
2009-02-04,16.889999389648438
2009-02-05,16.780000686645508
2009-02-06,17.09000015258789
2009-02-09,17.079999923706055
2009-02-10,16.739999771118164
2009-02-11,16.65999984741211
2009-02-12,16.739999771118164
2009-02-13,16.34000015258789
2009-02-17,16.0
2009-02-18,16.360000610351562
2009-02-19,16.209999084472656
2009-02-20,16.0
2009-02-23,15.789999961853027
2009-02-24,16.3799991607666
2009-02-25,15.899999618530273
2009-02-26,14.119999885559082
2009-02-27,13.65999984741211
2009-03-02,13.369999885559082
2009-03-03,12.779999732971191
2009-03-04,13.529999732971191
2009-03-05,12.449999809265137
2009-03-06,11.720000267028809
2009-03-09,11.34000015258789
2009-03-10,12.5600004196167
2009-03-11,12.949999809265137
2009-03-12,14.180000305175781
2009-03-13,14.079999923706055
2009-03-16,14.180000305175781
2009-03-17,14.430000305175781
2009-03-18,14.390000343322754
2009-03-19,14.010000228881836
2009-03-20,13.489999771118164
2009-03-23,13.890000343322754
2009-03-24,13.920000076293945
2009-03-25,14.449999809265137
2009-03-26,15.199999809265137
2009-03-27,14.760000228881836
2009-03-30,14.609999656677246
2009-03-31,14.920000076293945
2009-04-01,15.399999618530273
2009-04-02,16.030000686645508
2009-04-03,16.1299991607666
2009-04-06,16.610000610351562
2009-04-07,16.1299991607666
2009-04-08,16.270000457763672
2009-04-09,17.3799991607666
2009-04-13,17.420000076293945
2009-04-14,16.68000030517578
2009-04-15,17.219999313354492
2009-04-16,17.389999389648438
2009-04-17,18.010000228881836
2009-04-20,17.6299991607666
2009-04-21,17.829999923706055
2009-04-22,17.399999618530273
2009-04-23,17.399999618530273
2009-04-24,17.059999465942383
2009-04-27,16.079999923706055
2009-04-28,16.3700008392334
2009-04-29,16.899999618530273
2009-04-30,16.440000534057617
2009-05-01,15.979999542236328
2009-05-04,16.450000762939453
2009-05-05,16.799999237060547
2009-05-06,16.899999618530273
2009-05-07,16.700000762939453
2009-05-08,16.850000381469727
2009-05-11,16.3700008392334
2009-05-12,16.09000015258789
2009-05-13,15.140000343322754
2009-05-14,15.1899995803833
2009-05-15,14.789999961853027
2009-05-18,14.75
2009-05-19,14.470000267028809
2009-05-20,14.539999961853027
2009-05-21,14.359999656677246
2009-05-22,14.329999923706055
2009-05-26,15.100000381469727
2009-05-27,15.300000190734863
2009-05-28,14.970000267028809
2009-05-29,15.109999656677246
2009-06-01,15.930000305175781
2009-06-02,16.239999771118164
2009-06-03,16.299999237060547
2009-06-04,16.799999237060547
2009-06-05,16.81999969482422
2009-06-08,16.780000686645508
2009-06-09,17.0
2009-06-10,17.049999237060547
2009-06-11,16.969999313354492
2009-06-12,16.170000076293945
2009-06-15,16.079999923706055
2009-06-16,15.489999771118164
2009-06-17,16.25
2009-06-18,16.190000534057617
2009-06-19,16.6200008392334
2009-06-22,16.270000457763672
2009-06-23,16.1200008392334
2009-06-24,16.520000457763672
2009-06-25,17.079999923706055
2009-06-26,17.3700008392334
2009-06-29,17.670000076293945
2009-06-30,17.520000457763672
2009-07-01,17.559999465942383
2009-07-02,17.239999771118164
2009-07-06,17.309999465942383
2009-07-07,17.239999771118164
2009-07-08,17.049999237060547
2009-07-09,16.93000030517578
2009-07-10,16.760000228881836
2009-07-13,17.09000015258789
2009-07-14,16.799999237060547
2009-07-15,17.1200008392334
2009-07-16,17.270000457763672
2009-07-17,16.5
2009-07-20,16.860000610351562
2009-07-21,16.989999771118164
2009-07-22,18.239999771118164
2009-07-23,18.579999923706055
2009-07-24,18.5
2009-07-27,18.450000762939453
2009-07-28,18.610000610351562
2009-07-29,18.600000381469727
2009-07-30,18.989999771118164
2009-07-31,18.790000915527344
2009-08-03,19.190000534057617
2009-08-04,18.959999084472656
2009-08-05,18.93000030517578
2009-08-06,18.809999465942383
2009-08-07,19.479999542236328
2009-08-10,19.260000228881836
2009-08-11,19.100000381469727
2009-08-12,18.90999984741211
2009-08-13,18.739999771118164
2009-08-14,18.40999984741211
2009-08-17,17.8799991607666
2009-08-18,17.510000228881836
2009-08-19,17.479999542236328
2009-08-20,18.299999237060547
2009-08-21,18.940000534057617
2009-08-24,19.299999237060547
2009-08-25,19.059999465942383
2009-08-26,19.270000457763672
2009-08-27,19.239999771118164
2009-08-28,19.030000686645508
2009-08-31,18.790000915527344
2009-09-01,18.139999389648438
2009-09-02,18.049999237060547
2009-09-03,17.899999618530273
2009-09-04,17.93000030517578
2009-09-08,17.84000015258789
2009-09-09,17.81999969482422
2009-09-10,17.969999313354492
2009-09-11,17.81999969482422
2009-09-14,17.59000015258789
2009-09-15,17.690000534057617
2009-09-16,17.610000610351562
2009-09-17,17.639999389648438
2009-09-18,17.760000228881836
2009-09-21,17.6200008392334
2009-09-22,17.579999923706055
2009-09-23,17.40999984741211
2009-09-24,17.360000610351562
2009-09-25,17.350000381469727
2009-09-28,17.559999465942383
2009-09-29,17.18000030517578
2009-09-30,17.1299991607666
2009-10-01,17.139999389648438
2009-10-02,17.100000381469727
2009-10-05,17.399999618530273
2009-10-06,17.649999618530273
2009-10-07,17.950000762939453
2009-10-08,18.049999237060547
2009-10-09,17.75
2009-10-12,17.510000228881836
2009-10-13,17.290000915527344
2009-10-14,17.299999237060547
2009-10-15,17.18000030517578
2009-10-16,17.100000381469727
2009-10-19,17.3700008392334
2009-10-20,18.31999969482422
2009-10-21,18.309999465942383
2009-10-22,18.549999237060547
2009-10-23,18.290000915527344
2009-10-26,18.200000762939453
2009-10-27,18.209999084472656
2009-10-28,17.709999084472656
2009-10-29,17.549999237060547
2009-10-30,17.18000030517578
2009-11-02,17.329999923706055
2009-11-03,17.520000457763672
2009-11-04,17.299999237060547
2009-11-05,18.219999313354492
2009-11-06,18.260000228881836
2009-11-09,18.56999969482422
2009-11-10,18.25
2009-11-11,17.979999542236328
2009-11-12,17.450000762939453
2009-11-13,17.399999618530273
2009-11-16,18.079999923706055
2009-11-17,18.209999084472656
2009-11-18,18.399999618530273
2009-11-19,18.3799991607666
2009-11-20,18.75
2009-11-23,19.0
2009-11-24,19.170000076293945
2009-11-25,19.100000381469727
2009-11-27,19.010000228881836
2009-11-30,19.100000381469727
2009-12-01,19.790000915527344
2009-12-02,20.520000457763672
2009-12-03,20.280000686645508
2009-12-04,21.239999771118164
2009-12-07,21.530000686645508
2009-12-08,20.93000030517578
2009-12-09,20.8700008392334
2009-12-10,20.75
2009-12-11,21.5
2009-12-14,21.540000915527344
2009-12-15,21.459999084472656
2009-12-16,21.920000076293945
2009-12-17,21.600000381469727
2009-12-18,21.940000534057617
2009-12-21,22.18000030517578
2009-12-22,21.950000762939453
2009-12-23,22.139999389648438
2009-12-24,22.299999237060547
2009-12-28,22.65999984741211
2009-12-29,22.68000030517578
2009-12-30,22.3799991607666
2009-12-31,22.190000534057617
2010-01-04,22.690000534057617
2010-01-05,21.8700008392334
2010-01-06,21.690000534057617
2010-01-07,22.040000915527344
2010-01-08,21.75
2010-01-11,21.950000762939453
2010-01-12,22.81999969482422
2010-01-13,22.860000610351562
2010-01-14,23.0
2010-01-15,22.989999771118164
2010-01-19,23.059999465942383
2010-01-20,22.989999771118164
2010-01-21,22.700000762939453
2010-01-22,21.940000534057617
2010-01-25,21.81999969482422
2010-01-26,21.799999237060547
2010-01-27,23.229999542236328
2010-01-28,22.760000228881836
2010-01-29,22.829999923706055
2010-02-01,22.510000228881836
2010-02-02,21.90999984741211
2010-02-03,21.469999313354492
2010-02-04,21.110000610351562
2010-02-05,20.889999389648438
2010-02-08,20.639999389648438
2010-02-09,21.059999465942383
2010-02-10,21.270000457763672
2010-02-11,21.549999237060547
2010-02-12,21.25
2010-02-16,21.25
2010-02-17,21.290000915527344
2010-02-18,21.670000076293945
2010-02-19,21.43000030517578
2010-02-22,21.40999984741211
2010-02-23,21.25
2010-02-24,21.31999969482422
2010-02-25,21.25
2010-02-26,21.219999313354492
2010-03-01,21.959999084472656
2010-03-02,22.06999969482422
2010-03-03,21.75
2010-03-04,21.979999542236328
2010-03-05,22.290000915527344
2010-03-08,22.219999313354492
2010-03-09,21.979999542236328
2010-03-10,21.959999084472656
2010-03-11,21.959999084472656
2010-03-12,21.8799991607666
2010-03-15,22.030000686645508
2010-03-16,22.100000381469727
2010-03-17,22.030000686645508
2010-03-18,22.239999771118164
2010-03-19,22.149999618530273
2010-03-22,21.780000686645508
2010-03-23,21.329999923706055
2010-03-24,21.170000076293945
2010-03-25,21.1299991607666
2010-03-26,21.40999984741211
2010-03-29,22.010000228881836
2010-03-30,21.479999542236328
2010-03-31,21.610000610351562
2010-04-01,21.59000015258789
2010-04-05,21.950000762939453
2010-04-06,22.040000915527344
2010-04-07,21.399999618530273
2010-04-08,21.489999771118164
2010-04-09,21.920000076293945
2010-04-12,22.139999389648438
2010-04-13,22.239999771118164
2010-04-14,22.770000457763672
2010-04-15,23.059999465942383
2010-04-16,22.989999771118164
2010-04-19,23.110000610351562
2010-04-20,23.520000457763672
2010-04-21,23.6299991607666
2010-04-22,23.450000762939453
2010-04-23,23.489999771118164
2010-04-26,23.1299991607666
2010-04-27,22.84000015258789
2010-04-28,22.90999984741211
2010-04-29,23.0
2010-04-30,22.059999465942383
2010-05-03,22.600000381469727
2010-05-04,21.329999923706055
2010-05-05,21.260000228881836
2010-05-06,21.1200008392334
2010-05-07,20.540000915527344
2010-05-10,21.280000686645508
2010-05-11,21.65999984741211
2010-05-12,22.110000610351562
2010-05-13,21.93000030517578
2010-05-14,21.479999542236328
2010-05-17,21.850000381469727
2010-05-18,21.3700008392334
2010-05-19,21.6200008392334
2010-05-20,20.860000610351562
2010-05-21,20.920000076293945
