,EMB
2019-03-27,109.7300033569336
2019-03-28,109.95999908447266
2019-03-29,110.05999755859375
2019-04-01,109.80000305175781
2019-04-02,109.87000274658203
2019-04-03,109.62000274658203
2019-04-04,109.58999633789062
2019-04-05,110.0199966430664
2019-04-08,109.58000183105469
2019-04-09,109.6500015258789
2019-04-10,109.87000274658203
2019-04-11,109.47000122070312
2019-04-12,109.45999908447266
2019-04-15,109.52999877929688
2019-04-16,109.31999969482422
2019-04-17,109.41999816894531
2019-04-18,109.51000213623047
2019-04-22,109.43000030517578
2019-04-23,109.76000213623047
2019-04-24,109.44999694824219
2019-04-25,109.5999984741211
2019-04-26,109.52999877929688
2019-04-29,109.63999938964844
2019-04-30,109.80000305175781
2019-05-01,109.31999969482422
2019-05-02,109.1500015258789
2019-05-03,109.7699966430664
2019-05-06,109.75
2019-05-07,109.16999816894531
2019-05-08,109.29000091552734
2019-05-09,108.95999908447266
2019-05-10,109.33000183105469
2019-05-13,108.44999694824219
2019-05-14,108.79000091552734
2019-05-15,109.19000244140625
2019-05-16,109.20999908447266
2019-05-17,108.95999908447266
2019-05-20,109.44999694824219
2019-05-21,109.58000183105469
2019-05-22,109.5199966430664
2019-05-23,109.37000274658203
2019-05-24,109.4800033569336
2019-05-28,109.62000274658203
2019-05-29,109.55999755859375
2019-05-30,109.88999938964844
2019-05-31,109.88999938964844
2019-06-03,109.38999938964844
2019-06-04,110.05000305175781
2019-06-05,110.4000015258789
2019-06-06,110.81999969482422
2019-06-07,111.48999786376953
2019-06-10,111.3499984741211
2019-06-11,111.19999694824219
2019-06-12,111.11000061035156
2019-06-13,111.36000061035156
2019-06-14,111.2699966430664
2019-06-17,111.31999969482422
2019-06-18,112.44999694824219
2019-06-19,113.43000030517578
2019-06-20,113.94000244140625
2019-06-21,112.83000183105469
2019-06-24,113.05000305175781
2019-06-25,112.47000122070312
2019-06-26,112.66000366210938
2019-06-27,113.12000274658203
2019-06-28,113.29000091552734
2019-07-01,113.43000030517578
2019-07-02,113.62999725341797
2019-07-03,113.94000244140625
2019-07-05,113.3499984741211
2019-07-08,113.19000244140625
2019-07-09,112.91999816894531
2019-07-10,113.0999984741211
2019-07-11,112.7699966430664
2019-07-12,113.0
2019-07-15,113.2300033569336
2019-07-16,113.16999816894531
2019-07-17,113.30000305175781
2019-07-18,113.51000213623047
2019-07-19,113.33999633789062
2019-07-22,113.73999786376953
2019-07-23,114.08999633789062
2019-07-24,114.3499984741211
2019-07-25,114.18000030517578
2019-07-26,114.12000274658203
2019-07-29,114.11000061035156
2019-07-30,113.91999816894531
2019-07-31,113.68000030517578
2019-08-01,113.75
2019-08-02,113.68000030517578
2019-08-05,112.55999755859375
2019-08-06,113.3499984741211
2019-08-07,113.91999816894531
2019-08-08,114.48999786376953
2019-08-09,114.43000030517578
2019-08-12,113.2300033569336
2019-08-13,113.06999969482422
2019-08-14,112.91999816894531
2019-08-15,113.37000274658203
2019-08-16,114.0199966430664
2019-08-19,113.55999755859375
2019-08-20,113.58999633789062
2019-08-21,113.91999816894531
2019-08-22,113.9800033569336
2019-08-23,114.02999877929688
2019-08-26,113.93000030517578
2019-08-27,114.25
2019-08-28,114.37999725341797
2019-08-29,114.63999938964844
2019-08-30,115.0199966430664
2019-09-03,114.87000274658203
2019-09-04,115.58999633789062
2019-09-05,114.97000122070312
2019-09-06,115.37999725341797
2019-09-09,114.43000030517578
2019-09-10,113.58000183105469
2019-09-11,113.69999694824219
2019-09-12,113.91999816894531
2019-09-13,112.61000061035156
2019-09-16,113.08999633789062
2019-09-17,113.44999694824219
2019-09-18,113.45999908447266
2019-09-19,113.95999908447266
2019-09-20,114.47000122070312
2019-09-23,114.20999908447266
2019-09-24,113.4800033569336
2019-09-25,113.1500015258789
2019-09-26,113.37999725341797
2019-09-27,113.2300033569336
2019-09-30,113.3499984741211
2019-10-01,112.41000366210938
2019-10-02,112.38999938964844
2019-10-03,112.93000030517578
2019-10-04,113.91999816894531
2019-10-07,113.27999877929688
2019-10-08,113.16999816894531
2019-10-09,113.18000030517578
2019-10-10,112.98999786376953
2019-10-11,112.91000366210938
2019-10-14,112.95999908447266
2019-10-15,113.19999694824219
2019-10-16,113.0199966430664
2019-10-17,113.18000030517578
2019-10-18,113.27999877929688
2019-10-21,112.87000274658203
2019-10-22,113.27999877929688
2019-10-23,113.4800033569336
2019-10-24,113.4800033569336
2019-10-25,113.44999694824219
2019-10-28,113.2699966430664
2019-10-29,112.97000122070312
2019-10-30,113.08999633789062
2019-10-31,113.5999984741211
2019-11-01,113.5999984741211
2019-11-04,113.36000061035156
2019-11-05,112.54000091552734
2019-11-06,112.58999633789062
2019-11-07,112.19999694824219
2019-11-08,112.36000061035156
2019-11-11,112.2699966430664
2019-11-12,112.04000091552734
2019-11-13,111.87000274658203
2019-11-14,112.45999908447266
2019-11-15,112.55000305175781
2019-11-18,112.0199966430664
2019-11-19,111.7699966430664
2019-11-20,111.95999908447266
2019-11-21,111.97000122070312
2019-11-22,112.2699966430664
2019-11-25,112.26000213623047
2019-11-26,112.55999755859375
2019-11-27,112.4000015258789
2019-11-29,112.12000274658203
2019-12-02,111.26000213623047
2019-12-03,111.4800033569336
2019-12-04,111.73999786376953
2019-12-05,112.06999969482422
2019-12-06,112.30000305175781
2019-12-09,112.5999984741211
2019-12-10,112.5999984741211
2019-12-11,113.3499984741211
2019-12-12,113.36000061035156
2019-12-13,113.77999877929688
2019-12-16,113.8499984741211
2019-12-17,114.2699966430664
2019-12-18,114.48999786376953
2019-12-19,113.66000366210938
2019-12-20,113.94000244140625
2019-12-23,114.06999969482422
2019-12-24,114.2699966430664
2019-12-26,114.43000030517578
2019-12-27,114.73999786376953
2019-12-30,114.55000305175781
2019-12-31,114.55999755859375
2020-01-02,114.69999694824219
2020-01-03,114.41000366210938
2020-01-06,114.18000030517578
2020-01-07,114.36000061035156
2020-01-08,114.66000366210938
2020-01-09,114.58000183105469
2020-01-10,114.5999984741211
2020-01-13,114.70999908447266
2020-01-14,114.68000030517578
2020-01-15,115.11000061035156
2020-01-16,115.3499984741211
2020-01-17,115.20999908447266
2020-01-21,115.11000061035156
2020-01-22,115.19999694824219
2020-01-23,114.93000030517578
2020-01-24,114.77999877929688
2020-01-27,114.63999938964844
2020-01-28,115.18000030517578
2020-01-29,115.70999908447266
2020-01-30,115.62999725341797
2020-01-31,115.9800033569336
2020-02-03,115.54000091552734
2020-02-04,115.4000015258789
2020-02-05,115.44000244140625
2020-02-06,115.72000122070312
2020-02-07,115.72000122070312
2020-02-10,115.73999786376953
2020-02-11,115.69000244140625
2020-02-12,115.86000061035156
2020-02-13,115.88999938964844
2020-02-14,116.3499984741211
2020-02-18,116.44999694824219
2020-02-19,116.68000030517578
2020-02-20,116.75
2020-02-21,117.01000213623047
2020-02-24,116.5
2020-02-25,115.77999877929688
2020-02-26,115.72000122070312
2020-02-27,114.27999877929688
2020-02-28,114.12000274658203
2020-03-02,114.62000274658203
2020-03-03,115.94999694824219
2020-03-04,116.80999755859375
2020-03-05,115.77999877929688
2020-03-06,115.30000305175781
2020-03-09,105.95999908447266
2020-03-10,107.19000244140625
2020-03-11,102.33999633789062
2020-03-12,97.30000305175781
2020-03-13,100.05999755859375
2020-03-16,95.44000244140625
2020-03-17,94.51000213623047
2020-03-18,85.80000305175781
2020-03-19,87.9800033569336
2020-03-20,91.08999633789062
2020-03-23,91.3499984741211
2020-03-24,94.19999694824219
2020-03-25,97.9800033569336
2020-03-26,99.5999984741211
2020-03-27,97.55000305175781
2020-03-30,97.41999816894531
2020-03-31,96.68000030517578
2020-04-01,93.8499984741211
2020-04-02,95.7699966430664
2020-04-03,95.5999984741211
2020-04-06,97.52999877929688
2020-04-07,98.08999633789062
2020-04-08,98.51000213623047
2020-04-09,101.3499984741211
2020-04-13,101.1500015258789
2020-04-14,101.81999969482422
2020-04-15,99.80000305175781
2020-04-16,99.1500015258789
2020-04-17,99.8499984741211
2020-04-20,99.22000122070312
2020-04-21,97.83000183105469
2020-04-22,97.91000366210938
2020-04-23,98.37999725341797
2020-04-24,97.94999694824219
2020-04-27,97.77999877929688
2020-04-28,98.73999786376953
2020-04-29,100.31999969482422
2020-04-30,100.5
2020-05-01,99.69000244140625
2020-05-04,99.69000244140625
2020-05-05,100.77999877929688
2020-05-06,100.33000183105469
2020-05-07,101.12999725341797
2020-05-08,101.6500015258789
2020-05-11,102.20999908447266
2020-05-12,102.0199966430664
2020-05-13,101.41000366210938
2020-05-14,101.87999725341797
2020-05-15,102.16000366210938
2020-05-18,103.94000244140625
2020-05-19,104.0199966430664
2020-05-20,106.0199966430664
2020-05-21,105.98999786376953
2020-05-22,105.51000213623047
2020-05-26,106.16000366210938
2020-05-27,106.33999633789062
2020-05-28,106.04000091552734
2020-05-29,106.4000015258789
2020-06-01,106.58000183105469
2020-06-02,107.61000061035156
2020-06-03,108.08999633789062
2020-06-04,107.58000183105469
2020-06-05,108.45999908447266
2020-06-08,109.2300033569336
2020-06-09,108.94000244140625
2020-06-10,108.94999694824219
2020-06-11,106.44999694824219
2020-06-12,107.69000244140625
2020-06-15,108.26000213623047
2020-06-16,108.7699966430664
2020-06-17,108.62000274658203
2020-06-18,108.5
2020-06-19,108.73999786376953
2020-06-22,108.93000030517578
2020-06-23,109.1500015258789
2020-06-24,108.80999755859375
2020-06-25,108.87999725341797
2020-06-26,108.66000366210938
2020-06-29,108.80000305175781
2020-06-30,109.22000122070312
2020-07-01,109.13999938964844
2020-07-02,109.72000122070312
2020-07-06,110.4000015258789
2020-07-07,109.77999877929688
2020-07-08,110.25
2020-07-09,109.7699966430664
2020-07-10,109.76000213623047
2020-07-13,109.54000091552734
2020-07-14,109.80000305175781
2020-07-15,110.25
2020-07-16,110.44999694824219
2020-07-17,110.69999694824219
2020-07-20,111.44000244140625
2020-07-21,112.04000091552734
2020-07-22,112.36000061035156
2020-07-23,112.30999755859375
2020-07-24,112.38999938964844
2020-07-27,112.58000183105469
2020-07-28,112.19999694824219
2020-07-29,112.86000061035156
2020-07-30,112.83000183105469
2020-07-31,113.08999633789062
2020-08-03,113.18000030517578
2020-08-04,113.76000213623047
2020-08-05,114.12000274658203
2020-08-06,114.41000366210938
2020-08-07,114.16999816894531
2020-08-10,114.33999633789062
2020-08-11,114.22000122070312
2020-08-12,114.08999633789062
2020-08-13,113.83000183105469
2020-08-14,113.31999969482422
2020-08-17,113.44999694824219
2020-08-18,113.30000305175781
2020-08-19,113.04000091552734
2020-08-20,113.30000305175781
2020-08-21,113.66000366210938
2020-08-24,113.88999938964844
2020-08-25,113.33000183105469
2020-08-26,113.06999969482422
2020-08-27,112.54000091552734
2020-08-28,113.58999633789062
2020-08-31,113.58000183105469
2020-09-01,114.01000213623047
2020-09-02,114.4800033569336
2020-09-03,113.9000015258789
2020-09-04,113.41000366210938
2020-09-08,112.95999908447266
2020-09-09,113.52999877929688
2020-09-10,113.20999908447266
2020-09-11,113.25
2020-09-14,113.36000061035156
2020-09-15,113.55000305175781
2020-09-16,113.27999877929688
2020-09-17,112.80999755859375
2020-09-18,112.29000091552734
2020-09-21,111.19000244140625
2020-09-22,110.95999908447266
2020-09-23,109.52999877929688
2020-09-24,109.81999969482422
2020-09-25,110.3499984741211
2020-09-28,110.5999984741211
2020-09-29,110.3499984741211
2020-09-30,110.88999938964844
2020-10-01,110.7300033569336
2020-10-02,110.33999633789062
2020-10-05,110.7699966430664
2020-10-06,110.8499984741211
2020-10-07,111.08999633789062
2020-10-08,112.16999816894531
2020-10-09,112.44000244140625
2020-10-12,112.7300033569336
2020-10-13,112.44999694824219
2020-10-14,112.41000366210938
2020-10-15,111.95999908447266
2020-10-16,112.12999725341797
2020-10-19,111.4800033569336
2020-10-20,111.54000091552734
2020-10-21,110.97000122070312
2020-10-22,110.44999694824219
2020-10-23,110.97000122070312
2020-10-26,110.56999969482422
2020-10-27,111.2300033569336
2020-10-28,110.27999877929688
2020-10-29,110.31999969482422
2020-10-30,110.0199966430664
2020-11-02,109.80000305175781
2020-11-03,110.69000244140625
2020-11-04,112.83000183105469
2020-11-05,113.26000213623047
2020-11-06,112.76000213623047
2020-11-09,113.30000305175781
2020-11-10,113.18000030517578
2020-11-11,113.61000061035156
2020-11-12,113.38999938964844
2020-11-13,113.83000183105469
2020-11-16,114.08000183105469
2020-11-17,113.87999725341797
2020-11-18,113.77999877929688
2020-11-19,114.04000091552734
2020-11-20,114.12000274658203
2020-11-23,114.02999877929688
2020-11-24,114.19000244140625
2020-11-25,114.0999984741211
2020-11-27,114.47000122070312
2020-11-30,114.25
2020-12-01,114.13999938964844
2020-12-02,114.19999694824219
2020-12-03,114.68000030517578
2020-12-04,114.77999877929688
2020-12-07,114.76000213623047
2020-12-08,114.56999969482422
2020-12-09,114.29000091552734
2020-12-10,114.86000061035156
2020-12-11,114.91999816894531
2020-12-14,114.91999816894531
2020-12-15,115.30999755859375
2020-12-16,115.38999938964844
2020-12-17,115.37000274658203
2020-12-18,115.22000122070312
2020-12-21,114.88999938964844
2020-12-22,115.02999877929688
2020-12-23,115.19999694824219
2020-12-24,115.48999786376953
2020-12-28,115.5199966430664
2020-12-29,115.69000244140625
2020-12-30,115.83999633789062
2020-12-31,115.91000366210938
2021-01-04,115.2699966430664
2021-01-05,115.3499984741211
2021-01-06,114.5199966430664
2021-01-07,114.4800033569336
2021-01-08,114.54000091552734
2021-01-11,113.63999938964844
2021-01-12,113.0999984741211
2021-01-13,113.62999725341797
2021-01-14,113.30000305175781
2021-01-15,113.43000030517578
2021-01-19,113.58999633789062
2021-01-20,113.72000122070312
2021-01-21,113.80000305175781
2021-01-22,113.8499984741211
2021-01-25,114.30000305175781
2021-01-26,114.1500015258789
2021-01-27,113.62000274658203
2021-01-28,113.86000061035156
2021-01-29,113.8499984741211
2021-02-01,114.05000305175781
2021-02-02,114.05000305175781
2021-02-03,113.76000213623047
2021-02-04,114.08999633789062
2021-02-05,114.22000122070312
2021-02-08,114.22000122070312
2021-02-09,113.80999755859375
2021-02-10,114.04000091552734
2021-02-11,114.11000061035156
2021-02-12,113.4800033569336
2021-02-16,112.08999633789062
2021-02-17,112.70999908447266
2021-02-18,112.58999633789062
2021-02-19,111.98999786376953
2021-02-22,111.2300033569336
2021-02-23,111.36000061035156
2021-02-24,111.52999877929688
2021-02-25,109.54000091552734
2021-02-26,110.02999877929688
2021-03-01,110.29000091552734
2021-03-02,110.22000122070312
2021-03-03,109.55999755859375
2021-03-04,108.62000274658203
2021-03-05,108.5999984741211
2021-03-08,106.72000122070312
2021-03-09,107.9800033569336
2021-03-10,109.02999877929688
2021-03-11,109.83999633789062
2021-03-12,108.45999908447266
2021-03-15,109.16999816894531
2021-03-16,109.55000305175781
2021-03-17,110.47000122070312
2021-03-18,108.97000122070312
2021-03-19,109.29000091552734
2021-03-22,109.52999877929688
2021-03-23,109.13999938964844
2021-03-24,109.37999725341797
2021-03-25,109.22000122070312
2021-03-26,109.26000213623047
2021-03-29,108.69000244140625
2021-03-30,108.73999786376953
2021-03-31,108.87999725341797
2021-04-01,109.38999938964844
2021-04-05,109.26000213623047
2021-04-06,109.62999725341797
2021-04-07,109.25
2021-04-08,109.87999725341797
2021-04-09,109.58000183105469
2021-04-12,109.76000213623047
2021-04-13,110.33999633789062
2021-04-14,110.23999786376953
2021-04-15,111.58000183105469
2021-04-16,111.22000122070312
2021-04-19,111.13999938964844
2021-04-20,110.86000061035156
2021-04-21,111.06999969482422
2021-04-22,111.23999786376953
2021-04-23,111.43000030517578
2021-04-26,110.91999816894531
2021-04-27,110.31999969482422
2021-04-28,110.69000244140625
2021-04-29,110.81999969482422
2021-04-30,111.13999938964844
2021-05-03,110.63999938964844
2021-05-04,110.73999786376953
2021-05-05,110.88999938964844
2021-05-06,111.0999984741211
2021-05-07,111.5999984741211
2021-05-10,111.3499984741211
2021-05-11,111.08999633789062
2021-05-12,110.08000183105469
2021-05-13,110.6500015258789
2021-05-14,111.2300033569336
