,COHU
2014-04-01,10.84000015258789
2014-04-02,11.0
2014-04-03,10.819999694824219
2014-04-04,10.399999618530273
2014-04-07,10.430000305175781
2014-04-08,10.529999732971191
2014-04-09,10.720000267028809
2014-04-10,10.5
2014-04-11,10.5
2014-04-14,10.449999809265137
2014-04-15,10.350000381469727
2014-04-16,10.220000267028809
2014-04-17,10.140000343322754
2014-04-21,10.229999542236328
2014-04-22,10.399999618530273
2014-04-23,10.25
2014-04-24,10.420000076293945
2014-04-25,10.039999961853027
2014-04-28,10.050000190734863
2014-04-29,9.979999542236328
2014-04-30,10.300000190734863
2014-05-01,10.350000381469727
2014-05-02,10.5
2014-05-05,10.3100004196167
2014-05-06,10.109999656677246
2014-05-07,10.109999656677246
2014-05-08,9.960000038146973
2014-05-09,9.899999618530273
2014-05-12,10.180000305175781
2014-05-13,10.199999809265137
2014-05-14,10.279999732971191
2014-05-15,10.3100004196167
2014-05-16,10.34000015258789
2014-05-19,10.640000343322754
2014-05-20,10.369999885559082
2014-05-21,10.279999732971191
2014-05-22,10.239999771118164
2014-05-23,10.510000228881836
2014-05-27,10.899999618530273
2014-05-28,10.819999694824219
2014-05-29,10.829999923706055
2014-05-30,10.760000228881836
2014-06-02,10.430000305175781
2014-06-03,10.229999542236328
2014-06-04,10.300000190734863
2014-06-05,10.75
2014-06-06,10.970000267028809
2014-06-09,11.1899995803833
2014-06-10,11.25
2014-06-11,11.180000305175781
2014-06-12,11.0
2014-06-13,11.09000015258789
2014-06-16,11.079999923706055
2014-06-17,11.140000343322754
2014-06-18,11.100000381469727
2014-06-19,10.880000114440918
2014-06-20,10.789999961853027
2014-06-23,10.710000038146973
2014-06-24,10.619999885559082
2014-06-25,10.699999809265137
2014-06-26,10.5600004196167
2014-06-27,10.649999618530273
2014-06-30,10.699999809265137
2014-07-01,10.760000228881836
2014-07-02,10.819999694824219
2014-07-03,10.960000038146973
2014-07-07,10.850000381469727
2014-07-08,10.619999885559082
2014-07-09,10.739999771118164
2014-07-10,10.550000190734863
2014-07-11,10.460000038146973
2014-07-14,10.369999885559082
2014-07-15,10.210000038146973
2014-07-16,10.229999542236328
2014-07-17,10.149999618530273
2014-07-18,10.479999542236328
2014-07-21,10.5
2014-07-22,10.739999771118164
2014-07-23,10.890000343322754
2014-07-24,10.779999732971191
2014-07-25,10.550000190734863
2014-07-28,10.59000015258789
2014-07-29,10.619999885559082
2014-07-30,10.899999618530273
2014-07-31,11.149999618530273
2014-08-01,11.779999732971191
2014-08-04,12.0
2014-08-05,12.170000076293945
2014-08-06,12.5
2014-08-07,12.75
2014-08-08,12.8100004196167
2014-08-11,12.579999923706055
2014-08-12,12.220000267028809
2014-08-13,12.350000381469727
2014-08-14,12.399999618530273
2014-08-15,12.369999885559082
2014-08-18,12.489999771118164
2014-08-19,12.470000267028809
2014-08-20,12.399999618530273
2014-08-21,12.5
2014-08-22,12.520000457763672
2014-08-25,12.449999809265137
2014-08-26,12.489999771118164
2014-08-27,12.479999542236328
2014-08-28,12.34000015258789
2014-08-29,12.300000190734863
2014-09-02,12.600000381469727
2014-09-03,12.25
2014-09-04,12.1899995803833
2014-09-05,12.239999771118164
2014-09-08,12.529999732971191
2014-09-09,12.369999885559082
2014-09-10,12.329999923706055
2014-09-11,12.579999923706055
2014-09-12,12.380000114440918
2014-09-15,12.319999694824219
2014-09-16,12.3100004196167
2014-09-17,12.289999961853027
2014-09-18,12.25
2014-09-19,11.989999771118164
2014-09-22,12.1899995803833
2014-09-23,11.899999618530273
2014-09-24,12.119999885559082
2014-09-25,11.979999542236328
2014-09-26,12.260000228881836
2014-09-29,12.050000190734863
2014-09-30,11.970000267028809
2014-10-01,11.84000015258789
2014-10-02,12.25
2014-10-03,12.350000381469727
2014-10-06,11.90999984741211
2014-10-07,11.5600004196167
2014-10-08,11.65999984741211
2014-10-09,10.880000114440918
2014-10-10,10.109999656677246
2014-10-13,10.239999771118164
2014-10-14,10.359999656677246
2014-10-15,10.529999732971191
2014-10-16,10.819999694824219
2014-10-17,10.609999656677246
2014-10-20,10.6899995803833
2014-10-21,10.84000015258789
2014-10-22,10.640000343322754
2014-10-23,10.949999809265137
2014-10-24,10.720000267028809
2014-10-27,10.529999732971191
2014-10-28,11.1899995803833
2014-10-29,10.899999618530273
2014-10-30,11.119999885559082
2014-10-31,10.199999809265137
2014-11-03,10.569999694824219
2014-11-04,10.720000267028809
2014-11-05,11.229999542236328
2014-11-06,11.329999923706055
2014-11-07,11.300000190734863
2014-11-10,11.489999771118164
2014-11-11,11.539999961853027
2014-11-12,11.729999542236328
2014-11-13,11.520000457763672
2014-11-14,11.640000343322754
2014-11-17,11.619999885559082
2014-11-18,11.779999732971191
2014-11-19,11.399999618530273
2014-11-20,11.5
2014-11-21,11.449999809265137
2014-11-24,11.470000267028809
2014-11-25,11.520000457763672
2014-11-26,11.59000015258789
2014-11-28,11.449999809265137
2014-12-01,11.300000190734863
2014-12-02,11.529999732971191
2014-12-03,11.539999961853027
2014-12-04,11.470000267028809
2014-12-05,11.8100004196167
2014-12-08,11.5
2014-12-09,12.09000015258789
2014-12-10,11.640000343322754
2014-12-11,11.529999732971191
2014-12-12,11.329999923706055
2014-12-15,10.979999542236328
2014-12-16,11.350000381469727
2014-12-17,11.829999923706055
2014-12-18,11.890000343322754
2014-12-19,11.880000114440918
2014-12-22,12.09000015258789
2014-12-23,11.960000038146973
2014-12-24,11.920000076293945
2014-12-26,11.979999542236328
2014-12-29,12.0
2014-12-30,11.979999542236328
2014-12-31,11.899999618530273
2015-01-02,11.899999618530273
2015-01-05,11.979999542236328
2015-01-06,11.430000305175781
2015-01-07,11.600000381469727
2015-01-08,11.850000381469727
2015-01-09,11.770000457763672
2015-01-12,11.380000114440918
2015-01-13,11.449999809265137
2015-01-14,11.479999542236328
2015-01-15,11.329999923706055
2015-01-16,11.720000267028809
2015-01-20,11.649999618530273
2015-01-21,11.380000114440918
2015-01-22,11.510000228881836
2015-01-23,11.5
2015-01-26,11.760000228881836
2015-01-27,11.670000076293945
2015-01-28,11.520000457763672
2015-01-29,11.65999984741211
2015-01-30,11.329999923706055
2015-02-02,11.479999542236328
2015-02-03,11.609999656677246
2015-02-04,11.520000457763672
2015-02-05,11.640000343322754
2015-02-06,11.649999618530273
2015-02-09,11.359999656677246
2015-02-10,11.520000457763672
2015-02-11,11.420000076293945
2015-02-12,11.449999809265137
2015-02-13,11.569999694824219
2015-02-17,11.619999885559082
2015-02-18,11.470000267028809
2015-02-19,11.5600004196167
2015-02-20,11.0600004196167
2015-02-23,10.489999771118164
2015-02-24,10.65999984741211
2015-02-25,10.829999923706055
2015-02-26,10.880000114440918
2015-02-27,10.890000343322754
2015-03-02,11.180000305175781
2015-03-03,11.010000228881836
2015-03-04,11.050000190734863
2015-03-05,11.199999809265137
2015-03-06,10.8100004196167
2015-03-09,10.979999542236328
2015-03-10,10.989999771118164
2015-03-11,11.050000190734863
2015-03-12,11.140000343322754
2015-03-13,11.119999885559082
2015-03-16,11.069999694824219
2015-03-17,11.199999809265137
2015-03-18,11.199999809265137
2015-03-19,11.180000305175781
2015-03-20,11.319999694824219
2015-03-23,11.430000305175781
2015-03-24,11.369999885559082
2015-03-25,10.800000190734863
2015-03-26,10.9399995803833
2015-03-27,11.0
2015-03-30,11.100000381469727
2015-03-31,10.9399995803833
2015-04-01,11.130000114440918
2015-04-02,10.979999542236328
2015-04-06,11.239999771118164
2015-04-07,11.239999771118164
2015-04-08,11.279999732971191
2015-04-09,11.199999809265137
2015-04-10,11.369999885559082
2015-04-13,11.229999542236328
2015-04-14,11.039999961853027
2015-04-15,11.0
2015-04-16,10.920000076293945
2015-04-17,10.630000114440918
2015-04-20,10.729999542236328
2015-04-21,10.729999542236328
2015-04-22,10.710000038146973
2015-04-23,10.649999618530273
2015-04-24,10.5600004196167
2015-04-27,10.5600004196167
2015-04-28,10.739999771118164
2015-04-29,10.460000038146973
2015-04-30,10.470000267028809
2015-05-01,11.010000228881836
2015-05-04,11.260000228881836
2015-05-05,11.270000457763672
2015-05-06,11.270000457763672
2015-05-07,11.380000114440918
2015-05-08,11.449999809265137
2015-05-11,11.4399995803833
2015-05-12,11.600000381469727
2015-05-13,11.9399995803833
2015-05-14,12.149999618530273
2015-05-15,11.9399995803833
2015-05-18,12.239999771118164
2015-05-19,12.359999656677246
2015-05-20,12.619999885559082
2015-05-21,12.489999771118164
2015-05-22,12.479999542236328
2015-05-26,12.489999771118164
2015-05-27,12.880000114440918
2015-05-28,12.970000267028809
2015-05-29,13.40999984741211
2015-06-01,13.449999809265137
2015-06-02,13.479999542236328
2015-06-03,13.739999771118164
2015-06-04,13.770000457763672
2015-06-05,12.90999984741211
2015-06-08,12.800000190734863
2015-06-09,12.760000228881836
2015-06-10,13.140000343322754
2015-06-11,13.050000190734863
2015-06-12,13.100000381469727
2015-06-15,12.970000267028809
2015-06-16,12.890000343322754
2015-06-17,12.670000076293945
2015-06-18,12.920000076293945
2015-06-19,12.789999961853027
2015-06-22,13.34000015258789
2015-06-23,13.4399995803833
2015-06-24,13.149999618530273
2015-06-25,13.199999809265137
2015-06-26,13.1899995803833
2015-06-29,13.140000343322754
2015-06-30,13.229999542236328
2015-07-01,13.180000305175781
2015-07-02,12.920000076293945
2015-07-06,13.069999694824219
2015-07-07,12.859999656677246
2015-07-08,12.670000076293945
2015-07-09,12.359999656677246
2015-07-10,12.710000038146973
2015-07-13,12.619999885559082
2015-07-14,12.619999885559082
2015-07-15,12.529999732971191
2015-07-16,12.609999656677246
2015-07-17,12.510000228881836
2015-07-20,12.329999923706055
2015-07-21,12.34000015258789
2015-07-22,12.130000114440918
2015-07-23,12.319999694824219
2015-07-24,12.15999984741211
2015-07-27,12.050000190734863
2015-07-28,12.149999618530273
2015-07-29,11.979999542236328
2015-07-30,12.0
2015-07-31,9.90999984741211
2015-08-03,9.359999656677246
2015-08-04,9.420000076293945
2015-08-05,9.600000381469727
2015-08-06,9.59000015258789
2015-08-07,9.600000381469727
2015-08-10,9.760000228881836
2015-08-11,9.430000305175781
2015-08-12,9.460000038146973
2015-08-13,9.3100004196167
2015-08-14,9.520000457763672
2015-08-17,9.449999809265137
2015-08-18,9.3100004196167
2015-08-19,9.579999923706055
2015-08-20,9.670000076293945
2015-08-21,9.890000343322754
2015-08-24,9.460000038146973
2015-08-25,9.369999885559082
2015-08-26,9.25
2015-08-27,9.430000305175781
2015-08-28,9.649999618530273
2015-08-31,9.699999809265137
2015-09-01,9.359999656677246
2015-09-02,9.569999694824219
2015-09-03,9.640000343322754
2015-09-04,9.489999771118164
2015-09-08,9.529999732971191
2015-09-09,9.630000114440918
2015-09-10,9.479999542236328
2015-09-11,9.5
2015-09-14,9.4399995803833
2015-09-15,9.710000038146973
2015-09-16,9.680000305175781
2015-09-17,9.710000038146973
2015-09-18,9.5
2015-09-21,9.449999809265137
2015-09-22,9.430000305175781
2015-09-23,9.430000305175781
2015-09-24,9.710000038146973
2015-09-25,9.619999885559082
2015-09-28,9.479999542236328
2015-09-29,9.520000457763672
2015-09-30,9.859999656677246
2015-10-01,9.869999885559082
2015-10-02,9.569999694824219
2015-10-05,9.779999732971191
2015-10-06,10.100000381469727
2015-10-07,10.770000457763672
2015-10-08,10.729999542236328
2015-10-09,10.520000457763672
2015-10-12,10.350000381469727
2015-10-13,10.260000228881836
2015-10-14,10.65999984741211
2015-10-15,11.149999618530273
2015-10-16,11.079999923706055
2015-10-19,10.960000038146973
2015-10-20,10.960000038146973
2015-10-21,10.6899995803833
2015-10-22,10.720000267028809
2015-10-23,11.119999885559082
2015-10-26,11.09000015258789
2015-10-27,10.569999694824219
2015-10-28,11.289999961853027
2015-10-29,11.09000015258789
2015-10-30,12.59000015258789
2015-11-02,12.989999771118164
2015-11-03,13.180000305175781
2015-11-04,12.890000343322754
2015-11-05,12.899999618530273
2015-11-06,13.079999923706055
2015-11-09,12.90999984741211
2015-11-10,12.850000381469727
2015-11-11,12.859999656677246
2015-11-12,12.680000305175781
2015-11-13,12.800000190734863
2015-11-16,12.59000015258789
2015-11-17,12.380000114440918
2015-11-18,12.350000381469727
2015-11-19,12.569999694824219
2015-11-20,13.029999732971191
2015-11-23,13.0
2015-11-24,12.960000038146973
2015-11-25,12.9399995803833
2015-11-27,12.960000038146973
2015-11-30,13.109999656677246
2015-12-01,13.199999809265137
2015-12-02,13.119999885559082
2015-12-03,13.050000190734863
2015-12-04,13.239999771118164
2015-12-07,13.079999923706055
2015-12-08,12.779999732971191
2015-12-09,12.770000457763672
2015-12-10,12.720000267028809
2015-12-11,12.649999618530273
2015-12-14,12.350000381469727
2015-12-15,12.539999961853027
2015-12-16,12.880000114440918
2015-12-17,12.649999618530273
2015-12-18,12.6899995803833
2015-12-21,12.779999732971191
2015-12-22,12.899999618530273
2015-12-23,12.760000228881836
2015-12-24,12.930000305175781
2015-12-28,12.800000190734863
2015-12-29,12.760000228881836
2015-12-30,12.680000305175781
2015-12-31,12.069999694824219
2016-01-04,11.430000305175781
2016-01-05,11.510000228881836
2016-01-06,11.510000228881836
2016-01-07,11.300000190734863
2016-01-08,11.1899995803833
2016-01-11,11.520000457763672
2016-01-12,11.640000343322754
2016-01-13,11.079999923706055
2016-01-14,11.420000076293945
2016-01-15,11.369999885559082
2016-01-19,11.25
2016-01-20,11.550000190734863
2016-01-21,11.479999542236328
2016-01-22,11.739999771118164
2016-01-25,11.449999809265137
2016-01-26,11.760000228881836
2016-01-27,11.6899995803833
2016-01-28,11.760000228881836
2016-01-29,12.109999656677246
2016-02-01,12.1899995803833
2016-02-02,11.789999961853027
2016-02-03,11.680000305175781
2016-02-04,11.869999885559082
2016-02-05,11.329999923706055
2016-02-08,11.600000381469727
2016-02-09,11.569999694824219
2016-02-10,11.25
2016-02-11,11.270000457763672
2016-02-12,11.319999694824219
2016-02-16,12.010000228881836
2016-02-17,11.420000076293945
2016-02-18,11.720000267028809
2016-02-19,11.630000114440918
2016-02-22,11.9399995803833
2016-02-23,11.75
2016-02-24,11.970000267028809
2016-02-25,11.760000228881836
2016-02-26,11.640000343322754
2016-02-29,11.40999984741211
2016-03-01,11.789999961853027
2016-03-02,11.770000457763672
2016-03-03,12.0
2016-03-04,11.739999771118164
2016-03-07,11.65999984741211
2016-03-08,11.529999732971191
2016-03-09,11.6899995803833
2016-03-10,11.239999771118164
2016-03-11,11.479999542236328
2016-03-14,11.609999656677246
2016-03-15,11.329999923706055
2016-03-16,11.40999984741211
2016-03-17,11.619999885559082
2016-03-18,12.010000228881836
2016-03-21,12.130000114440918
2016-03-22,12.180000305175781
2016-03-23,11.640000343322754
2016-03-24,11.5
2016-03-28,11.59000015258789
2016-03-29,12.170000076293945
2016-03-30,12.109999656677246
2016-03-31,11.880000114440918
2016-04-01,12.020000457763672
2016-04-04,11.640000343322754
2016-04-05,11.380000114440918
2016-04-06,11.449999809265137
2016-04-07,11.220000267028809
2016-04-08,11.489999771118164
2016-04-11,11.279999732971191
2016-04-12,11.149999618530273
2016-04-13,11.399999618530273
2016-04-14,11.270000457763672
2016-04-15,11.100000381469727
2016-04-18,10.859999656677246
2016-04-19,11.380000114440918
2016-04-20,11.25
2016-04-21,11.3100004196167
2016-04-22,11.550000190734863
2016-04-25,11.180000305175781
2016-04-26,11.539999961853027
2016-04-27,11.6899995803833
2016-04-28,11.390000343322754
2016-04-29,11.5600004196167
2016-05-02,11.710000038146973
2016-05-03,11.300000190734863
2016-05-04,11.229999542236328
2016-05-05,11.25
2016-05-06,11.359999656677246
2016-05-09,11.260000228881836
2016-05-10,11.329999923706055
2016-05-11,11.25
2016-05-12,11.3100004196167
2016-05-13,11.25
2016-05-16,11.399999618530273
2016-05-17,11.0
2016-05-18,11.09000015258789
2016-05-19,10.970000267028809
2016-05-20,11.34000015258789
2016-05-23,11.470000267028809
2016-05-24,12.029999732971191
2016-05-25,11.84000015258789
2016-05-26,11.800000190734863
2016-05-27,11.9399995803833
2016-05-31,11.800000190734863
2016-06-01,11.960000038146973
2016-06-02,12.119999885559082
2016-06-03,12.119999885559082
2016-06-06,12.199999809265137
2016-06-07,12.109999656677246
2016-06-08,12.199999809265137
2016-06-09,12.25
2016-06-10,12.260000228881836
2016-06-13,12.1899995803833
2016-06-14,12.460000038146973
2016-06-15,12.020000457763672
2016-06-16,11.819999694824219
2016-06-17,11.279999732971191
2016-06-20,11.640000343322754
2016-06-21,11.59000015258789
2016-06-22,11.420000076293945
2016-06-23,11.510000228881836
2016-06-24,10.920000076293945
2016-06-27,10.510000228881836
2016-06-28,10.520000457763672
2016-06-29,10.479999542236328
2016-06-30,10.850000381469727
2016-07-01,10.710000038146973
2016-07-05,10.520000457763672
2016-07-06,10.470000267028809
2016-07-07,10.4399995803833
2016-07-08,11.399999618530273
2016-07-11,11.350000381469727
2016-07-12,11.600000381469727
2016-07-13,11.890000343322754
2016-07-14,11.739999771118164
2016-07-15,11.729999542236328
2016-07-18,11.680000305175781
2016-07-19,11.569999694824219
2016-07-20,11.619999885559082
2016-07-21,11.350000381469727
2016-07-22,11.279999732971191
2016-07-25,11.350000381469727
2016-07-26,11.350000381469727
2016-07-27,11.40999984741211
2016-07-28,11.119999885559082
2016-07-29,10.5600004196167
2016-08-01,10.619999885559082
2016-08-02,10.34000015258789
2016-08-03,10.40999984741211
2016-08-04,10.3100004196167
2016-08-05,10.680000305175781
2016-08-08,10.5
2016-08-09,10.510000228881836
2016-08-10,10.5
2016-08-11,10.539999961853027
2016-08-12,10.539999961853027
2016-08-15,10.640000343322754
2016-08-16,10.699999809265137
2016-08-17,10.680000305175781
2016-08-18,10.649999618530273
2016-08-19,10.529999732971191
2016-08-22,10.520000457763672
2016-08-23,10.739999771118164
2016-08-24,10.720000267028809
2016-08-25,10.850000381469727
2016-08-26,10.779999732971191
2016-08-29,10.770000457763672
2016-08-30,11.15999984741211
2016-08-31,10.869999885559082
2016-09-01,10.869999885559082
2016-09-02,11.239999771118164
2016-09-06,11.270000457763672
2016-09-07,11.270000457763672
2016-09-08,11.359999656677246
2016-09-09,10.9399995803833
2016-09-12,11.010000228881836
2016-09-13,10.899999618530273
2016-09-14,10.9399995803833
2016-09-15,11.0600004196167
2016-09-16,11.140000343322754
2016-09-19,11.300000190734863
2016-09-20,11.350000381469727
2016-09-21,11.550000190734863
2016-09-22,11.739999771118164
2016-09-23,11.550000190734863
2016-09-26,11.350000381469727
2016-09-27,11.649999618530273
2016-09-28,11.65999984741211
2016-09-29,11.539999961853027
2016-09-30,11.739999771118164
2016-10-03,11.489999771118164
2016-10-04,11.539999961853027
2016-10-05,11.609999656677246
2016-10-06,11.630000114440918
2016-10-07,11.520000457763672
2016-10-10,11.649999618530273
2016-10-11,11.390000343322754
2016-10-12,11.270000457763672
2016-10-13,10.979999542236328
2016-10-14,11.140000343322754
2016-10-17,10.899999618530273
2016-10-18,10.890000343322754
2016-10-19,10.979999542236328
2016-10-20,10.930000305175781
2016-10-21,10.819999694824219
2016-10-24,11.029999732971191
2016-10-25,10.899999618530273
2016-10-26,10.800000190734863
2016-10-27,10.869999885559082
2016-10-28,11.09000015258789
2016-10-31,11.1899995803833
2016-11-01,11.119999885559082
2016-11-02,10.960000038146973
2016-11-03,10.979999542236328
2016-11-04,10.970000267028809
2016-11-07,11.229999542236328
2016-11-08,11.180000305175781
2016-11-09,11.5
2016-11-10,11.529999732971191
2016-11-11,12.380000114440918
2016-11-14,12.100000381469727
2016-11-15,11.979999542236328
2016-11-16,11.819999694824219
2016-11-17,12.210000038146973
2016-11-18,12.420000076293945
2016-11-21,12.510000228881836
2016-11-22,12.899999618530273
2016-11-23,12.850000381469727
2016-11-25,12.8100004196167
2016-11-28,12.75
2016-11-29,12.65999984741211
2016-11-30,12.449999809265137
2016-12-01,12.140000343322754
2016-12-02,12.149999618530273
2016-12-05,12.3100004196167
2016-12-06,12.6899995803833
2016-12-07,12.720000267028809
2016-12-08,12.800000190734863
2016-12-09,13.170000076293945
2016-12-12,13.359999656677246
2016-12-13,13.699999809265137
2016-12-14,13.359999656677246
2016-12-15,13.569999694824219
2016-12-16,13.880000114440918
2016-12-19,13.630000114440918
2016-12-20,13.760000228881836
2016-12-21,13.75
2016-12-22,13.890000343322754
2016-12-23,14.119999885559082
2016-12-27,14.0600004196167
2016-12-28,14.09000015258789
2016-12-29,13.960000038146973
2016-12-30,13.899999618530273
2017-01-03,13.829999923706055
2017-01-04,13.90999984741211
2017-01-05,13.729999542236328
2017-01-06,13.460000038146973
2017-01-09,13.449999809265137
2017-01-10,13.489999771118164
2017-01-11,13.520000457763672
2017-01-12,13.350000381469727
2017-01-13,13.630000114440918
2017-01-17,13.350000381469727
2017-01-18,13.449999809265137
2017-01-19,13.170000076293945
2017-01-20,13.130000114440918
2017-01-23,13.079999923706055
2017-01-24,13.270000457763672
2017-01-25,13.529999732971191
2017-01-26,13.25
2017-01-27,13.390000343322754
2017-01-30,13.119999885559082
2017-01-31,13.199999809265137
2017-02-01,13.479999542236328
2017-02-02,13.130000114440918
2017-02-03,13.40999984741211
2017-02-06,13.029999732971191
2017-02-07,13.069999694824219
2017-02-08,12.9399995803833
2017-02-09,13.170000076293945
2017-02-10,13.1899995803833
2017-02-13,13.390000343322754
2017-02-14,13.260000228881836
2017-02-15,13.369999885559082
2017-02-16,13.640000343322754
2017-02-17,15.720000267028809
2017-02-21,16.020000457763672
2017-02-22,16.389999389648438
2017-02-23,16.329999923706055
2017-02-24,16.649999618530273
2017-02-27,17.1299991607666
2017-02-28,16.649999618530273
2017-03-01,16.90999984741211
2017-03-02,16.940000534057617
2017-03-03,16.969999313354492
2017-03-06,17.040000915527344
2017-03-07,17.0
2017-03-08,16.989999771118164
2017-03-09,17.100000381469727
2017-03-10,16.809999465942383
2017-03-13,17.100000381469727
2017-03-14,17.049999237060547
2017-03-15,17.489999771118164
2017-03-16,17.559999465942383
2017-03-17,17.700000762939453
2017-03-20,17.389999389648438
2017-03-21,16.940000534057617
2017-03-22,16.670000076293945
2017-03-23,17.100000381469727
2017-03-24,17.239999771118164
2017-03-27,18.040000915527344
2017-03-28,17.780000686645508
2017-03-29,17.93000030517578
2017-03-30,18.290000915527344
2017-03-31,18.459999084472656
2017-04-03,18.079999923706055
2017-04-04,18.100000381469727
2017-04-05,18.010000228881836
2017-04-06,18.100000381469727
2017-04-07,18.0
2017-04-10,18.329999923706055
2017-04-11,18.479999542236328
2017-04-12,18.100000381469727
2017-04-13,17.950000762939453
2017-04-17,17.940000534057617
2017-04-18,17.889999389648438
2017-04-19,18.3700008392334
2017-04-20,18.809999465942383
2017-04-21,18.920000076293945
2017-04-24,19.1299991607666
2017-04-25,19.540000915527344
2017-04-26,19.68000030517578
2017-04-27,21.270000457763672
2017-04-28,18.729999542236328
2017-05-01,20.40999984741211
2017-05-02,19.899999618530273
2017-05-03,19.239999771118164
2017-05-04,19.639999389648438
2017-05-05,19.0
2017-05-08,18.8799991607666
2017-05-09,19.020000457763672
2017-05-10,19.040000915527344
2017-05-11,18.850000381469727
2017-05-12,18.65999984741211
2017-05-15,18.65999984741211
2017-05-16,19.049999237060547
2017-05-17,18.06999969482422
2017-05-18,18.25
2017-05-19,18.049999237060547
2017-05-22,18.1299991607666
2017-05-23,18.229999542236328
2017-05-24,18.06999969482422
2017-05-25,18.15999984741211
2017-05-26,18.200000762939453
2017-05-30,18.110000610351562
2017-05-31,18.329999923706055
2017-06-01,18.809999465942383
2017-06-02,19.09000015258789
2017-06-05,18.989999771118164
2017-06-06,19.06999969482422
2017-06-07,19.25
2017-06-08,19.600000381469727
2017-06-09,18.979999542236328
2017-06-12,18.190000534057617
2017-06-13,18.25
2017-06-14,17.59000015258789
2017-06-15,17.239999771118164
2017-06-16,17.3700008392334
2017-06-19,17.329999923706055
2017-06-20,16.950000762939453
2017-06-21,16.6299991607666
2017-06-22,16.709999084472656
2017-06-23,16.75
2017-06-26,16.559999465942383
2017-06-27,16.399999618530273
2017-06-28,16.469999313354492
2017-06-29,16.0
2017-06-30,15.739999771118164
2017-07-03,15.779999732971191
2017-07-05,15.720000267028809
2017-07-06,15.6899995803833
2017-07-07,16.190000534057617
2017-07-10,16.31999969482422
2017-07-11,16.709999084472656
2017-07-12,17.469999313354492
2017-07-13,17.059999465942383
2017-07-14,18.010000228881836
2017-07-17,19.450000762939453
2017-07-18,19.469999313354492
2017-07-19,19.670000076293945
2017-07-20,19.579999923706055
2017-07-21,19.280000686645508
2017-07-24,19.459999084472656
2017-07-25,19.579999923706055
2017-07-26,19.75
2017-07-27,19.399999618530273
2017-07-28,19.190000534057617
2017-07-31,18.219999313354492
2017-08-01,18.040000915527344
2017-08-02,17.600000381469727
2017-08-03,17.510000228881836
2017-08-04,17.649999618530273
2017-08-07,17.84000015258789
2017-08-08,17.65999984741211
2017-08-09,17.770000457763672
2017-08-10,17.260000228881836
2017-08-11,17.43000030517578
2017-08-14,18.030000686645508
2017-08-15,17.899999618530273
2017-08-16,18.020000457763672
2017-08-17,17.520000457763672
2017-08-18,17.639999389648438
2017-08-21,17.3700008392334
2017-08-22,17.790000915527344
2017-08-23,17.489999771118164
2017-08-24,17.530000686645508
2017-08-25,17.530000686645508
2017-08-28,17.65999984741211
2017-08-29,17.780000686645508
2017-08-30,18.899999618530273
2017-08-31,18.760000228881836
2017-09-01,18.700000762939453
2017-09-05,18.760000228881836
2017-09-06,18.780000686645508
2017-09-07,18.889999389648438
2017-09-08,18.360000610351562
2017-09-11,19.079999923706055
2017-09-12,19.350000381469727
2017-09-13,19.540000915527344
2017-09-14,19.790000915527344
2017-09-15,20.030000686645508
2017-09-18,23.270000457763672
2017-09-19,23.200000762939453
2017-09-20,22.290000915527344
2017-09-21,22.270000457763672
2017-09-22,22.700000762939453
2017-09-25,22.489999771118164
2017-09-26,22.030000686645508
2017-09-27,23.149999618530273
2017-09-28,23.579999923706055
2017-09-29,23.84000015258789
2017-10-02,24.270000457763672
2017-10-03,24.020000457763672
2017-10-04,23.969999313354492
2017-10-05,23.579999923706055
2017-10-06,23.809999465942383
2017-10-09,24.010000228881836
2017-10-10,23.889999389648438
2017-10-11,24.190000534057617
2017-10-12,24.3799991607666
2017-10-13,24.5
2017-10-16,24.700000762939453
2017-10-17,24.700000762939453
2017-10-18,24.920000076293945
2017-10-19,24.670000076293945
2017-10-20,24.559999465942383
2017-10-23,25.06999969482422
2017-10-24,25.229999542236328
2017-10-25,24.950000762939453
2017-10-26,25.059999465942383
2017-10-27,25.15999984741211
2017-10-30,25.040000915527344
2017-10-31,25.799999237060547
2017-11-01,24.6200008392334
2017-11-02,25.979999542236328
2017-11-03,24.420000076293945
2017-11-06,24.920000076293945
2017-11-07,24.639999389648438
2017-11-08,25.110000610351562
2017-11-09,24.90999984741211
2017-11-10,24.84000015258789
2017-11-13,24.860000610351562
2017-11-14,24.670000076293945
2017-11-15,24.43000030517578
2017-11-16,24.81999969482422
2017-11-17,24.739999771118164
2017-11-20,24.979999542236328
2017-11-21,25.399999618530273
2017-11-22,24.8799991607666
2017-11-24,25.079999923706055
2017-11-27,24.549999237060547
2017-11-28,24.739999771118164
2017-11-29,23.200000762939453
2017-11-30,22.760000228881836
2017-12-01,21.989999771118164
2017-12-04,21.6200008392334
2017-12-05,21.780000686645508
2017-12-06,21.920000076293945
2017-12-07,22.399999618530273
2017-12-08,22.020000457763672
2017-12-11,22.1299991607666
2017-12-12,21.829999923706055
2017-12-13,22.030000686645508
2017-12-14,21.780000686645508
2017-12-15,22.739999771118164
2017-12-18,23.139999389648438
2017-12-19,23.0
2017-12-20,22.989999771118164
2017-12-21,22.3799991607666
2017-12-22,22.329999923706055
2017-12-26,21.989999771118164
2017-12-27,22.200000762939453
2017-12-28,22.09000015258789
2017-12-29,21.950000762939453
2018-01-02,22.56999969482422
