,CYRX
2021-04-19,50.5099983215332
2021-04-20,49.61000061035156
2021-04-21,52.189998626708984
2021-04-22,53.0099983215332
2021-04-23,54.88999938964844
2021-04-26,56.45000076293945
2021-04-27,56.06999969482422
2021-04-28,54.130001068115234
2021-04-29,55.939998626708984
2021-04-30,56.56999969482422
2021-05-03,56.5
2021-05-04,55.220001220703125
2021-05-05,61.599998474121094
2021-05-06,61.560001373291016
2021-05-07,63.029998779296875
2021-05-10,54.439998626708984
2021-05-11,56.56999969482422
2021-05-12,51.27000045776367
2021-05-13,50.31999969482422
2021-05-14,50.02000045776367
