,EFOI
1994-08-18,256.25
1994-08-19,268.75
1994-08-22,300.0
1994-08-23,306.25
1994-08-24,300.0
1994-08-25,293.75
1994-08-26,293.75
1994-08-29,293.75
1994-08-30,306.25
1994-08-31,293.75
1994-09-01,300.0
1994-09-02,293.75
1994-09-06,293.75
1994-09-07,275.0
1994-09-08,293.75
1994-09-09,281.25
1994-09-12,281.25
1994-09-13,275.0
1994-09-14,268.75
1994-09-15,281.25
1994-09-16,281.25
1994-09-19,287.5
1994-09-20,287.5
1994-09-21,268.75
1994-09-22,275.0
1994-09-23,275.0
1994-09-26,268.75
1994-09-27,275.0
1994-09-28,293.75
1994-09-29,325.0
1994-09-30,356.25
1994-10-03,337.5
1994-10-04,343.75
1994-10-05,343.75
1994-10-06,337.5
1994-10-07,343.75
1994-10-10,343.75
1994-10-11,337.5
1994-10-12,356.25
1994-10-13,337.5
1994-10-14,318.75
1994-10-17,325.0
1994-10-18,300.0
1994-10-19,300.0
1994-10-20,306.25
1994-10-21,318.75
1994-10-24,318.75
1994-10-25,306.25
1994-10-26,309.375
1994-10-27,287.5
1994-10-28,300.0
1994-10-31,287.5
1994-11-01,300.0
1994-11-02,275.0
1994-11-03,275.0
1994-11-04,293.75
1994-11-07,287.5
1994-11-08,293.75
1994-11-09,293.75
1994-11-10,293.75
1994-11-11,281.25
1994-11-14,312.5
1994-11-15,281.25
1994-11-16,281.25
1994-11-17,281.25
1994-11-18,293.75
1994-11-21,293.75
1994-11-22,256.25
1994-11-23,256.25
1994-11-25,256.25
1994-11-28,256.25
1994-11-29,262.5
1994-11-30,287.5
1994-12-01,268.75
1994-12-02,268.75
1994-12-05,275.0
1994-12-06,293.75
1994-12-07,293.75
1994-12-08,293.75
1994-12-09,293.75
1994-12-12,293.75
1994-12-13,287.5
1994-12-14,268.75
1994-12-15,287.5
1994-12-16,287.5
1994-12-19,293.75
1994-12-20,281.25
1994-12-21,281.25
1994-12-22,281.25
1994-12-23,293.75
1994-12-27,275.0
1994-12-28,275.0
1994-12-29,275.0
1994-12-30,287.5
1995-01-03,287.5
1995-01-04,287.5
1995-01-05,287.5
1995-01-06,287.5
1995-01-09,293.75
1995-01-10,287.5
1995-01-11,293.75
1995-01-12,293.75
1995-01-13,293.75
1995-01-16,293.75
1995-01-17,293.75
1995-01-18,281.25
1995-01-19,281.25
1995-01-20,293.75
1995-01-23,281.25
1995-01-24,268.75
1995-01-25,275.0
1995-01-26,275.0
1995-01-27,293.75
1995-01-30,293.75
1995-01-31,293.75
1995-02-01,293.75
1995-02-02,287.5
1995-02-03,293.75
1995-02-06,287.5
1995-02-07,287.5
1995-02-08,275.0
1995-02-09,275.0
1995-02-10,268.75
1995-02-13,293.75
1995-02-14,281.25
1995-02-15,300.0
1995-02-16,300.0
1995-02-17,293.75
1995-02-21,287.5
1995-02-22,296.875
1995-02-23,300.0
1995-02-24,293.75
1995-02-27,303.125
1995-02-28,300.0
1995-03-01,293.75
1995-03-02,293.75
1995-03-03,293.75
1995-03-06,287.5
1995-03-07,275.0
1995-03-08,262.5
1995-03-09,268.75
1995-03-10,268.75
1995-03-13,281.25
1995-03-14,281.25
1995-03-15,293.75
1995-03-16,287.5
1995-03-17,262.5
1995-03-20,275.0
1995-03-21,287.5
1995-03-22,300.0
1995-03-23,312.5
1995-03-24,287.5
1995-03-27,300.0
1995-03-28,306.25
1995-03-29,293.75
1995-03-30,281.25
1995-03-31,293.75
1995-04-03,281.25
1995-04-04,281.25
1995-04-05,281.25
1995-04-06,275.0
1995-04-07,287.5
1995-04-10,275.0
1995-04-11,275.0
1995-04-12,275.0
1995-04-13,300.0
1995-04-17,290.625
1995-04-18,281.25
1995-04-19,275.0
1995-04-20,275.0
1995-04-21,300.0
1995-04-24,300.0
1995-04-25,303.125
1995-04-26,293.75
1995-04-27,287.5
1995-04-28,275.0
1995-05-01,275.0
1995-05-02,293.75
1995-05-03,287.5
1995-05-04,287.5
1995-05-05,281.25
1995-05-08,287.5
1995-05-09,293.75
1995-05-10,281.25
1995-05-11,281.25
1995-05-12,275.0
1995-05-15,271.875
1995-05-16,268.75
1995-05-17,281.25
1995-05-18,275.0
1995-05-19,262.5
1995-05-22,262.5
1995-05-23,268.75
1995-05-24,268.75
1995-05-25,268.75
1995-05-26,262.5
1995-05-30,268.75
1995-05-31,268.75
1995-06-01,262.5
1995-06-02,275.0
1995-06-05,262.5
1995-06-06,262.5
1995-06-07,262.5
1995-06-08,262.5
1995-06-09,250.0
1995-06-12,250.0
1995-06-13,250.0
1995-06-14,237.5
1995-06-15,250.0
1995-06-16,237.5
1995-06-19,237.5
1995-06-20,262.5
1995-06-21,250.0
1995-06-22,262.5
1995-06-23,262.5
1995-06-26,262.5
1995-06-27,243.75
1995-06-28,237.5
1995-06-29,225.0
1995-06-30,218.75
1995-07-03,225.0
1995-07-05,225.0
1995-07-06,218.75
1995-07-07,206.25
1995-07-10,193.75
1995-07-11,200.0
1995-07-12,193.75
1995-07-13,203.125
1995-07-14,206.25
1995-07-17,200.0
1995-07-18,206.25
1995-07-19,206.25
1995-07-20,206.25
1995-07-21,206.25
1995-07-24,225.0
1995-07-25,212.5
1995-07-26,212.5
1995-07-27,225.0
1995-07-28,225.0
1995-07-31,225.0
1995-08-01,225.0
1995-08-02,225.0
1995-08-03,225.0
1995-08-04,243.75
1995-08-07,270.3125
1995-08-08,268.75
1995-08-09,262.5
1995-08-10,256.25
1995-08-11,250.0
1995-08-14,250.0
1995-08-15,250.0
1995-08-16,262.5
1995-08-17,256.25
1995-08-18,262.5
1995-08-21,262.5
1995-08-22,262.5
1995-08-23,262.5
1995-08-24,262.5
1995-08-25,256.25
1995-08-28,268.75
1995-08-29,275.0
1995-08-30,268.75
1995-08-31,268.75
1995-09-01,268.75
1995-09-05,287.5
1995-09-06,275.0
1995-09-07,275.0
1995-09-08,275.0
1995-09-11,275.0
1995-09-12,281.25
1995-09-13,300.0
1995-09-14,281.25
1995-09-15,275.0
1995-09-18,293.75
1995-09-19,293.75
1995-09-20,275.0
1995-09-21,268.75
1995-09-22,262.5
1995-09-25,265.625
1995-09-26,281.25
1995-09-27,250.0
1995-09-28,250.0
1995-09-29,256.25
1995-10-02,256.25
1995-10-03,256.25
1995-10-04,250.0
1995-10-05,250.0
1995-10-06,250.0
1995-10-09,253.125
1995-10-10,262.5
1995-10-11,262.5
1995-10-12,262.5
1995-10-13,250.0
1995-10-16,262.5
1995-10-17,250.0
1995-10-18,250.0
1995-10-19,256.25
1995-10-20,262.5
1995-10-23,262.5
1995-10-24,262.5
1995-10-25,275.0
1995-10-26,256.25
1995-10-27,256.25
1995-10-30,256.25
1995-10-31,256.25
1995-11-01,256.25
1995-11-02,256.25
1995-11-03,237.5
1995-11-06,237.5
1995-11-07,237.5
1995-11-08,237.5
1995-11-09,237.5
1995-11-10,250.0
1995-11-13,250.0
1995-11-14,250.0
1995-11-15,237.5
1995-11-16,237.5
1995-11-17,231.25
1995-11-20,231.25
1995-11-21,200.0
1995-11-22,203.125
1995-11-24,193.75
1995-11-27,193.75
1995-11-28,200.0
1995-11-29,193.75
1995-11-30,193.75
1995-12-01,200.0
1995-12-04,200.0
1995-12-05,200.0
1995-12-06,200.0
1995-12-07,206.25
1995-12-08,225.0
1995-12-11,218.75
1995-12-12,212.5
1995-12-13,212.5
1995-12-14,212.5
1995-12-15,212.5
1995-12-18,206.25
1995-12-19,200.0
1995-12-20,200.0
1995-12-21,187.5
1995-12-22,193.75
1995-12-26,206.25
1995-12-27,193.75
1995-12-28,206.25
1995-12-29,193.75
1996-01-02,206.25
1996-01-03,200.0
1996-01-04,200.0
1996-01-05,200.0
1996-01-08,218.75
1996-01-09,206.25
1996-01-10,210.9375
1996-01-11,225.0
1996-01-12,206.25
1996-01-15,210.9375
1996-01-16,206.25
1996-01-17,210.9375
1996-01-18,218.75
1996-01-19,206.25
1996-01-22,206.25
1996-01-23,225.0
1996-01-24,206.25
1996-01-25,200.0
1996-01-26,193.75
1996-01-29,200.0
1996-01-30,200.0
1996-01-31,196.875
1996-02-01,193.75
1996-02-02,193.75
1996-02-05,193.75
1996-02-06,193.75
1996-02-07,225.0
1996-02-08,200.0
1996-02-09,212.5
1996-02-12,212.5
1996-02-13,212.5
1996-02-14,225.0
1996-02-15,212.5
1996-02-16,212.5
1996-02-20,193.75
1996-02-21,190.625
1996-02-22,218.75
1996-02-23,225.0
1996-02-26,225.0
1996-02-27,225.0
1996-02-28,225.0
1996-02-29,212.5
1996-03-01,212.5
1996-03-04,212.5
1996-03-05,212.5
1996-03-06,231.25
1996-03-07,212.5
1996-03-08,212.5
1996-03-11,212.5
1996-03-12,212.5
1996-03-13,212.5
1996-03-14,212.5
1996-03-15,231.25
1996-03-18,231.25
1996-03-19,212.5
1996-03-20,212.5
1996-03-21,212.5
1996-03-22,212.5
1996-03-25,212.5
1996-03-26,225.0
1996-03-27,218.75
1996-03-28,218.75
1996-03-29,218.75
1996-04-01,206.25
1996-04-02,221.875
1996-04-03,212.5
1996-04-04,212.5
1996-04-08,212.5
1996-04-09,212.5
1996-04-10,212.5
1996-04-11,212.5
1996-04-12,231.25
1996-04-15,237.5
1996-04-16,237.5
1996-04-17,218.75
1996-04-18,218.75
1996-04-19,228.125
1996-04-22,225.0
1996-04-23,225.0
1996-04-24,225.0
1996-04-25,250.0
1996-04-26,243.75
1996-04-29,243.75
1996-04-30,225.0
1996-05-01,225.0
1996-05-02,250.0
1996-05-03,237.5
1996-05-06,237.5
1996-05-07,237.5
1996-05-08,225.0
1996-05-09,225.0
1996-05-10,225.0
1996-05-13,237.5
1996-05-14,250.0
1996-05-15,231.25
1996-05-16,243.75
1996-05-17,231.25
1996-05-20,234.375
1996-05-21,237.5
1996-05-22,256.25
1996-05-23,250.0
1996-05-24,237.5
1996-05-28,256.25
1996-05-29,256.25
1996-05-30,256.25
1996-05-31,243.75
1996-06-03,243.75
1996-06-04,256.25
1996-06-05,256.25
1996-06-06,237.5
1996-06-07,225.0
1996-06-10,262.5
1996-06-11,268.75
1996-06-12,300.0
1996-06-13,268.75
1996-06-14,268.75
1996-06-17,287.5
1996-06-18,262.5
1996-06-19,275.0
1996-06-20,275.0
1996-06-21,275.0
1996-06-24,262.5
1996-06-25,275.0
1996-06-26,268.75
1996-06-27,287.5
1996-06-28,287.5
1996-07-01,287.5
1996-07-02,262.5
1996-07-03,262.5
1996-07-05,262.5
1996-07-08,275.0
1996-07-09,287.5
1996-07-10,287.5
1996-07-11,287.5
1996-07-12,275.0
1996-07-15,275.0
1996-07-16,281.25
1996-07-17,275.0
1996-07-18,287.5
1996-07-19,300.0
1996-07-22,293.75
1996-07-23,293.75
1996-07-24,293.75
1996-07-25,281.25
1996-07-26,271.875
1996-07-29,281.25
1996-07-30,275.0
1996-07-31,268.75
1996-08-01,268.75
1996-08-02,268.75
1996-08-05,275.0
1996-08-06,287.5
1996-08-07,265.625
1996-08-08,275.0
1996-08-09,275.0
1996-08-12,271.875
1996-08-13,287.5
1996-08-14,287.5
1996-08-15,265.625
1996-08-16,287.5
1996-08-19,275.0
1996-08-20,287.5
1996-08-21,275.0
1996-08-22,275.0
1996-08-23,275.0
1996-08-26,268.75
1996-08-27,262.5
1996-08-28,262.5
1996-08-29,268.75
1996-08-30,268.75
1996-09-03,259.375
1996-09-04,256.25
1996-09-05,250.0
1996-09-06,262.5
1996-09-09,262.5
1996-09-10,256.25
1996-09-11,256.25
1996-09-12,268.75
1996-09-13,262.5
1996-09-16,262.5
1996-09-17,262.5
1996-09-18,256.25
1996-09-19,256.25
1996-09-20,275.0
1996-09-23,256.25
1996-09-24,256.25
1996-09-25,262.5
1996-09-26,262.5
1996-09-27,262.5
1996-09-30,256.25
1996-10-01,262.5
1996-10-02,256.25
1996-10-03,256.25
1996-10-04,256.25
1996-10-07,268.75
1996-10-08,250.0
1996-10-09,250.0
1996-10-10,262.5
1996-10-11,250.0
1996-10-14,275.0
1996-10-15,256.25
1996-10-16,256.25
1996-10-17,256.25
1996-10-18,256.25
1996-10-21,275.0
1996-10-22,256.25
1996-10-23,262.5
1996-10-24,256.25
1996-10-25,256.25
1996-10-28,256.25
1996-10-29,250.0
1996-10-30,250.0
1996-10-31,262.5
1996-11-01,250.0
1996-11-04,250.0
1996-11-05,262.5
1996-11-06,250.0
1996-11-07,250.0
1996-11-08,250.0
1996-11-11,250.0
1996-11-12,250.0
1996-11-13,250.0
1996-11-14,250.0
1996-11-15,237.5
1996-11-18,237.5
1996-11-19,243.75
1996-11-20,240.625
1996-11-21,240.625
1996-11-22,243.75
1996-11-25,237.5
1996-11-26,237.5
1996-11-27,237.5
1996-11-29,240.625
1996-12-02,240.625
1996-12-03,237.5
1996-12-04,243.75
1996-12-05,237.5
1996-12-06,237.5
1996-12-09,237.5
1996-12-10,237.5
1996-12-11,243.75
1996-12-12,243.75
1996-12-13,234.375
1996-12-16,237.5
1996-12-17,231.25
1996-12-18,237.5
1996-12-19,231.25
1996-12-20,237.5
1996-12-23,237.5
1996-12-24,225.0
1996-12-26,225.0
1996-12-27,225.0
1996-12-30,218.75
1996-12-31,218.75
1997-01-02,225.0
1997-01-03,225.0
1997-01-06,231.25
1997-01-07,218.75
1997-01-08,225.0
1997-01-09,218.75
1997-01-10,231.25
1997-01-13,231.25
1997-01-14,218.75
1997-01-15,225.0
1997-01-16,237.5
1997-01-17,237.5
1997-01-20,237.5
1997-01-21,237.5
1997-01-22,237.5
1997-01-23,237.5
1997-01-24,237.5
1997-01-27,243.75
1997-01-28,243.75
1997-01-29,253.125
1997-01-30,243.75
1997-01-31,243.75
1997-02-03,256.25
1997-02-04,256.25
1997-02-05,256.25
1997-02-06,256.25
1997-02-07,256.25
1997-02-10,243.75
1997-02-11,237.5
1997-02-12,237.5
1997-02-13,237.5
1997-02-14,237.5
1997-02-18,237.5
1997-02-19,237.5
1997-02-20,243.75
1997-02-21,237.5
1997-02-24,237.5
1997-02-25,243.75
1997-02-26,231.25
1997-02-27,231.25
1997-02-28,225.0
1997-03-03,218.75
1997-03-04,231.25
1997-03-05,243.75
1997-03-06,250.0
1997-03-07,243.75
1997-03-10,243.75
1997-03-11,237.5
1997-03-12,237.5
1997-03-13,243.75
1997-03-14,250.0
1997-03-17,250.0
1997-03-18,237.5
1997-03-19,237.5
1997-03-20,237.5
1997-03-21,237.5
1997-03-24,237.5
1997-03-25,225.0
1997-03-26,237.5
1997-03-27,243.75
1997-03-31,243.75
1997-04-01,231.25
1997-04-02,231.25
1997-04-03,234.375
1997-04-04,231.25
1997-04-07,231.25
1997-04-08,228.125
1997-04-09,228.125
1997-04-10,225.0
1997-04-11,225.0
1997-04-14,225.0
1997-04-15,225.0
1997-04-16,225.0
1997-04-17,225.0
1997-04-18,225.0
1997-04-21,212.5
1997-04-22,193.75
1997-04-23,193.75
1997-04-24,225.0
1997-04-25,225.0
1997-04-28,218.75
1997-04-29,218.75
1997-04-30,225.0
1997-05-01,206.25
1997-05-02,250.0
1997-05-05,243.75
1997-05-06,250.0
1997-05-07,256.25
1997-05-08,256.25
1997-05-09,237.5
1997-05-12,237.5
1997-05-13,231.25
1997-05-14,221.875
1997-05-15,231.25
1997-05-16,218.75
1997-05-19,231.25
1997-05-20,243.75
1997-05-21,231.25
1997-05-22,231.25
1997-05-23,225.0
1997-05-27,225.0
1997-05-28,225.0
1997-05-29,225.0
1997-05-30,240.625
1997-06-02,262.5
1997-06-03,250.0
1997-06-04,250.0
1997-06-05,243.75
1997-06-06,243.75
1997-06-09,243.75
1997-06-10,243.75
1997-06-11,250.0
1997-06-12,250.0
1997-06-13,250.0
1997-06-16,250.0
1997-06-17,250.0
1997-06-18,250.0
1997-06-19,262.5
1997-06-20,262.5
1997-06-23,243.75
1997-06-24,262.5
1997-06-25,262.5
1997-06-26,243.75
1997-06-27,262.5
1997-06-30,243.75
1997-07-01,250.0
1997-07-02,250.0
1997-07-03,250.0
1997-07-07,250.0
1997-07-08,250.0
1997-07-09,262.5
1997-07-10,262.5
1997-07-11,262.5
1997-07-14,262.5
1997-07-15,287.5
1997-07-16,306.25
1997-07-17,278.125
1997-07-18,268.75
1997-07-21,250.0
1997-07-22,256.25
1997-07-23,262.5
1997-07-24,262.5
1997-07-25,256.25
1997-07-28,262.5
1997-07-29,275.0
1997-07-30,281.25
1997-07-31,287.5
1997-08-01,300.0
1997-08-04,287.5
1997-08-05,281.25
1997-08-06,290.625
1997-08-07,287.5
1997-08-08,283.59375
1997-08-11,281.25
1997-08-12,293.75
1997-08-13,296.875
1997-08-14,287.5
1997-08-15,287.5
1997-08-18,287.5
1997-08-19,293.75
1997-08-20,296.875
1997-08-21,296.875
1997-08-22,284.375
1997-08-25,296.875
1997-08-26,293.75
1997-08-27,293.75
1997-08-28,281.25
1997-08-29,281.25
1997-09-02,284.375
1997-09-03,284.375
1997-09-04,284.375
1997-09-05,284.375
1997-09-08,284.375
1997-09-09,300.0
1997-09-10,293.75
1997-09-11,306.25
1997-09-12,306.25
1997-09-15,306.25
1997-09-16,312.5
1997-09-17,293.75
1997-09-18,318.75
1997-09-19,321.875
1997-09-22,321.875
1997-09-23,321.875
1997-09-24,312.5
1997-09-25,312.5
1997-09-26,312.5
1997-09-29,321.875
1997-09-30,315.625
1997-10-01,318.75
1997-10-02,318.75
1997-10-03,325.0
1997-10-06,335.15625
1997-10-07,375.0
1997-10-08,393.75
1997-10-09,425.0
1997-10-10,400.0
1997-10-13,400.0
1997-10-14,356.25
1997-10-15,350.0
1997-10-16,375.0
1997-10-17,356.25
1997-10-20,356.25
1997-10-21,393.75
1997-10-22,387.5
1997-10-23,371.875
1997-10-24,318.75
1997-10-27,321.875
1997-10-28,322.65625
1997-10-29,312.5
1997-10-30,312.5
1997-10-31,325.0
1997-11-03,306.25
1997-11-04,293.75
1997-11-05,300.0
1997-11-06,300.0
1997-11-07,293.75
1997-11-10,290.625
1997-11-11,318.75
1997-11-12,318.75
1997-11-13,318.75
1997-11-14,318.75
1997-11-17,312.5
1997-11-18,306.25
1997-11-19,300.0
1997-11-20,300.0
1997-11-21,281.25
1997-11-24,293.75
1997-11-25,281.25
1997-11-26,281.25
1997-11-28,287.5
1997-12-01,287.5
1997-12-02,275.0
1997-12-03,281.25
1997-12-04,271.875
1997-12-05,275.0
1997-12-08,262.5
1997-12-09,262.5
1997-12-10,262.5
1997-12-11,262.5
1997-12-12,253.125
1997-12-15,253.125
1997-12-16,275.0
1997-12-17,268.75
1997-12-18,243.75
1997-12-19,243.75
1997-12-22,243.75
1997-12-23,243.75
1997-12-24,243.75
1997-12-26,243.75
1997-12-29,256.25
1997-12-30,256.25
1997-12-31,281.25
1998-01-02,281.25
1998-01-05,281.25
1998-01-06,268.75
1998-01-07,256.25
1998-01-08,256.25
1998-01-09,256.25
1998-01-12,250.0
1998-01-13,287.5
1998-01-14,300.0
1998-01-15,287.5
1998-01-16,287.5
1998-01-20,265.625
1998-01-21,268.75
1998-01-22,262.5
1998-01-23,262.5
1998-01-26,262.5
1998-01-27,262.5
1998-01-28,275.0
1998-01-29,275.0
1998-01-30,275.0
1998-02-02,275.0
1998-02-03,287.5
1998-02-04,275.0
1998-02-05,271.875
1998-02-06,281.25
1998-02-09,278.125
1998-02-10,278.125
1998-02-11,271.875
1998-02-12,293.75
1998-02-13,306.25
1998-02-17,296.875
1998-02-18,300.0
1998-02-19,325.0
1998-02-20,300.0
1998-02-23,331.25
1998-02-24,306.25
1998-02-25,306.25
1998-02-26,306.25
1998-02-27,306.25
1998-03-02,306.25
1998-03-03,306.25
1998-03-04,309.375
1998-03-05,300.0
1998-03-06,318.75
1998-03-09,318.75
1998-03-10,325.0
1998-03-11,318.75
1998-03-12,306.25
1998-03-13,312.5
1998-03-16,312.5
1998-03-17,312.5
1998-03-18,312.5
1998-03-19,312.5
1998-03-20,312.5
1998-03-23,306.25
1998-03-24,303.125
1998-03-25,303.125
1998-03-26,306.25
1998-03-27,303.125
1998-03-30,309.375
1998-03-31,306.25
1998-04-01,306.25
1998-04-02,303.125
1998-04-03,306.25
1998-04-06,303.125
1998-04-07,303.125
1998-04-08,312.5
1998-04-09,293.75
1998-04-13,296.875
1998-04-14,293.75
1998-04-15,293.75
1998-04-16,296.875
1998-04-17,296.875
1998-04-20,293.75
1998-04-21,293.75
1998-04-22,300.0
1998-04-23,300.0
1998-04-24,287.5
1998-04-27,281.25
1998-04-28,262.5
1998-04-29,268.75
1998-04-30,262.5
1998-05-01,268.75
1998-05-04,281.25
1998-05-05,287.5
1998-05-06,287.5
1998-05-07,281.25
1998-05-08,290.625
1998-05-11,290.625
1998-05-12,256.25
1998-05-13,256.25
1998-05-14,262.5
1998-05-15,253.125
1998-05-18,268.75
1998-05-19,262.5
1998-05-20,268.75
1998-05-21,250.0
1998-05-22,250.0
1998-05-26,243.75
1998-05-27,262.5
1998-05-28,262.5
1998-05-29,268.75
1998-06-01,268.75
1998-06-02,256.25
1998-06-03,256.25
1998-06-04,243.75
1998-06-05,243.75
1998-06-08,243.75
1998-06-09,243.75
1998-06-10,246.875
1998-06-11,243.75
1998-06-12,237.5
1998-06-15,237.5
1998-06-16,237.5
1998-06-17,237.5
1998-06-18,237.5
1998-06-19,243.75
1998-06-22,212.5
1998-06-23,218.75
1998-06-24,225.0
1998-06-25,225.0
1998-06-26,231.25
1998-06-29,231.25
1998-06-30,206.25
1998-07-01,206.25
1998-07-02,206.25
1998-07-06,200.0
1998-07-07,212.5
1998-07-08,206.25
1998-07-09,206.25
1998-07-10,206.25
1998-07-13,200.0
1998-07-14,193.75
1998-07-15,206.25
1998-07-16,200.0
1998-07-17,206.25
1998-07-20,212.5
1998-07-21,246.875
1998-07-22,250.0
1998-07-23,243.75
1998-07-24,243.75
1998-07-27,231.25
1998-07-28,231.25
1998-07-29,231.25
1998-07-30,231.25
1998-07-31,225.0
1998-08-03,225.0
1998-08-04,225.0
1998-08-05,218.75
1998-08-06,218.75
1998-08-07,218.75
1998-08-10,218.75
1998-08-11,218.75
1998-08-12,225.0
1998-08-13,225.0
1998-08-14,228.90625
1998-08-17,243.75
1998-08-18,218.75
1998-08-19,218.75
1998-08-20,218.75
1998-08-21,225.0
1998-08-24,218.75
1998-08-25,218.75
1998-08-26,218.75
1998-08-27,237.5
1998-08-28,237.5
1998-08-31,206.25
1998-09-01,212.5
1998-09-02,243.75
1998-09-03,256.25
1998-09-04,250.0
1998-09-08,250.0
1998-09-09,250.0
1998-09-10,250.0
1998-09-11,250.0
1998-09-14,250.0
1998-09-15,250.0
1998-09-16,231.25
1998-09-17,231.25
1998-09-18,231.25
1998-09-21,225.0
1998-09-22,225.0
1998-09-23,225.0
1998-09-24,225.0
1998-09-25,243.75
1998-09-28,243.75
1998-09-29,218.75
1998-09-30,250.0
1998-10-01,225.0
1998-10-02,212.5
1998-10-05,212.5
1998-10-06,200.0
1998-10-07,193.75
1998-10-08,200.0
1998-10-09,187.5
1998-10-12,187.5
1998-10-13,187.5
1998-10-14,187.5
1998-10-15,187.5
1998-10-16,187.5
1998-10-19,212.5
1998-10-20,212.5
1998-10-21,212.5
1998-10-22,212.5
1998-10-23,225.0
1998-10-26,212.5
1998-10-27,225.0
1998-10-28,212.5
1998-10-29,212.5
1998-10-30,212.5
1998-11-02,212.5
1998-11-03,212.5
1998-11-04,225.0
1998-11-05,225.0
1998-11-06,212.5
1998-11-09,225.0
1998-11-10,200.0
1998-11-11,200.0
1998-11-12,200.0
1998-11-13,193.75
1998-11-16,193.75
1998-11-17,195.3125
1998-11-18,195.3125
1998-11-19,195.3125
1998-11-20,193.75
1998-11-23,187.5
1998-11-24,168.75
1998-11-25,200.0
1998-11-27,200.0
1998-11-30,206.25
1998-12-01,212.5
1998-12-02,212.5
1998-12-03,203.125
1998-12-04,200.0
1998-12-07,200.0
1998-12-08,200.0
1998-12-09,200.0
1998-12-10,200.0
1998-12-11,206.25
1998-12-14,193.75
1998-12-15,181.25
1998-12-16,181.25
1998-12-17,187.5
1998-12-18,187.5
1998-12-21,187.5
1998-12-22,187.5
1998-12-23,181.25
1998-12-24,181.25
1998-12-28,175.0
1998-12-29,187.5
1998-12-30,193.75
1998-12-31,200.0
1999-01-04,187.5
1999-01-05,193.75
1999-01-06,192.1875
1999-01-07,190.625
1999-01-08,190.625
1999-01-11,190.625
1999-01-12,193.75
1999-01-13,193.75
1999-01-14,187.5
1999-01-15,187.5
1999-01-19,187.5
1999-01-20,162.5
1999-01-21,175.0
1999-01-22,181.25
1999-01-25,175.0
1999-01-26,175.0
1999-01-27,150.0
1999-01-28,193.75
1999-01-29,193.75
1999-02-01,156.25
1999-02-02,175.0
1999-02-03,184.375
1999-02-04,175.0
1999-02-05,165.625
1999-02-08,168.75
1999-02-09,150.0
1999-02-10,175.0
1999-02-11,175.0
1999-02-12,162.5
1999-02-16,156.25
1999-02-17,162.5
1999-02-18,162.5
1999-02-19,171.875
1999-02-22,175.0
1999-02-23,181.25
1999-02-24,175.0
1999-02-25,181.25
1999-02-26,181.25
1999-03-01,181.25
1999-03-02,193.75
1999-03-03,193.75
1999-03-04,193.75
1999-03-05,193.75
1999-03-08,196.875
1999-03-09,193.75
1999-03-10,193.75
1999-03-11,193.75
1999-03-12,193.75
1999-03-15,193.75
1999-03-16,187.5
1999-03-17,187.5
1999-03-18,193.75
1999-03-19,200.0
1999-03-22,187.5
1999-03-23,187.5
1999-03-24,187.5
1999-03-25,187.5
1999-03-26,184.375
1999-03-29,181.25
1999-03-30,193.75
1999-03-31,198.4375
1999-04-01,200.0
1999-04-05,200.0
1999-04-06,168.75
1999-04-07,168.75
1999-04-08,168.75
1999-04-09,168.75
1999-04-12,156.25
1999-04-13,162.5
1999-04-14,156.25
1999-04-15,159.375
1999-04-16,159.375
1999-04-19,153.125
1999-04-20,150.0
1999-04-21,150.0
1999-04-22,187.5
1999-04-23,193.75
1999-04-26,193.75
1999-04-27,181.25
1999-04-28,200.0
1999-04-29,212.5
1999-04-30,215.625
1999-05-03,212.5
1999-05-04,209.375
1999-05-05,209.375
1999-05-06,190.625
1999-05-07,196.875
1999-05-10,181.25
1999-05-11,196.875
1999-05-12,196.875
1999-05-13,200.0
1999-05-14,209.375
1999-05-17,206.25
1999-05-18,203.125
1999-05-19,200.0
1999-05-20,200.0
1999-05-21,200.0
1999-05-24,206.25
1999-05-25,206.25
1999-05-26,206.25
1999-05-27,200.0
1999-05-28,218.75
1999-06-01,206.25
1999-06-02,209.375
1999-06-03,225.0
1999-06-04,218.75
1999-06-07,215.625
1999-06-08,225.0
1999-06-09,215.625
1999-06-10,215.625
1999-06-11,215.625
1999-06-14,231.25
1999-06-15,221.875
1999-06-16,221.875
1999-06-17,231.25
1999-06-18,228.125
1999-06-21,228.125
1999-06-22,225.0
1999-06-23,225.0
1999-06-24,237.5
1999-06-25,231.25
1999-06-28,237.5
1999-06-29,237.5
1999-06-30,243.75
1999-07-01,231.25
1999-07-02,231.25
1999-07-06,234.375
1999-07-07,248.4375
1999-07-08,259.375
1999-07-09,275.0
1999-07-12,278.125
1999-07-13,271.875
1999-07-14,275.0
1999-07-15,256.25
1999-07-16,278.125
1999-07-19,265.625
1999-07-20,250.0
1999-07-21,262.5
1999-07-22,253.125
1999-07-23,260.9375
1999-07-26,271.875
1999-07-27,268.75
1999-07-28,262.5
1999-07-29,262.5
1999-07-30,259.375
1999-08-02,278.125
1999-08-03,271.875
1999-08-04,250.0
1999-08-05,250.0
1999-08-06,243.75
1999-08-09,250.0
1999-08-10,243.75
1999-08-11,243.75
1999-08-12,250.0
1999-08-13,243.75
1999-08-16,243.75
1999-08-17,237.5
1999-08-18,250.0
1999-08-19,237.5
1999-08-20,237.5
1999-08-23,212.5
1999-08-24,212.5
1999-08-25,212.5
1999-08-26,212.5
1999-08-27,218.75
